Aggregate,WorkExless1,WorkExmore1,GRE/GMAT,GermanLevel,Private,Admission
2.174051575,1,0,1,1,1,1
2.149920922,1,0,1,2,1,1
2.718514908,0,0,0,0,0,0
2.832637218,1,0,1,0,0,0
2.374284676,0,1,1,0,1,1
3.307785688,1,0,0,0,1,0
2.383128272,0,0,0,0,0,0
2.858657803,0,1,1,2,1,0
2.729617789,0,0,0,2,0,0
1.866881718,1,0,1,1,1,1
2.300303855,0,0,0,0,0,0
1.799796865,0,1,1,2,0,1
2.001208431,0,1,1,1,1,1
2.067375279,0,1,1,2,0,1
3.480577116,0,1,1,2,0,0
2.397131749,1,0,0,1,1,1
2.513167641,0,0,0,1,0,0
1.937440196,0,0,0,0,0,0
2.040296744,0,1,1,1,0,1
1.716450752,1,0,1,1,1,1
2.989836008,0,1,1,1,1,0
1.672996002,0,1,0,1,0,1
2.173385524,0,1,1,1,0,1
2.372761024,0,1,1,0,0,1
2.399282658,1,0,0,2,1,1
2.402774502,0,0,0,0,0,0
2.452199839,0,0,1,0,0,0
1.181856789,0,1,1,1,0,1
3.791916256,1,0,1,0,0,0
2.290363973,0,0,0,2,0,0
3.157523916,1,0,1,0,1,0
2.777628195,0,0,0,0,0,0
1.930546941,0,0,0,0,0,0
2.009721262,0,1,1,0,1,1
1.988740455,0,1,1,2,0,1
2.411084652,0,0,0,0,0,0
2.609333595,0,0,0,0,0,0
1.927785368,1,0,1,0,1,1
2.89161967,0,1,1,2,1,1
1.669701511,0,1,1,1,1,1
1.818787927,0,1,1,1,0,1
1.887558848,0,1,0,0,0,1
3.295618448,0,1,1,2,1,1
2.829330885,0,1,1,2,1,0
2.726722298,0,0,0,1,0,0
1.942112375,0,0,0,0,0,0
2.015617607,1,0,1,0,1,1
1.939465421,0,1,1,1,0,1
1.515612316,0,0,0,0,0,0
2.329297449,0,1,1,2,1,1
2.428877227,0,0,0,0,0,0
1.554957744,0,0,0,0,0,0
2.651081108,0,1,1,1,1,1
1.767295395,1,0,0,2,1,1
2.658149058,0,0,0,0,0,0
3.363452442,0,1,0,1,1,0
2.180866579,1,0,1,1,1,1
1.940992838,0,1,1,2,0,1
3.771095513,0,1,1,0,0,0
2.190299225,1,0,1,2,1,1
3.738433422,1,0,0,1,1,0
1.934385369,0,0,0,0,0,0
3.583939366,1,0,0,1,1,0
2.858122786,1,0,1,1,0,0
1.750800264,0,0,0,0,0,0
1.623392771,0,1,1,1,0,1
1.5728751,1,0,0,0,1,1
2.052478154,0,0,0,0,0,0
2.328856758,0,0,0,2,0,0
2.469071877,0,0,0,0,0,0
2.335920566,0,0,0,0,0,0
1.896181014,1,0,1,0,0,1
1.7517123,0,0,0,0,0,0
1.975138231,0,1,0,1,0,1
2.728452441,0,1,1,2,1,1
2.782410436,0,0,0,0,0,0
1.760716093,1,0,0,2,0,1
2.747126524,0,1,1,2,1,1
2.289793843,1,0,1,1,1,1
3.211090383,0,1,1,2,1,1
2.477708169,0,0,0,0,0,0
2.883678235,0,1,0,1,1,0
2.228507405,0,1,0,1,0,1
1.929204641,0,0,0,0,0,0
2.930094274,1,0,0,0,0,0
1.937259051,1,0,1,1,1,1
2.016675741,0,0,0,0,0,0
2.210948893,0,1,0,1,1,1
2.392754131,0,0,0,2,0,0
2.224616887,0,1,1,1,1,1
2.941948606,0,1,0,0,1,0
2.851384862,0,1,1,2,1,0
2.521104569,0,0,0,1,0,0
1.871002095,0,0,0,0,0,0
2.397921457,0,0,0,0,0,0
2.302666116,0,1,1,0,1,1
3.312978178,1,0,0,2,1,0
2.475948321,0,0,0,0,0,0
2.270346155,0,1,1,2,1,1
3.204814267,0,1,0,0,0,0
2.452791155,0,0,0,0,0,0
1.303150769,0,1,0,0,0,1
2.117872153,0,0,0,0,0,0
1.646372512,0,1,1,1,0,1
3.179215748,1,0,0,1,0,0
2.653544466,0,0,0,0,0,0
2.362693582,1,0,1,2,1,1
3.004142825,0,1,0,2,1,0
3.675022493,0,1,1,0,0,0
2.687197657,0,1,1,1,1,1
3.083999041,0,1,1,2,1,0
2.788854788,0,0,0,0,0,0
2.961581251,0,1,0,1,1,0
2.376531199,1,0,1,2,1,1
2.895484515,1,0,0,1,0,0
2.446755143,0,0,0,1,0,0
2.716980183,0,1,1,1,1,1
2.060403522,0,0,0,1,0,0
2.45512299,0,0,0,0,0,0
2.01712532,0,0,0,0,0,0
2.932190134,0,1,1,1,1,1
3.256033952,1,0,1,1,1,0
1.697952494,0,1,0,2,1,1
2.470099633,0,0,0,1,0,0
2.605783638,0,0,1,0,0,0
2.334462913,0,0,0,0,0,0
2.651024265,1,0,1,1,1,1
1.871125178,1,0,1,1,0,1
2.109681028,0,1,1,1,1,1
2.306682865,0,0,0,1,0,0
2.463427105,0,0,0,0,0,0
1.931169086,0,1,1,2,0,1
2.008198837,0,1,1,1,0,1
3.919626607,1,0,1,0,0,0
1.04718393,0,1,1,2,1,1
1.555157662,0,1,1,1,0,1
2.316220588,0,0,0,0,0,0
1.557861439,0,0,0,0,0,0
2.009128084,0,0,0,0,0,0
1.788606138,0,1,0,0,0,1
2.94986525,0,1,0,2,1,0
2.303969733,0,1,1,2,0,1
2.357392241,1,0,0,1,1,1
2.343912395,0,0,0,0,0,0
2.097938993,1,0,1,2,1,1
2.363106818,0,1,1,1,1,1
2.104505365,0,0,0,0,0,0
2.727311582,0,0,0,0,0,0
1.752010828,1,0,1,1,0,1
2.457943927,0,0,1,0,0,0
1.846254607,0,1,1,0,1,1
1.366519476,0,1,1,0,0,1
2.449564021,1,0,1,2,0,1
2.576897192,0,0,0,0,0,0
3.850411605,1,0,0,0,1,0
2.822262357,0,1,1,0,1,0
2.725591792,0,0,0,0,0,0
3.167572881,1,0,1,0,1,0
2.995479688,1,0,1,2,0,0
2.66058942,1,0,1,1,1,1
2.558040307,0,1,1,1,1,1
3.430822674,0,1,0,0,0,0
1.809147269,0,1,1,2,1,1
2.302870409,0,0,0,0,0,0
2.889540998,0,1,1,2,0,0
2.007415864,1,0,1,1,0,1
1.949555306,0,1,1,1,0,1
2.586358113,1,0,1,0,1,1
1.500547168,0,0,0,0,0,0
2.229149321,1,0,1,1,1,1
1.52085804,0,1,0,0,0,1
2.896601265,1,0,1,0,0,0
3.979701948,0,1,0,0,0,0
1.887016663,0,1,0,1,0,1
3.954655568,0,1,1,1,0,0
1.513155554,0,0,0,0,0,0
2.304915897,1,0,1,0,1,1
2.073638938,1,0,1,0,1,1
1.501746909,1,0,1,2,1,1
2.675438934,0,1,1,1,1,1
2.588263031,0,0,1,0,0,0
2.830921953,1,0,1,2,0,0
1.729482425,1,0,1,1,1,1
2.772552681,1,0,1,2,1,1
1.636115015,1,0,1,2,0,1
1.602772092,1,0,0,0,1,1
1.895653197,0,0,0,0,0,0
2.374278484,1,0,1,1,0,1
2.33754326,0,0,0,1,0,0
2.405159732,1,0,1,2,1,1
2.314886824,1,0,1,1,0,1
2.56459931,0,0,1,0,0,0
1.794052234,0,1,1,1,1,1
1.967551076,1,0,1,2,0,1
2.788250799,0,1,1,2,1,1
2.929847687,0,1,1,0,0,0
1.584539764,0,1,0,1,0,1
2.835477016,1,0,0,2,1,0
1.872134334,0,1,1,1,0,1
2.944513881,0,1,0,2,0,0
2.415385876,1,0,1,1,0,1
1.833371088,0,1,1,2,1,1
2.810378291,0,1,1,2,1,1
1.949296318,1,0,1,1,1,1
1.594828635,1,0,1,1,1,1
2.192356123,1,0,1,2,1,1
1.850901423,1,0,1,0,1,1
2.421664864,1,0,0,2,1,1
2.300135785,0,0,0,2,0,0
1.884261928,0,1,0,2,0,1
1.844949973,1,0,1,0,0,1
1.661223097,1,0,1,1,1,1
2.151552137,1,0,1,1,1,1
2.406658297,1,0,0,1,1,1
2.97436819,1,0,1,2,0,0
3.414657873,0,1,1,1,0,0
2.095254648,0,0,0,2,0,0
2.667977901,0,0,0,0,0,0
1.986033639,0,0,0,0,0,0
1.669644196,0,1,1,0,0,1
1.732800398,1,0,1,2,0,1
1.613749548,0,1,1,1,1,1
1.569219713,0,0,0,0,0,0
2.502025519,1,0,1,2,1,1
1.724478546,1,0,0,1,1,1
3.498005354,0,1,0,0,1,0
2.920672011,1,0,0,2,0,0
1.592342268,1,0,1,2,1,1
3.885395355,1,0,0,2,0,0
1.769485171,0,1,1,1,1,1
2.62830895,1,0,1,0,1,1
2.12974524,0,1,1,2,1,1
1.787566466,0,1,1,2,1,1
2.959876255,0,1,1,1,1,0
1.898572664,0,1,1,2,0,1
2.365067881,1,0,1,2,1,1
1.967718998,0,1,1,1,1,1
1.508419713,0,0,0,0,0,0
2.410083087,1,0,1,2,0,1
1.587075167,1,0,1,0,1,1
2.163068881,0,0,0,1,0,0
3.579377522,1,0,0,1,0,0
2.882596336,1,0,1,2,1,0
2.805141216,1,0,0,0,0,0
2.5064699,0,1,1,2,1,1
1.519659664,0,1,0,1,1,1
3.825602269,0,1,0,0,0,0
2.684656904,1,0,1,1,1,1
2.897184248,1,0,0,1,1,0
2.602223353,0,0,0,0,0,0
2.374878555,0,0,0,0,0,0
2.980451087,0,1,0,2,1,0
2.526557952,0,0,0,0,0,0
2.187447556,0,0,0,0,0,0
2.639519538,0,0,0,0,0,0
3.376489465,1,0,0,0,0,0
1.967837531,1,0,1,1,1,1
2.380705174,0,0,0,0,0,0
2.453418697,0,0,0,0,0,0
1.770986162,0,0,0,0,0,0
2.562148903,1,0,1,0,1,1
2.932886592,1,0,1,2,1,0
1.992104348,0,0,0,0,0,0
2.411000954,0,0,0,0,0,0
2.740494485,0,1,1,1,1,1
2.123682753,1,0,1,2,1,1
1.754756867,0,1,0,1,1,1
2.520010418,0,0,0,0,0,0
1.909191212,0,1,0,0,0,1
1.846837375,0,0,0,0,0,0
2.637769607,0,0,0,0,1,0
2.953282872,0,1,1,1,0,0
2.515832407,0,1,1,2,1,1
2.628142914,1,0,1,1,1,1
2.741480488,0,1,1,1,1,1
1.751198686,0,1,1,2,0,1
2.942158815,0,1,1,2,1,1
2.431015284,0,0,0,0,0,0
2.635601902,0,0,0,0,0,0
2.750530262,0,0,0,1,0,0
1.510279717,0,1,1,1,1,1
1.546624574,1,0,1,1,1,1
3.393749672,0,1,1,0,1,0
2.869570281,0,1,0,0,0,0
1.761282851,0,0,0,0,0,0
2.370918689,0,1,1,0,0,1
1.766722395,1,0,1,2,1,1
1.61388143,1,0,0,2,0,1
1.824972801,0,1,0,2,0,1
3.444582105,1,0,0,0,1,0
2.875963052,0,1,1,1,1,1
3.616470114,1,0,1,1,0,0
1.601174761,0,0,0,0,0,0
2.3472703,0,0,0,0,0,0
3.982043716,0,1,0,1,0,0
2.865032614,0,1,0,1,1,0
3.767614319,1,0,1,2,1,0
1.543309808,0,1,1,1,0,1
1.821923589,1,0,1,1,0,1
2.421478609,1,0,1,0,1,1
2.479247779,0,1,1,0,0,1
1.836475932,0,0,0,0,0,0
1.812393041,0,0,0,0,0,0
2.439639275,0,1,1,1,1,1
2.080472017,0,0,0,0,0,0
2.341825362,0,0,0,1,0,0
1.422984775,0,1,0,0,1,1
2.376330473,1,0,1,2,1,1
2.582350949,0,0,0,0,1,0
2.219480171,0,1,1,1,1,1
2.332255989,0,1,1,0,1,1
2.846067109,1,0,0,1,0,0
3.981140893,0,1,1,1,0,0
2.954104758,1,0,0,2,0,0
2.636246418,0,0,0,0,0,0
1.5222191,0,1,1,1,0,1
2.138064653,0,0,0,1,0,0
2.428600498,0,0,0,0,0,0
2.439799341,0,1,1,1,0,1
2.468949272,0,0,0,0,0,0
1.971480168,1,0,1,2,0,1
2.971390624,1,0,1,2,1,0
2.753120251,0,1,1,2,1,1
2.4333879,0,0,1,0,0,0
1.5479106,1,0,0,0,1,1
2.094398279,0,0,0,0,0,0
2.427297844,0,0,0,0,0,0
3.659143413,1,0,1,0,1,0
1.791701232,1,0,1,2,0,1
2.027981367,0,1,0,2,0,1
2.798669533,0,0,0,0,0,0
2.325324779,0,0,0,0,0,0
2.105250391,0,1,0,2,0,1
1.727259657,0,0,0,0,0,0
2.415589862,1,0,0,0,1,1
3.015001341,1,0,1,1,0,0
2.271559318,1,0,1,2,1,1
2.573067836,0,1,1,1,1,1
1.993838127,0,1,0,2,1,1
1.90447498,0,0,0,0,0,0
1.930650033,0,0,0,0,0,0
2.035039612,0,0,0,0,0,0
2.729939103,0,0,0,0,0,0
2.317385225,0,0,0,0,0,0
2.574585616,0,0,1,0,0,0
2.271417405,0,1,0,2,0,1
2.691283,0,0,0,0,0,0
2.651815529,0,0,0,0,0,0
2.140970473,1,0,1,1,1,1
2.134176388,0,0,0,2,0,0
1.531735419,1,0,1,1,0,1
3.825188301,0,1,1,1,1,0
2.537945068,0,0,0,0,0,0
1.542861661,1,0,1,0,1,1
1.817251003,0,1,1,2,1,1
1.864199487,0,0,0,0,0,0
1.817666996,1,0,1,1,0,1
1.571313174,1,0,1,1,1,1
2.636457076,0,1,1,2,1,1
3.25423151,1,0,0,1,0,0
2.384839836,1,0,0,0,1,1
2.390894307,0,1,1,0,1,1
1.660293949,0,1,0,1,1,1
2.029421866,1,0,1,0,1,1
1.512196383,1,0,0,2,0,1
2.091749785,0,1,0,1,0,1
1.735928495,1,0,0,2,1,1
1.544712076,0,0,0,0,0,0
1.960330058,1,0,1,0,0,1
2.537187724,0,0,1,0,0,0
1.799481239,0,1,1,1,1,1
2.363546652,1,0,0,2,1,1
1.707444596,1,0,1,2,0,1
2.41335494,0,0,0,1,0,0
3.648248757,1,0,1,0,1,0
2.354882887,0,0,1,0,0,0
1.699296062,0,0,0,0,0,0
2.214404253,1,0,1,1,0,1
3.584896965,0,1,1,1,1,0
3.634217161,1,0,1,1,1,0
2.697812909,0,0,1,0,1,0
2.796382875,0,0,0,0,0,0
2.481193062,1,0,1,2,1,1
2.825027186,0,1,0,1,0,0
2.492729619,0,0,0,0,0,0
2.832241934,0,1,1,2,1,0
1.907104563,0,1,1,1,1,1
2.449614455,0,1,1,1,0,1
2.712274916,0,0,0,0,0,0
3.701746092,0,1,1,2,1,1
2.568000461,0,1,1,2,1,1
2.435403451,1,0,1,2,1,1
2.704040863,1,0,1,2,1,1
2.423110203,0,1,1,2,1,1
1.635036831,1,0,1,2,0,1
2.876944079,1,0,1,0,1,0
2.155566915,1,0,1,2,0,1
2.505476672,0,0,0,0,0,0
1.81902974,1,0,1,0,0,1
2.634787591,0,1,1,2,1,1
2.945906869,0,1,1,1,1,1
3.005328637,0,1,0,1,0,0
2.476628711,1,0,1,1,1,1
3.937565158,1,0,1,0,0,0
2.601189375,0,0,0,1,0,0
2.584426422,0,0,0,2,0,0
2.31495654,0,1,1,1,1,1
2.528973784,1,0,1,2,1,1
2.807874057,1,0,0,0,1,0
2.453801259,1,0,0,1,1,1
2.743772728,1,0,1,0,1,1
2.308370281,0,0,0,0,0,0
2.192965747,1,0,1,2,1,1
3.846677389,1,0,1,1,0,0
2.043517282,0,1,1,0,1,1
2.98448394,0,1,1,2,1,1
2.869415437,0,1,1,1,1,0
1.598311489,0,0,0,0,0,0
1.649677403,0,0,0,0,0,0
1.670893832,0,1,1,1,0,1
2.767695975,0,0,1,0,0,0
2.151000775,1,0,1,2,1,1
2.418044514,1,0,1,1,1,1
1.731461982,0,0,0,0,0,0
1.548017001,1,0,1,1,0,1
3.264564116,0,1,0,0,1,0
2.924579383,1,0,1,0,1,0
2.425541123,0,0,1,0,0,0
3.130983488,1,0,0,1,0,0
2.80968613,0,1,1,2,1,1
1.810260767,0,1,0,2,1,1
2.194695038,0,1,1,1,0,1
1.875009471,1,0,1,2,0,1
3.162493308,0,1,1,2,1,1
2.059722441,1,0,1,1,0,1
2.842887814,0,1,0,2,0,0
2.445360503,0,0,0,0,0,0
2.439954818,0,0,1,0,0,0
2.198161487,1,0,1,1,0,1
2.514333647,0,1,1,1,1,1
1.750026256,1,0,1,2,0,1
2.373475161,0,0,0,0,0,0
3.329066917,1,0,1,2,1,0
2.460101543,1,0,1,1,0,1
1.744412292,1,0,0,0,1,1
2.577718991,0,0,0,1,0,0
1.973798704,0,1,1,2,0,1
2.349417978,0,0,0,0,0,0
2.313198112,0,0,0,0,0,0
1.953198451,0,1,1,1,0,1
1.672405447,0,1,1,0,0,1
2.68571378,1,0,1,1,1,1
2.290426612,0,0,0,0,0,0
2.886691243,0,1,1,1,1,1
1.872148077,1,0,1,2,0,1
2.407233444,0,0,0,0,0,0
3.091735463,1,0,1,0,0,0
2.691535386,0,0,0,0,0,0
2.563026172,0,0,1,0,1,0
2.472386875,0,1,1,2,1,1
2.245131964,0,0,0,0,0,0
2.207186448,0,0,0,0,0,0
1.903376337,0,1,1,1,0,1
1.526782178,0,1,1,1,0,1
3.173251815,0,1,1,2,1,1
2.367046396,0,0,0,1,0,0
2.589721542,0,0,0,0,0,0
2.840879198,1,0,1,1,0,0
2.396490108,0,0,0,0,0,0
2.109664052,1,0,1,1,1,1
2.766316833,0,0,0,0,0,0
2.172098005,1,0,1,2,1,1
2.899801961,1,0,0,0,1,0
2.518191177,0,0,0,0,0,0
1.995414095,0,0,0,0,0,0
1.810915691,1,0,1,0,0,1
2.156782377,1,0,1,2,1,1
3.734739951,1,0,1,0,1,0
2.649574234,0,0,0,2,0,0
3.150783543,1,0,0,1,0,0
2.347375693,1,0,1,2,0,1
3.951440564,1,0,1,1,1,0
1.629351,1,0,0,0,1,1
2.55392081,0,0,0,0,0,0
2.884425195,1,0,1,0,1,0
2.777028677,0,0,0,2,0,0
2.808773836,1,0,1,2,0,0
2.07278404,0,1,1,0,1,1
2.140452522,1,0,1,2,1,1
2.110927593,0,1,1,1,1,1
2.996285306,0,1,0,0,1,0
2.25771581,0,0,0,0,0,0
2.434988369,0,0,0,0,0,0
3.442575727,0,1,1,2,0,0
2.768633999,0,0,0,0,0,0
2.763759281,0,0,0,0,0,0
3.279480414,1,0,1,2,0,0
1.806975571,0,1,0,0,0,1
2.618641906,1,0,1,1,1,1
2.688973127,1,0,1,1,1,1
2.635920357,0,1,1,1,1,1
1.901789852,1,0,1,1,1,1
1.777933058,1,0,1,2,1,1
2.03054089,0,0,0,2,0,0
2.490188033,0,0,0,1,0,0
1.885936101,0,1,1,2,0,1
2.311259942,0,0,0,2,0,0
2.778476728,1,0,1,0,1,1
1.964893265,1,0,1,1,1,1
2.468859244,0,0,0,1,0,0
1.973670717,0,0,0,0,0,0
2.397196283,1,0,1,1,1,1
2.963194702,1,0,0,0,0,0
1.789579154,0,1,1,0,0,1
3.746269745,1,0,1,2,1,0
2.316863844,1,0,0,0,1,1
2.265954754,1,0,1,0,1,1
2.992589397,0,1,1,1,1,1
1.095808355,0,1,0,1,0,1
2.299120632,0,0,0,0,0,0
3.787174883,1,0,1,2,1,0
2.770453766,0,0,0,0,0,0
2.134281471,0,0,0,0,0,0
1.782673279,0,0,0,0,0,0
2.171218086,0,0,0,0,0,0
2.447488289,1,0,1,2,0,1
2.429347829,1,0,1,2,0,1
2.371928823,0,0,0,0,0,0
1.966368246,1,0,1,2,1,1
2.797415586,0,1,1,2,1,1
1.571314293,0,0,0,0,0,0
2.350239914,1,0,0,0,1,1
1.941110535,0,0,0,0,0,0
1.917459857,0,1,1,2,0,1
1.611144486,0,0,0,0,0,0
2.597776232,0,0,1,0,0,0
2.066647203,0,0,0,0,0,0
2.174807299,0,1,1,2,1,1
2.372058975,0,0,0,0,0,0
1.943749087,0,1,1,2,0,1
2.998354741,1,0,0,0,1,0
1.940064974,1,0,1,2,1,1
1.979663792,0,0,0,0,0,0
3.616282297,1,0,0,0,1,0
3.198988065,1,0,0,0,1,0
2.537892093,0,0,0,0,0,0
2.410821489,0,1,1,0,0,1
3.95004453,1,0,0,0,0,0
1.944872641,0,1,0,2,0,1
2.597283928,0,0,0,0,1,0
1.614414076,0,0,0,0,0,0
2.900852115,0,1,0,2,0,0
2.975409672,1,0,1,1,0,0
2.807492639,0,1,0,1,0,0
1.953428383,0,1,1,2,1,1
1.804350789,0,1,1,1,1,1
1.91989901,0,0,0,0,0,0
3.01311884,1,0,1,0,1,0
3.321052328,1,0,0,0,0,0
1.651131938,1,0,1,1,1,1
3.043344275,0,1,1,2,1,1
2.372138013,0,0,0,2,0,0
2.907111037,1,0,1,0,0,0
3.849510784,1,0,0,2,1,0
2.391476131,0,0,0,2,0,0
2.414681778,0,0,0,2,0,0
2.189704508,0,0,0,1,0,0
2.486623789,1,0,1,2,1,1
2.937665174,1,0,1,1,1,0
2.353432025,0,1,1,1,1,1
2.451410889,0,0,0,0,0,0
3.100622138,0,1,0,2,0,0
2.116103073,0,1,1,2,1,1
1.791927299,0,0,0,0,0,0
3.255059905,0,1,0,2,0,0
1.890843676,1,0,1,2,0,1
2.432824198,1,0,1,2,1,1
1.792904492,1,0,0,1,1,1
2.266981249,1,0,1,1,1,1
1.741163904,0,1,0,2,1,1
1.700328301,0,0,0,0,0,0
2.865394834,1,0,0,0,1,0
2.93532212,0,1,0,1,0,0
2.391837852,0,0,0,0,0,0
2.347507916,1,0,1,1,0,1
2.634107174,0,0,0,0,0,0
2.135191508,1,0,1,1,0,1
3.808678109,0,1,1,2,1,1
2.345986317,1,0,1,1,0,1
1.971727822,0,1,1,2,0,1
1.727785298,0,0,0,0,0,0
2.834494304,1,0,0,2,0,0
1.793201917,0,1,0,1,0,1
2.404269982,0,1,1,0,0,1
1.664102497,1,0,1,0,0,1
3.57433726,0,1,0,2,1,0
2.407224591,1,0,1,2,1,1
1.87805067,1,0,1,2,1,1
2.307227597,1,0,1,1,1,1
2.39550603,0,1,1,0,0,1
2.175325031,0,0,0,2,0,0
2.065927616,1,0,1,1,0,1
1.842950935,0,1,1,2,1,1
2.03593307,1,0,1,2,0,1
2.429317034,0,0,0,2,0,0
2.545648408,0,0,0,0,0,0
1.741564036,1,0,1,2,1,1
1.874515966,0,0,0,0,0,0
1.908313871,0,1,0,0,0,1
2.862837602,0,1,1,2,1,1
2.043013977,1,0,1,1,1,1
2.322356144,1,0,1,2,0,1
2.810579797,0,1,1,1,1,1
1.510552774,1,0,1,2,0,1
3.74441487,0,1,1,2,1,1
2.607080841,0,1,1,1,1,1
2.334491318,1,0,1,1,1,1
3.869860632,0,1,0,2,0,0
2.693018903,0,1,1,1,1,1
2.104625609,1,0,1,2,1,1
2.557679914,1,0,1,2,1,1
2.101751109,0,0,0,1,0,0
2.346524353,1,0,0,1,1,1
1.97116631,0,0,0,0,0,0
1.544385383,1,0,1,1,1,1
2.204460363,0,1,1,2,1,1
1.972479383,0,1,1,1,1,1
2.974125219,1,0,0,2,0,0
2.924698811,0,1,1,1,1,1
2.29391511,0,0,0,0,0,0
3.810150464,0,1,0,1,1,0
2.683933952,0,0,1,0,1,0
2.905607592,1,0,0,1,0,0
2.997623136,0,1,1,2,1,1
1.957826506,0,1,1,2,0,1
2.730924025,0,0,0,1,0,0
1.546308013,0,1,1,1,0,1
3.201286497,0,1,0,0,0,0
3.520763742,1,0,1,2,1,0
2.792769327,0,1,1,2,1,1
2.233624308,0,0,0,2,0,0
1.634078705,0,0,0,0,0,0
2.325606322,0,1,1,2,1,1
2.778588774,0,0,0,2,0,0
3.13692164,0,1,1,2,1,1
2.35633937,1,0,1,2,1,1
1.54899398,0,1,1,1,1,1
2.320579074,1,0,1,2,0,1
1.736266631,1,0,0,2,1,1
2.228286137,0,0,0,0,0,0
1.983128708,1,0,1,2,0,1
2.915834712,0,1,0,0,1,0
2.291785141,0,1,1,2,1,1
3.896428357,0,1,1,1,0,0
1.881749703,0,1,1,0,1,1
2.014669432,0,1,1,2,1,1
2.896154955,1,0,0,0,0,0
1.501416765,1,0,1,1,0,1
2.969999202,0,1,1,1,1,1
2.72975268,0,0,0,1,0,0
1.748680545,0,1,0,1,1,1
1.805828815,0,0,0,0,0,0
3.575774127,0,1,0,0,1,0
1.694848224,1,0,1,0,0,1
2.285962437,1,0,1,2,1,1
2.215010089,0,0,0,0,0,0
2.56124997,0,1,1,1,1,1
2.868229071,0,1,1,1,0,0
2.926694629,0,1,0,0,0,0
2.281447321,1,0,1,2,0,1
2.150630744,0,1,0,1,1,1
1.838258411,0,1,1,1,0,1
1.926725445,0,1,1,2,0,1
2.970184466,0,1,1,1,1,1
3.174336411,1,0,1,2,0,0
2.33233034,0,0,0,0,0,0
1.742214149,0,1,1,1,0,1
2.344580357,0,0,0,0,0,0
1.589699313,0,0,0,0,0,0
2.600497961,0,0,0,2,0,0
2.543753349,0,1,1,1,1,1
3.958897809,1,0,0,0,1,0
1.892046528,0,1,1,2,1,1
1.906821148,1,0,1,1,0,1
2.117776236,0,0,0,1,0,0
2.214792836,0,0,0,0,0,0
3.542146555,1,0,1,1,0,0
2.530006791,0,1,1,1,1,1
1.938498556,1,0,1,2,0,1
2.497938089,0,1,1,1,1,1
1.999098588,1,0,1,0,1,1
2.126128824,1,0,1,1,0,1
2.619414259,0,1,1,2,1,1
3.402532909,1,0,0,1,1,0
1.810969896,0,1,0,1,0,1
2.964254271,0,1,0,1,1,0
2.152130017,0,0,0,2,0,0
2.212477621,1,0,1,1,1,1
3.537083544,0,1,0,1,0,0
2.560513611,0,0,0,2,0,0
2.384257127,1,0,1,1,1,1
1.94360998,0,0,0,0,0,0
1.931409974,0,0,0,0,0,0
2.199227303,0,0,0,0,0,0
2.866650598,0,1,1,2,1,1
2.232249271,1,0,1,2,1,1
3.949136937,0,1,1,0,0,0
1.89838206,1,0,1,1,0,1
1.852295751,0,1,1,1,1,1
2.576882286,0,0,0,0,0,0
2.307428172,1,0,0,0,1,1
1.689819445,1,0,1,2,0,1
2.133344491,0,1,1,2,0,1
2.547712487,0,0,0,0,0,0
2.779303058,0,1,1,1,1,1
1.681824191,0,1,1,1,1,1
3.870806272,0,1,1,2,1,0
1.715596494,0,0,0,0,0,0
3.034260163,1,0,0,1,1,0
2.566933025,0,0,0,2,0,0
2.179311045,0,1,0,1,1,1
2.316867356,0,0,0,1,0,0
2.435197411,0,0,1,0,0,0
2.474948378,0,0,0,1,0,0
2.121440624,0,0,0,0,0,0
2.022288682,1,0,1,2,0,1
2.240594265,1,0,1,1,1,1
2.371400985,0,0,0,0,0,0
2.393091401,0,0,1,0,0,0
2.089894723,0,1,0,1,0,1
2.476123648,0,1,1,2,0,1
2.445641288,0,0,0,0,0,0
1.741137106,0,1,1,2,0,1
2.060411011,0,1,1,1,1,1
3.789554706,1,0,1,1,1,0
1.804534092,0,1,0,2,0,1
2.174232325,1,0,1,2,0,1
1.758186706,0,1,0,1,1,1
1.668728675,0,0,0,0,0,0
2.893948532,1,0,1,0,1,0
2.400498856,0,0,0,0,0,0
2.805762037,0,1,1,1,1,1
2.407837158,0,0,0,0,0,0
2.326380493,1,0,1,1,0,1
2.438611078,1,0,1,1,1,1
2.5083851,1,0,1,1,1,1
1.614542056,0,0,0,0,0,0
2.244831635,0,0,0,0,0,0
2.057061711,0,1,0,2,1,1
2.474307086,0,0,0,0,0,0
2.089422012,1,0,1,2,0,1
2.843413698,1,0,1,0,0,0
2.361115712,0,0,1,0,0,0
2.36875356,1,0,1,2,1,1
2.954743094,0,1,1,1,1,1
2.449358348,0,0,1,0,0,0
1.632355204,1,0,0,0,0,1
1.9932285,0,1,0,1,1,1
3.528307993,1,0,0,2,0,0
1.602690521,1,0,1,2,1,1
1.854562763,0,1,0,1,1,1
1.571010306,0,1,1,2,0,1
2.33855089,0,0,0,2,0,0
1.93541197,0,0,0,0,0,0
2.243011963,1,0,1,1,1,1
2.600034846,0,0,0,0,1,0
1.935780079,1,0,1,1,1,1
2.233674972,1,0,1,2,1,1
1.814122787,1,0,1,0,1,1
1.712457424,1,0,1,0,0,1
2.014324328,0,1,0,1,0,1
2.055442915,0,0,0,1,0,0
2.72599809,0,0,0,1,0,0
2.686569233,1,0,1,2,1,1
2.427740755,1,0,0,1,1,1
