Aggregate,GRE,Internship,DegCompleted,Winter,GermanLevel,Admission
2.124410518,1,1,1,1,1,1
2.051974143,0,0,0,1,0,0
1.644839449,0,1,1,0,1,1
2.451962871,1,1,1,1,2,1
2.311443154,0,0,1,0,1,0
2.533238292,0,0,0,0,1,0
2.200031831,0,0,0,0,0,0
2.409415945,1,1,1,1,2,1
3.616580456,0,0,1,1,1,0
1.850256133,1,1,1,0,1,1
2.130650196,0,0,0,0,0,0
2.595844526,0,0,1,0,2,0
2.16388608,1,1,1,0,1,1
1.730906043,0,0,0,0,0,1
2.533061593,0,0,0,0,1,0
2.49349609,0,1,0,0,0,0
2.037566142,0,0,0,0,0,0
2.288897119,1,1,1,1,2,1
2.791586339,1,0,0,1,2,0
2.361339209,0,0,1,1,1,0
2.340429479,1,0,0,0,0,0
1.867619322,1,1,1,1,1,1
1.616468164,1,0,1,0,2,1
2.333963933,1,1,1,0,0,1
2.031877118,0,0,0,1,0,0
2.579441891,0,0,0,1,0,0
1.886227753,1,1,1,0,1,1
2.584747692,1,1,1,0,1,1
2.114280362,1,1,1,1,1,1
2.535919604,1,1,0,0,0,0
2.175059828,1,1,1,0,2,1
3.592484391,1,0,1,1,0,0
2.3237447,1,1,0,1,0,0
2.750041969,1,1,0,0,2,0
1.662586824,1,1,1,0,2,1
2.589557822,1,0,1,0,1,0
1.566030586,0,1,1,1,1,1
1.894080148,1,1,1,0,0,1
2.769758587,1,1,0,1,0,0
1.862157578,1,1,1,1,1,1
2.094382476,1,1,1,1,2,1
1.580975033,0,0,0,0,0,1
2.405005664,1,1,1,0,1,1
2.236928724,0,0,0,1,0,0
1.635567841,1,0,1,1,1,1
2.65749209,1,1,0,0,2,0
3.591693678,1,0,1,0,1,0
2.013074447,0,0,0,0,0,0
1.553418812,0,1,1,0,1,1
2.340738601,1,1,1,1,2,1
1.514565694,0,1,1,1,0,1
2.057962587,0,1,1,1,2,1
2.631650108,1,1,1,0,1,1
2.072491035,0,0,0,1,0,0
2.743100693,0,0,0,0,1,0
2.497528625,0,0,1,1,0,0
2.878369052,1,1,1,0,2,0
2.364324533,1,1,1,0,2,1
2.534949449,0,0,0,1,2,0
1.820603449,1,1,1,0,1,1
2.693767681,0,0,1,1,2,0
1.51691134,0,0,0,1,0,1
2.011981561,0,0,0,0,0,0
2.227461081,0,0,0,1,0,0
3.518397516,0,0,0,1,1,0
2.269503441,0,0,0,0,0,0
1.878367908,1,0,1,0,2,1
2.170802934,1,0,1,0,2,1
1.807190396,0,1,1,1,2,1
2.14480761,0,0,0,1,0,0
1.300152931,1,0,0,0,2,1
1.906481149,1,0,1,0,1,1
2.394611353,1,1,0,1,0,0
2.636398124,1,0,1,1,2,0
2.720601446,1,0,0,0,1,0
2.642502856,0,1,1,1,1,0
1.849542565,1,0,1,0,1,1
1.652525062,0,0,1,0,0,1
1.756970134,0,1,1,0,1,1
2.360491974,1,1,1,0,0,1
2.47736442,1,1,1,1,0,1
2.125051017,0,0,0,0,0,0
2.491710825,0,0,0,0,2,0
2.623047759,0,0,1,1,1,0
1.581082313,1,1,1,0,1,1
1.264520624,0,0,0,0,0,1
1.516502769,1,0,0,1,1,1
1.978785109,1,1,1,1,0,1
2.261106984,0,0,0,1,0,0
2.452924218,0,0,0,0,0,0
2.673070245,1,1,1,1,1,1
2.075241161,0,0,0,0,0,0
2.457490345,1,1,1,0,1,1
2.287748145,0,0,0,0,0,0
2.139339149,0,0,0,0,0,0
2.296634654,1,1,1,1,1,1
2.163868439,1,1,1,1,1,1
2.824714875,0,1,0,0,2,0
2.288455221,1,1,1,1,0,1
2.275304333,0,0,0,0,1,0
1.819191363,1,1,1,1,1,1
2.775019659,0,0,1,0,2,0
2.350394006,0,0,0,0,2,0
2.667375963,1,1,0,1,1,0
1.948599567,1,1,1,0,1,1
2.154576486,0,0,0,0,0,0
1.712751832,1,1,1,1,2,1
2.764262051,0,0,1,1,2,0
1.97675417,1,1,1,1,1,1
3.658489045,1,1,0,0,1,0
2.764650299,1,1,1,1,0,0
2.190565945,0,1,1,0,2,1
2.046467794,1,1,1,0,0,1
2.211486616,0,0,0,1,0,0
2.313243743,1,0,0,1,0,0
2.584090912,1,0,0,1,0,0
2.245240492,1,0,0,0,0,0
2.501184402,1,1,1,0,1,0
3.137245419,1,1,0,0,1,0
2.329076947,1,1,1,1,1,1
2.188919548,0,0,0,0,0,0
2.788207602,1,1,1,1,1,0
2.270085944,0,0,0,1,0,0
2.634327303,1,1,1,0,1,1
2.609298175,1,0,0,0,0,0
1.961119173,0,1,1,1,2,1
1.716825906,1,0,0,1,2,1
1.863331527,1,0,1,1,2,1
2.791456175,1,0,1,0,2,0
2.12750562,0,0,0,1,0,0
2.230986591,0,0,0,0,0,0
2.054398005,1,0,1,1,2,1
1.89464131,1,1,1,0,1,1
2.488117969,1,1,1,1,0,1
1.587913118,1,1,1,0,2,1
2.143092132,1,1,1,1,1,1
1.780428448,0,1,1,0,0,1
2.337918243,1,1,1,1,1,1
2.2897867,1,1,1,0,1,1
1.507696117,1,0,1,1,2,1
1.562223838,1,1,1,0,1,1
2.432948974,0,0,0,1,0,0
3.137456792,1,0,0,1,0,0
2.668876736,0,0,0,1,0,0
2.694480186,1,0,0,1,1,0
1.659128616,1,0,1,0,2,1
3.582388217,1,1,1,0,2,0
2.644840593,0,1,0,1,1,0
2.752484937,0,1,1,1,0,0
1.734595633,0,0,1,0,0,1
1.656726789,1,1,1,1,1,1
2.595700915,0,0,1,0,0,0
1.0235111,0,0,0,1,1,1
2.259068613,0,0,1,1,2,0
2.981050494,1,1,0,0,2,0
2.00851722,1,1,1,0,1,1
2.677966861,1,1,0,1,1,0
2.023888599,0,0,0,0,0,0
2.617196238,1,0,0,1,0,0
2.339470746,0,1,0,0,0,0
2.188776529,0,0,0,1,0,0
2.298917052,0,0,0,1,1,0
2.214948493,0,0,0,0,1,0
2.012826554,1,0,1,0,2,1
2.607168119,1,0,1,0,2,0
2.187912136,1,1,1,1,1,1
2.232067802,0,0,0,1,0,0
1.594296868,1,1,0,1,1,1
1.847127164,0,1,1,0,1,1
2.192868366,1,1,1,1,2,1
3.499273661,0,1,1,1,0,0
2.235865492,0,0,1,1,0,0
2.287740062,1,1,0,0,0,0
3.952185745,1,0,1,1,2,0
2.470987833,0,0,0,1,0,0
2.554498229,1,1,0,0,2,0
3.845936797,0,0,1,1,0,0
2.211748938,0,0,0,1,0,0
2.311692088,0,0,0,0,0,0
2.490283576,1,1,1,0,0,1
2.022963547,0,0,0,0,0,0
2.457192056,1,1,0,1,0,0
2.579440318,1,0,1,1,2,0
1.544363352,0,1,1,1,0,1
1.783666254,0,0,1,0,0,1
2.295223481,0,0,0,0,0,0
2.249846498,1,1,1,0,2,1
1.757367608,1,0,1,1,2,1
2.110133442,1,1,1,0,2,1
2.798722619,1,0,1,0,1,0
3.632783282,1,0,1,0,0,0
1.66129924,0,0,1,1,0,1
1.749340794,1,1,1,0,1,1
2.756323928,0,1,0,0,2,0
2.261006789,0,0,0,0,0,0
2.420127615,1,1,1,0,0,1
1.750323948,1,1,0,1,1,1
2.452685799,0,0,0,0,0,0
2.019229742,1,1,1,0,2,1
3.336586282,1,0,1,1,0,0
1.971191406,1,0,1,1,1,1
1.570854583,1,1,1,0,1,1
1.923323178,1,1,1,1,1,1
2.533849758,1,1,0,1,0,0
1.663555442,1,0,1,0,1,1
2.069394103,1,1,1,0,0,1
2.769041485,1,1,1,1,1,1
1.5773579,1,0,1,1,2,1
1.63871485,0,0,0,0,0,1
3.517600263,0,0,1,1,0,0
2.333670859,1,1,1,0,0,1
2.459967909,0,0,1,0,0,0
2.205066788,0,0,0,1,1,0
2.165816596,1,1,1,1,0,1
1.736692478,1,1,1,1,2,1
2.656258344,1,0,0,1,0,0
2.355909419,0,0,0,0,1,0
2.7699119,0,0,0,0,1,0
2.092871167,1,1,1,0,1,1
2.342617837,1,0,0,1,0,0
2.649782766,1,1,1,0,1,1
2.663333944,0,1,1,1,1,0
2.69672155,1,1,1,0,1,1
2.211334319,0,1,0,1,0,0
1.274177822,1,0,0,0,2,1
2.17625241,1,1,1,0,1,1
2.249651613,0,1,0,0,0,0
3.782220039,1,0,0,0,1,0
1.626780467,0,0,1,1,0,1
3.542563061,1,0,1,1,0,0
1.656388839,1,0,1,0,2,1
2.152749277,1,1,1,1,2,1
2.692644607,1,1,1,1,1,1
1.855667171,1,1,1,1,2,1
2.118100307,1,1,1,0,1,1
2.150837551,0,0,0,0,0,0
2.117972712,1,0,1,1,1,1
1.472869093,1,0,0,0,1,1
2.06615725,0,0,0,0,0,0
2.651663279,0,0,1,0,2,0
2.772504628,1,0,0,1,2,0
2.124281063,0,1,1,0,1,1
3.592244437,1,1,1,0,0,0
1.597049975,0,1,1,1,2,1
2.630707573,0,1,1,0,1,0
2.009511355,1,1,1,1,1,1
1.967569351,0,1,1,1,2,1
1.66704582,1,0,1,1,2,1
2.705979181,1,1,1,0,0,0
2.739735011,1,1,1,1,1,1
3.422941784,0,0,1,0,0,0
3.111655322,0,0,0,1,2,0
2.281638142,0,0,0,1,1,0
1.572657006,1,0,1,1,1,1
2.566401979,1,0,0,1,1,0
1.465475251,0,0,0,0,1,1
1.575174873,1,1,0,1,1,1
1.564217536,1,0,1,0,1,1
2.68240782,0,1,1,0,1,0
1.581462182,1,1,1,0,2,1
1.873163818,1,0,1,1,1,1
1.721158764,0,1,1,1,1,1
1.783950993,0,1,1,1,0,1
2.23370796,0,0,0,0,0,0
2.357929201,1,1,1,0,1,1
1.570340189,1,1,1,1,2,1
3.796954828,1,0,1,0,1,0
2.685162971,0,0,1,1,0,0
3.616319992,1,0,1,0,2,0
1.522445614,1,0,1,0,1,1
1.645839503,0,1,1,1,0,1
1.982464867,1,1,1,1,0,1
2.671965907,0,0,1,1,1,0
2.222788571,0,0,0,1,0,0
2.18527995,0,0,0,1,0,0
3.546660853,1,1,0,1,1,0
2.274076054,0,0,1,0,1,0
2.33302024,1,1,1,1,0,1
2.611920841,0,0,1,0,2,0
3.270124244,1,1,0,0,2,0
2.562756297,1,1,0,1,0,0
2.006390022,0,0,0,1,0,0
2.82497142,1,0,1,0,1,0
1.791870201,0,1,1,0,0,1
2.173459478,0,0,0,1,0,0
2.238592247,0,0,0,0,0,0
2.900292674,1,1,0,1,2,0
2.391831683,1,1,0,0,0,0
1.442003623,0,0,1,0,0,1
1.692623576,1,1,0,0,2,1
1.567964907,0,0,0,0,0,1
2.190775724,1,1,1,1,2,1
1.62671497,0,0,1,0,0,1
2.175758857,0,1,1,0,2,1
3.674623771,1,1,0,0,2,0
1.856376817,1,1,1,0,1,1
2.724561211,1,1,1,1,1,1
2.455789798,1,1,1,0,0,1
2.26636038,0,0,0,1,0,0
2.686082012,1,1,1,1,1,1
1.747443219,1,0,1,0,1,1
2.224067604,0,0,0,0,0,0
2.182790923,0,0,0,0,0,0
3.009690263,0,1,1,0,1,0
1.604131386,0,1,1,0,1,1
2.16610669,1,1,1,1,1,1
2.672237476,1,0,1,1,2,0
1.618314329,1,0,1,1,1,1
2.460128302,1,1,1,0,1,1
1.636488388,1,1,1,1,2,1
2.742558974,1,1,1,1,1,0
1.642963308,1,1,1,1,1,1
1.579696543,1,1,1,0,1,1
1.512968064,0,1,1,0,0,1
2.36395366,1,1,0,0,0,0
3.002141089,1,0,0,0,0,0
2.471492285,1,1,1,0,2,1
2.294837226,1,1,1,1,0,1
2.246110855,0,0,1,1,0,0
1.647120286,0,0,0,1,0,1
2.295362428,0,0,0,1,0,0
3.113808634,0,1,0,0,2,0
2.051916712,0,0,0,1,0,0
3.51152705,1,0,0,1,0,0
3.778590406,0,0,0,1,0,0
2.643130001,1,1,1,1,1,1
2.352539995,0,0,0,1,2,0
1.033777129,0,1,1,1,0,1
1.648738436,1,1,1,0,1,1
1.753633414,1,1,1,1,1,1
2.47842878,1,1,1,0,0,1
2.809009693,0,1,0,1,1,0
2.186713743,1,1,1,1,1,1
3.711716346,0,0,1,1,0,0
1.592694544,1,0,1,1,2,1
2.446611027,1,1,0,0,0,0
1.721672913,1,0,1,0,2,1
2.229983941,0,1,0,1,0,0
2.296967212,0,1,0,1,0,0
2.439830656,1,1,1,1,1,1
2.415202443,0,0,0,0,1,0
2.002150075,1,1,1,0,1,1
1.896565549,1,1,1,0,2,1
2.130734815,0,0,0,0,0,0
2.232826658,0,0,0,0,0,0
1.736362904,0,0,1,1,0,1
3.083322954,0,0,0,0,1,0
2.683215406,1,1,0,0,2,0
2.275047594,0,0,0,1,0,0
2.221701883,1,1,1,1,2,1
3.078001597,0,1,1,1,1,0
1.808548869,1,1,1,1,1,1
2.072829729,0,0,0,0,0,0
2.636955482,1,0,1,0,0,0
3.887077795,0,0,1,1,1,0
2.897484017,1,0,0,1,2,0
1.677288457,1,0,1,1,2,1
2.126857714,0,0,0,0,0,0
3.00945115,0,1,1,0,0,0
1.62450396,0,0,0,0,0,1
2.363240588,0,1,0,0,0,0
2.144431809,1,0,1,0,1,1
1.833906847,1,1,1,1,2,1
2.303854899,1,1,1,0,1,1
3.797276066,0,1,0,0,0,0
2.144661377,0,0,0,0,0,0
1.158522307,0,1,1,1,0,1
2.04698015,0,1,1,1,2,1
2.086686676,0,0,0,0,0,0
2.162164665,0,0,0,1,0,0
1.937487124,1,0,1,1,2,1
1.799776359,1,1,1,0,2,1
2.104622981,0,0,0,1,0,0
2.211913227,1,1,1,0,1,1
1.545283929,1,0,0,0,2,1
2.457724812,1,1,1,1,2,1
2.237325548,1,0,0,1,0,0
2.350366154,0,0,0,1,0,0
1.866305311,1,0,1,1,1,1
1.764003067,1,1,1,0,2,1
1.606634606,0,0,0,1,0,1
3.207670687,1,1,1,0,0,0
3.545270834,0,1,0,0,2,0
2.595333028,1,0,1,0,2,0
2.249736476,0,0,1,1,1,0
2.275797063,0,0,0,0,0,0
1.718579946,0,0,1,0,0,1
2.243306396,1,1,1,0,1,1
2.254559167,0,0,0,0,0,0
1.859858112,1,1,1,1,2,1
2.251443266,1,1,1,1,2,1
2.670521428,0,1,0,1,0,0
3.179616404,1,0,0,0,1,0
2.666886899,1,1,1,0,0,0
2.149391614,1,1,1,0,2,1
2.095775912,1,1,1,0,2,1
1.522420564,0,0,1,1,0,1
3.574019755,0,1,1,1,2,0
1.67634931,1,0,1,0,2,1
3.624189697,0,0,0,0,2,0
3.277739281,0,1,1,0,1,0
2.041202124,1,1,1,0,1,1
2.769749568,0,0,1,0,2,0
3.556364086,1,1,0,1,1,0
2.341183858,1,1,1,1,1,1
1.650419863,1,1,1,0,2,1
1.583003734,1,0,1,0,2,1
2.039900886,1,1,1,1,0,1
2.021014668,0,0,0,1,0,0
2.36791569,1,1,1,0,1,1
2.46433995,1,1,0,0,0,0
2.680232472,1,1,1,1,1,1
2.004003568,0,1,1,1,2,1
2.213418701,0,0,0,1,0,0
2.787585184,1,1,0,1,0,0
1.661394692,1,1,1,1,1,1
2.249753262,0,0,0,1,0,0
2.817255653,0,1,1,1,1,0
2.074342591,1,1,1,0,2,1
2.22178407,0,0,0,0,1,0
2.174975072,0,0,0,0,0,0
2.360809867,0,1,0,1,0,0
1.528390667,1,1,0,1,1,1
2.03052979,1,1,1,1,1,1
1.603315177,0,1,1,1,0,1
2.385570115,1,1,1,1,1,1
2.248310659,0,0,0,0,0,0
2.295423935,1,1,1,1,0,1
1.669580496,1,0,1,1,1,1
1.714866693,1,1,1,1,1,1
1.771130051,0,0,0,1,0,1
2.006011455,0,0,0,1,0,0
2.72886056,1,1,0,1,0,0
2.465961146,1,1,0,0,0,0
2.790705699,1,1,1,1,0,0
1.501954623,1,1,1,1,1,1
2.076309808,1,1,1,1,1,1
3.817722599,1,0,0,0,2,0
2.288780143,1,1,1,1,1,1
3.251823516,0,0,1,0,2,0
3.929524141,0,0,1,1,0,0
2.497315761,0,0,0,0,0,0
2.142492267,0,0,0,0,0,0
1.364064516,0,1,0,0,2,1
1.920785427,1,1,1,0,1,1
1.908076158,0,1,1,0,2,1
2.632227412,1,1,1,0,1,1
2.137775981,0,1,1,0,2,1
2.781673714,1,0,0,1,1,0
2.474729672,1,1,1,1,0,1
1.25710613,1,1,0,0,2,1
2.608975028,1,1,1,0,1,1
2.388681742,1,1,1,0,0,1
1.476892766,1,1,1,1,2,1
2.532821022,1,1,1,1,1,0
1.480443697,1,0,0,0,2,1
1.714177711,0,0,1,0,0,1
1.575108581,0,0,1,1,0,1
2.499230264,1,1,1,1,2,1
2.236822894,0,0,0,1,0,0
3.152912739,0,1,1,0,2,0
2.62721092,1,1,1,0,1,0
3.677119655,1,1,1,1,2,0
3.363890998,0,0,1,0,1,0
2.396663551,1,1,1,1,0,1
2.165350267,1,0,1,0,2,1
1.86554533,1,1,1,1,2,1
1.504338408,1,0,1,1,2,1
1.838787035,1,1,1,0,0,1
2.020095582,0,0,0,0,0,0
2.146311452,1,1,1,1,2,1
2.519233636,1,1,0,0,0,0
2.057844405,1,1,1,1,0,1
1.394899877,1,1,1,0,1,1
2.098635832,1,1,1,1,1,1
2.457633242,0,1,0,1,0,0
2.724666789,1,1,1,0,1,1
1.719008581,1,1,1,1,1,1
1.895524427,1,1,1,1,1,1
1.820426378,1,0,1,1,1,1
2.653714266,1,1,1,0,1,1
2.27782527,0,0,0,1,2,0
2.036117984,0,1,1,0,1,1
2.356816253,1,1,1,1,0,1
1.611469647,1,1,1,0,2,1
1.949311067,1,1,1,1,1,1
2.528470106,1,1,1,0,0,0
2.099230072,0,0,0,1,0,0
1.575499108,1,1,0,1,1,1
1.609659671,1,1,1,0,1,1
2.705381061,1,0,0,1,1,0
2.174270627,0,1,1,1,1,1
2.478359463,0,1,0,0,0,0
2.091614741,0,0,0,1,0,0
2.621694933,1,0,0,0,1,0
1.875510041,1,1,1,1,0,1
1.570347473,0,1,1,1,1,1
1.917933549,1,0,1,1,2,1
2.538201034,0,0,0,0,2,0
3.313025484,1,1,0,0,1,0
2.255306,0,0,0,1,0,0
2.588750845,0,0,1,0,1,0
1.422581984,0,0,1,0,0,1
2.361468369,0,0,0,1,2,0
1.521459371,0,0,0,1,0,1
2.037496975,1,1,1,0,0,1
2.797424214,0,1,0,0,2,0
2.282409342,0,0,0,0,0,0
1.586482735,0,0,1,0,0,1
2.769394397,1,1,0,0,1,0
2.114211962,0,1,1,0,2,1
2.742793613,1,1,1,1,1,0
2.280597839,0,0,0,0,0,0
2.40786312,1,1,1,0,0,1
2.151517935,1,1,1,1,1,1
1.97223709,1,1,1,1,2,1
2.342088787,0,0,0,0,2,0
1.734910223,0,1,1,0,2,1
2.116313605,1,1,1,0,0,1
1.614264411,1,0,1,0,1,1
2.414251018,1,1,1,1,0,1
1.552929911,1,0,1,0,1,1
2.420398456,1,1,1,0,0,1
1.905501854,1,1,1,0,0,1
2.459594379,1,1,1,1,1,1
1.692520204,1,1,1,0,0,1
1.348198404,0,1,1,1,0,1
2.286003141,0,0,0,0,0,0
3.843586935,1,0,1,0,1,0
3.930074169,1,1,1,0,0,0
3.391358445,0,0,0,0,0,0
2.573462637,0,0,1,0,0,0
2.124916964,0,0,0,0,0,0
2.720722739,1,0,1,0,0,0
2.085233395,0,1,1,1,1,1
1.974130316,0,1,1,1,2,1
2.551238277,0,0,0,0,0,0
1.627523323,0,0,0,1,0,1
1.106360446,0,1,0,1,1,1
1.907781574,0,1,1,0,2,1
1.705377331,1,0,1,1,1,1
2.023925589,1,1,1,1,1,1
2.720102703,0,1,0,1,1,0
2.137114969,0,0,0,1,0,0
1.762966578,1,1,1,0,1,1
1.744709598,1,1,1,0,0,1
1.712074643,1,0,0,0,1,1
2.445583626,0,0,0,1,0,0
2.689564711,1,1,1,1,1,1
1.846783677,1,1,1,1,0,1
2.328965795,1,1,1,0,1,1
2.515050395,0,0,0,1,1,0
1.672623801,0,1,1,1,1,1
2.690779534,0,0,1,1,1,0
2.595450894,0,0,0,1,1,0
1.827947792,1,1,1,0,1,1
2.053599204,1,1,1,1,2,1
1.070614595,1,0,0,0,2,1
2.361935963,0,0,0,0,1,0
1.662253879,0,1,1,1,0,1
1.660416397,1,1,1,1,2,1
2.440850481,1,1,1,0,2,1
3.217155374,1,1,0,1,2,0
1.586047977,1,1,0,0,2,1
2.919237484,1,0,0,1,1,0
3.404128183,0,1,0,0,0,0
2.640754531,1,0,0,1,0,0
2.409577769,0,0,0,1,0,0
2.607622077,0,0,0,0,1,0
2.044165501,1,1,1,1,2,1
1.634628755,1,0,1,1,1,1
1.657979498,1,1,0,1,1,1
1.191298543,0,1,1,0,2,1
2.70071733,0,1,1,1,0,0
2.239765562,1,1,1,0,0,1
3.82663175,1,0,0,1,1,0
2.792915054,1,0,0,1,0,0
1.646779616,1,0,1,1,2,1
1.983445462,1,1,1,0,1,1
1.567799287,1,0,1,1,1,1
2.139736726,0,0,0,1,0,0
1.55254859,0,1,1,1,1,1
2.570860239,1,0,0,0,0,0
2.258006037,1,1,0,1,0,0
1.378181561,0,0,1,1,0,1
1.26751421,1,0,0,0,0,1
2.046929271,0,0,0,1,0,0
2.168099126,1,1,1,0,1,1
1.548552726,0,0,1,0,0,1
2.250315276,1,1,1,1,1,1
1.87212415,1,1,1,1,1,1
1.681240874,1,1,1,0,1,1
2.137241848,0,0,0,1,0,0
1.397193887,0,0,1,0,2,1
2.193763345,1,1,1,1,1,1
1.588924484,1,0,1,0,2,1
2.744306387,1,1,1,0,0,0
2.724882339,1,1,0,1,1,0
1.075754346,1,0,0,1,0,1
2.638946976,0,0,1,0,0,0
2.134107544,1,1,1,0,0,1
2.122010531,0,1,1,1,2,1
2.348242791,1,0,0,0,0,0
1.728710199,0,1,1,0,0,1
2.203414003,0,0,0,1,0,0
2.06398275,1,1,1,0,0,1
2.62050477,1,0,0,1,0,0
1.607912575,1,1,1,1,2,1
2.478660277,1,1,1,0,0,1
1.854282602,1,1,1,0,2,1
2.738140402,1,0,0,1,2,0
1.536481231,1,0,1,0,1,1
2.592061078,1,0,1,1,1,0
3.729181796,1,1,0,0,1,0
2.610897084,0,0,1,1,0,0
2.497899484,1,1,1,0,0,1
2.154440232,0,0,0,0,0,0
1.540217942,0,0,1,1,0,1
1.745505934,1,1,1,1,1,1
3.077476098,1,1,0,1,1,0
2.218821724,0,0,0,1,0,0
2.200919925,0,0,0,0,0,0
1.859883806,1,1,1,1,0,1
2.0967547,1,1,1,1,2,1
2.344794884,0,0,0,1,0,0
2.265215783,0,0,0,0,0,0
2.039258741,1,0,1,0,2,1
2.078175599,1,1,1,1,0,1
2.143758573,0,0,0,1,0,0
3.768439478,0,0,0,0,2,0
2.710106049,1,0,0,0,1,0
2.063840883,1,1,1,1,2,1
3.531943231,1,0,0,1,0,0
1.364971106,1,0,0,0,1,1
2.51176508,0,0,0,1,1,0
2.383082606,0,0,0,0,0,0
2.666420125,0,0,0,0,0,0
2.245086397,0,0,0,1,0,0
2.807989833,0,0,1,0,0,0
2.058434127,0,0,0,0,0,0
1.12042874,0,0,1,1,1,1
2.482511146,1,1,1,0,0,1
2.082810265,0,0,0,0,0,0
2.041688764,0,0,0,1,0,0
2.965407905,1,0,0,1,0,0
2.617117349,1,1,1,1,0,0
2.79085481,1,1,0,1,2,0
2.310283545,1,1,1,0,0,1
2.52950446,0,1,1,1,0,0
2.735538621,1,1,0,0,2,0
2.267754239,0,0,0,0,0,0
2.013544711,0,0,0,1,0,0
1.548966705,1,0,0,1,1,1
1.898066315,1,1,1,0,1,1
2.583630381,0,1,0,1,1,0
2.71127904,1,1,1,0,1,1
3.363710418,1,0,0,1,0,0
2.173973427,1,1,1,1,2,1
2.214546665,0,0,0,0,0,0
2.409121666,1,1,1,1,2,1
1.691542674,1,1,1,0,1,1
2.025473706,1,1,1,1,1,1
2.499912877,1,1,1,0,0,1
1.964912604,0,1,1,1,1,1
2.446944367,1,1,1,1,2,1
1.754256247,0,0,1,1,0,1
1.627253772,1,1,1,0,1,1
2.719430831,1,0,1,1,1,0
2.587679432,0,1,0,0,2,0
2.333511343,1,1,1,1,2,1
1.727569057,1,1,1,0,1,1
3.919703553,1,1,1,0,2,0
1.841068382,1,1,1,1,0,1
2.063613796,0,0,0,0,0,0
1.778236481,1,0,0,1,1,1
3.110954811,1,0,0,0,2,0
2.103946251,1,1,1,0,1,1
1.722104972,1,0,1,1,1,1
2.696346385,0,0,0,1,2,0
2.638602786,1,1,0,0,2,0
1.611006759,1,0,1,1,1,1
1.714183149,1,1,1,0,2,1
1.701890233,1,1,1,1,2,1
2.226606307,1,0,0,1,0,0
2.692809047,1,1,1,0,2,0
2.157175278,1,1,1,1,2,1
2.147308915,1,1,1,0,1,1
2.567922256,1,1,1,1,1,1
2.520416227,0,1,0,1,0,0
1.605555683,1,0,0,0,1,1
1.405520489,1,1,1,1,1,1
2.166152353,0,0,0,1,0,0
1.781162468,1,1,1,0,0,1
2.570285532,1,0,0,0,0,0
1.561472448,0,0,0,1,0,1
3.153814079,0,0,0,1,0,0
2.3490536,0,0,0,0,0,0
1.710978927,1,0,1,0,2,1
3.980432079,0,1,1,0,2,0
1.82027069,1,0,1,1,2,1
2.300038217,0,1,0,0,0,0
2.435871246,0,0,0,1,0,0
2.577926843,1,1,1,1,1,1
3.147943803,0,0,1,0,1,0
3.723839472,0,0,0,1,2,0
2.352428776,1,1,1,0,1,1
1.7146672,1,1,0,0,2,1
2.297542288,1,0,0,0,0,0
2.338688591,1,1,1,0,2,1
2.464385692,0,0,0,1,0,0
2.759254843,1,1,1,0,1,1
1.690359908,0,0,0,1,0,1
1.7273015,0,0,1,0,0,1
2.471336791,0,1,0,0,0,0
2.540198218,0,1,1,0,0,0
2.431207276,0,0,0,0,0,0
2.174135224,1,1,1,1,2,1
1.737676657,1,1,1,0,1,1
2.15845877,0,1,1,1,1,1
2.209058476,1,0,0,0,0,0
3.308811094,0,1,1,1,0,0
1.687468663,1,1,0,1,2,1
2.087257097,0,1,1,1,1,1
2.537716897,0,0,1,1,1,0
2.222682314,0,0,1,1,0,0
1.797069474,0,0,1,1,0,1
2.157577966,0,0,0,0,0,0
2.601933742,1,1,0,0,0,0
2.689646897,1,1,0,0,2,0
1.769143852,1,1,1,0,2,1
1.711861002,1,0,1,0,2,1
1.524789568,1,1,1,1,2,1
3.862799525,1,0,0,0,0,0
2.959192501,1,0,1,0,2,0
2.038892711,1,1,1,0,1,1
2.356271816,0,0,1,1,1,0
2.053541583,0,0,0,0,0,0
2.066988246,0,0,0,1,0,0
2.722003952,0,0,1,1,0,0
2.480260428,1,1,1,0,1,1
2.322624591,1,1,1,0,2,1
2.201989666,0,0,0,1,0,0
1.744872227,1,1,1,1,2,1
2.273445225,1,1,1,1,0,1
3.344176205,1,0,1,1,2,0
1.866746232,1,1,1,1,1,1
2.39715665,0,1,0,1,0,0
2.115830709,1,1,1,1,0,1
2.615365161,1,1,0,1,1,0
2.170702814,0,0,0,1,0,0
1.525336067,1,1,1,1,1,1
2.119997065,1,1,1,1,1,1
1.905365425,1,1,1,1,1,1
1.918949203,1,1,1,0,2,1
2.272667335,1,1,1,0,1,1
1.62855251,0,0,0,1,0,1
3.210199914,1,1,0,1,1,0
2.202313883,0,0,0,0,0,0
1.950935937,1,0,1,0,1,1
2.299547765,1,1,1,0,1,1
1.42039486,0,0,0,0,0,1
2.538776782,1,0,1,1,1,0
1.14666404,1,1,0,0,1,1
2.070714964,1,1,1,0,0,1
1.534381253,0,1,1,0,1,1
2.404650101,1,0,0,1,0,0
2.017964403,0,0,0,0,0,0
1.741582029,0,0,0,0,0,1
2.437299793,0,0,0,1,0,0
2.042278753,1,1,1,1,1,1
3.795996978,0,0,0,1,1,0
1.694555911,1,1,1,1,1,1
2.314235328,0,0,0,1,0,0
3.567952249,0,0,0,0,1,0
2.754834583,1,1,1,0,1,1
