Aggregate,Internship,GRE,GermanLevel,DegreeCompleted,Winter,Admission
2.65450596,0,0,2,0,1,0
2.318600701,1,1,1,1,1,1
1.784695346,1,1,0,1,1,1
1.773079167,1,1,0,0,0,1
2.508902461,0,0,0,0,0,0
2.157950428,1,0,2,0,0,1
2.664989315,1,1,1,1,0,1
1.912706587,0,0,0,0,0,0
2.376090887,1,1,2,1,0,1
1.815672774,1,1,2,1,0,1
2.498232468,0,0,0,0,0,0
2.447412117,0,0,1,1,0,0
3.512473957,1,1,2,1,1,0
2.75934455,1,0,2,1,1,0
1.999618771,0,0,0,0,1,0
1.750756775,1,0,0,0,0,1
2.785944947,1,1,1,1,0,1
1.641814725,1,1,1,1,0,1
2.702338197,1,1,1,1,0,0
2.266094326,0,0,0,1,1,0
2.07458678,1,0,1,0,0,1
2.336187151,1,0,2,1,1,1
2.658644253,1,1,2,1,1,1
2.62185992,1,1,2,1,1,1
2.372010997,0,0,0,0,0,0
2.247361674,1,1,1,1,1,1
2.453777128,0,0,0,0,0,0
2.486604214,0,0,2,0,1,0
2.167205122,0,0,0,0,0,0
1.873838532,0,0,1,1,0,1
2.78647304,1,0,0,0,0,0
1.669346573,1,0,1,1,0,1
2.095627701,1,1,1,1,0,1
1.722449631,0,0,2,1,1,1
2.705539608,1,1,2,0,1,0
3.068114595,0,0,1,1,1,0
2.214746837,0,0,0,0,1,0
2.289430242,0,0,0,0,0,0
2.566307053,1,1,0,1,0,1
2.464616561,1,1,2,1,0,1
2.724086683,1,1,1,1,0,1
2.343286145,0,1,2,1,1,1
2.775924095,1,0,0,1,1,0
2.91996479,0,0,0,0,1,0
1.77157531,0,0,2,1,0,1
1.52508696,1,1,0,0,0,1
1.530577271,1,1,1,0,1,1
1.756733023,1,1,2,1,0,1
2.791615342,1,1,1,0,1,0
2.795180189,1,1,2,1,0,1
2.986004829,1,1,0,1,0,0
2.379046844,1,0,2,1,1,1
1.999655712,1,1,1,1,0,1
2.011159159,0,0,0,0,0,0
2.635941382,0,0,0,0,0,0
2.727239516,1,1,0,0,1,0
2.63004579,0,0,0,0,1,0
2.359180455,1,1,2,1,1,1
2.695809884,0,0,0,0,1,0
3.640648109,0,1,1,0,0,0
2.045313342,0,1,0,0,1,0
2.000415423,0,0,0,0,0,0
2.57862197,0,0,0,0,1,0
2.725914363,1,1,1,1,0,1
2.660434509,0,1,0,0,0,0
2.463867009,0,0,0,0,1,0
1.791765783,0,1,2,0,0,1
1.972192469,1,1,2,0,1,1
2.330662946,0,1,2,1,1,1
2.677020327,0,0,0,0,1,0
2.057761121,0,0,0,0,0,0
2.060765306,0,0,0,0,1,0
2.079599625,1,1,2,1,0,1
2.73780383,1,1,2,1,0,1
2.390469641,0,0,0,0,1,0
2.760986674,1,1,2,0,0,0
1.597019114,1,1,2,0,0,1
2.505121762,1,1,2,1,0,1
1.849439216,1,1,0,1,1,1
2.220754786,0,0,0,0,1,0
2.138257411,1,1,2,1,1,1
1.638542856,0,0,0,0,1,0
2.237964347,0,1,0,0,0,0
1.610457662,0,1,1,1,0,1
3.123074293,1,1,0,0,1,0
2.637859988,1,1,2,1,0,1
3.542456278,0,1,2,0,0,0
1.531581685,1,1,2,0,1,1
2.769499378,1,1,1,1,1,1
2.70974974,1,1,2,1,1,0
2.761311815,1,1,1,1,0,1
1.761477022,1,1,0,1,1,1
3.499582766,0,0,1,0,1,0
3.637600653,1,0,0,1,1,0
2.798135293,1,1,1,1,0,1
2.528397795,0,0,0,0,0,0
2.378846229,0,1,1,1,0,1
2.339043465,1,1,2,1,0,1
1.503474936,0,0,2,1,0,1
3.754188244,0,0,2,0,0,0
1.663144213,0,1,1,1,0,1
2.208467321,1,0,1,1,0,1
2.726616647,0,1,2,0,1,0
2.570072683,0,0,0,0,1,0
2.623206515,0,0,0,0,0,0
1.719877483,1,1,0,0,1,1
2.783691249,1,1,2,1,1,1
2.804765287,0,1,0,0,1,0
2.257866822,0,1,2,0,0,0
2.447003717,0,1,0,0,1,0
1.656092765,1,0,1,1,0,1
2.47487081,0,1,0,0,1,0
3.911681834,0,1,2,0,0,0
2.20419164,0,0,0,1,0,0
2.517090784,0,0,0,0,0,0
2.283545846,0,0,0,0,0,0
1.811389666,1,1,2,1,0,1
2.694026146,0,0,0,0,0,0
2.621672822,0,1,0,0,0,0
2.526369012,1,1,2,1,0,1
2.229233981,1,1,1,1,1,1
2.655522176,1,1,2,1,1,1
1.628257079,1,0,1,1,1,1
2.372669266,0,1,0,0,1,0
2.28704725,0,1,2,0,0,0
2.656845649,0,0,0,0,0,0
2.473250895,0,1,0,0,0,0
2.68890314,1,1,2,1,1,1
1.945795931,1,1,0,1,1,1
1.950400012,1,1,2,1,0,1
2.865559311,1,1,0,0,0,0
1.7139159,1,1,1,1,0,1
2.798294843,1,1,2,1,1,1
1.970455907,1,1,1,1,1,1
2.648977925,0,0,0,0,0,0
2.050923502,1,1,1,0,1,1
2.06422539,1,0,1,1,1,1
1.017712716,0,0,2,0,0,1
1.847018639,0,1,2,1,0,1
3.152995342,0,0,2,0,1,0
2.108803385,1,1,1,1,1,1
2.378654388,0,0,2,0,0,0
2.585671423,0,0,0,0,0,0
2.77203271,1,1,2,1,0,1
2.216993252,0,0,0,1,0,0
2.362037271,0,0,1,0,1,0
2.590332641,0,0,0,0,1,0
2.094076485,0,1,0,0,0,0
2.505853384,0,0,0,0,1,0
2.753845092,1,0,0,1,1,0
2.063672793,0,0,0,0,0,0
1.826530997,1,0,2,1,1,1
2.527032434,1,0,2,1,1,1
2.631664729,0,0,0,0,1,0
2.752845418,1,1,0,0,0,0
2.107601978,0,1,0,1,0,1
2.000833584,0,0,0,0,0,0
2.790567084,0,1,1,1,1,0
1.980907296,0,1,1,1,0,1
1.92440024,0,1,0,1,0,1
1.712951506,1,1,0,1,0,1
2.133791675,0,1,0,0,1,0
2.718570075,1,1,2,1,0,1
1.739067834,0,0,0,1,1,1
1.78490163,0,0,0,0,1,1
3.658520853,0,1,0,0,1,0
2.753494274,1,1,1,1,0,1
2.619038608,1,1,2,1,0,1
2.464359028,0,0,0,0,0,0
1.872118656,0,0,2,1,0,1
2.710633479,1,1,1,1,1,1
2.021133436,0,1,0,1,0,1
2.011708899,1,1,1,1,1,1
1.930729529,0,1,0,1,1,1
2.01018689,1,1,1,0,0,1
2.030044177,0,0,0,0,0,0
2.534638403,0,0,0,0,1,0
1.690257598,1,1,1,1,1,1
2.731127188,1,1,0,0,1,0
2.720137807,0,0,0,0,0,0
2.569928223,0,0,0,0,1,0
2.275955566,1,1,1,1,0,1
2.351494107,1,1,2,1,0,1
2.466301998,1,1,1,1,0,1
1.255643601,1,0,1,0,0,1
1.685455669,1,1,2,1,1,1
1.709650204,0,0,1,1,0,1
2.197088712,0,1,0,1,1,1
2.023894304,0,1,0,0,0,0
2.250357897,1,0,2,1,1,1
2.116672964,0,0,0,0,1,0
2.104363328,0,0,0,0,1,0
2.708157427,1,1,0,1,0,0
2.658171026,0,0,0,0,0,0
2.739788122,0,1,0,1,1,0
2.629668181,0,0,0,0,1,0
2.46485547,0,0,0,0,1,0
2.151579118,1,1,1,1,1,1
1.855550735,0,0,0,0,0,0
2.326897339,1,1,1,1,0,1
1.816444185,0,0,0,0,1,0
2.226620096,1,1,1,1,0,1
1.722336263,0,1,0,1,1,1
1.753372265,1,1,1,0,1,1
2.767237536,1,1,1,1,1,0
2.712586336,0,0,0,1,0,0
2.699229137,1,1,1,1,1,1
2.111457645,0,1,0,1,1,1
3.905086671,1,1,2,1,0,0
1.71245993,1,1,2,0,0,1
2.039910106,1,1,2,0,1,1
2.402340109,0,0,0,0,0,0
2.729810812,1,1,1,1,0,1
1.781157655,1,0,2,1,1,1
2.393069629,1,1,2,1,1,1
2.293250659,0,0,0,1,0,0
2.720545381,1,1,2,1,0,1
2.067866426,0,1,2,1,0,1
2.526288841,0,0,2,0,1,0
2.45633207,0,1,0,0,0,0
2.098519165,0,0,0,0,1,0
3.882905383,0,0,2,0,0,0
2.28178048,1,0,2,1,1,1
1.53562779,1,1,0,0,0,1
2.68498702,1,0,2,1,0,1
2.013038088,0,0,0,0,0,0
2.440563492,1,1,2,1,1,1
2.37343643,0,0,0,1,1,0
1.97515386,1,0,1,1,0,1
3.646406288,1,1,1,0,1,0
3.719220266,0,1,0,1,0,0
2.598851918,1,0,1,1,1,1
2.175361203,0,1,2,1,0,1
2.93086659,0,1,1,1,1,0
2.34842296,0,0,2,0,1,0
2.27536634,0,0,0,0,0,0
2.211073936,0,0,0,0,0,0
2.702367434,1,1,2,1,1,1
2.524499962,1,1,1,1,0,1
2.324151331,1,1,1,1,1,1
2.769581014,1,1,2,1,0,1
2.263586836,0,1,1,0,1,0
1.95920629,1,0,2,1,1,1
2.613076643,0,1,0,0,0,0
2.720520325,0,1,1,0,1,0
2.467523345,1,1,2,1,0,1
2.030115843,0,0,0,0,0,0
1.876739628,1,1,1,0,1,1
2.54785156,0,1,0,0,0,0
2.433008812,0,1,0,0,0,0
2.273202642,1,1,1,1,1,1
2.090127373,0,0,0,0,1,0
2.469869793,0,0,0,1,1,0
1.50484177,1,0,0,0,0,1
2.668125656,1,1,1,1,1,1
2.867906087,0,0,0,1,0,0
1.732470897,1,1,1,0,0,1
2.588020706,0,0,0,0,0,0
1.624114006,0,0,2,1,0,1
3.317834772,1,0,0,0,1,0
1.822002892,0,1,2,1,0,1
2.701957932,1,1,2,1,0,0
2.78340356,1,0,2,0,1,0
2.089511894,1,1,2,1,1,1
2.650609338,0,0,0,0,0,0
1.861000317,0,0,0,0,0,0
2.754770279,1,1,2,0,1,0
1.925983154,1,0,1,0,1,1
2.399427075,0,0,0,1,1,0
2.34866412,0,0,0,0,1,0
2.492567104,0,0,0,0,0,0
2.598001525,0,0,0,0,0,0
2.215378999,0,0,2,0,0,0
2.498950308,0,0,0,1,1,0
1.989825958,1,1,0,1,1,1
2.794849601,0,1,1,1,1,0
2.74470931,1,1,1,1,0,1
1.765401527,1,1,1,0,1,1
1.945782621,0,1,1,1,1,1
1.712376758,1,0,2,1,1,1
3.017646644,0,0,0,1,0,0
1.587739306,1,1,2,1,1,1
2.699421783,0,0,0,0,1,0
3.025773589,0,1,2,0,0,0
2.796781054,1,1,2,0,0,0
2.335189748,1,1,2,1,0,1
2.508642485,1,1,2,1,0,1
2.700776835,0,1,0,1,1,0
2.715520348,1,1,1,1,1,1
1.577244088,1,0,0,0,1,1
2.072427256,1,1,1,1,1,1
2.759119157,1,1,2,1,0,1
1.226033742,0,1,2,1,0,1
2.458382939,0,0,0,0,0,0
2.246149604,1,0,2,1,0,1
2.486101902,0,0,0,0,0,0
3.566644433,0,1,1,0,0,0
2.279918297,0,0,0,0,0,0
2.258930581,0,0,0,0,1,0
1.696053891,1,1,1,1,0,1
2.445318801,1,1,2,1,0,1
2.561565432,0,1,0,0,0,0
2.32776106,1,0,2,1,1,1
2.313208319,0,0,0,0,1,0
2.30876094,0,0,0,0,0,0
2.357697993,0,0,0,0,0,0
2.716081698,0,0,2,0,0,0
1.854512164,0,0,0,0,0,0
1.329427241,0,1,0,0,1,1
2.540006825,1,1,2,1,1,1
1.941793396,0,0,0,0,1,0
1.817846493,1,1,2,1,1,1
2.133970565,0,0,0,0,1,0
2.386742038,0,1,2,1,0,1
1.946708076,1,0,2,1,1,1
1.91866845,1,0,2,1,0,1
2.718470466,1,1,1,1,0,1
2.692073884,1,1,0,1,1,1
3.681931616,0,0,0,0,1,0
1.714400561,0,0,1,1,1,1
2.256140534,0,0,2,0,0,0
2.714278126,1,1,2,1,1,1
2.651956954,0,0,0,0,0,0
1.594270581,1,1,1,1,1,1
3.934427232,0,1,1,1,0,0
1.783814173,1,1,1,1,1,1
2.04726083,0,0,0,0,1,0
2.434089423,1,1,2,1,0,1
2.6349824,0,0,0,0,1,0
2.78409939,1,1,1,1,1,1
2.215504776,1,1,2,1,0,1
1.91659915,0,1,1,1,0,1
1.803710189,0,0,2,1,0,1
2.091506494,1,1,0,1,0,1
1.651140137,0,0,0,0,1,0
2.54069414,0,1,0,0,0,0
1.527929909,0,0,0,0,1,0
2.293707635,1,1,2,1,0,1
2.790837393,0,0,0,0,1,0
2.696908014,0,0,1,0,1,0
1.569957453,0,0,0,0,0,0
1.818375812,0,0,1,1,1,1
3.988182116,0,0,2,1,0,0
2.740646341,0,0,1,0,0,0
1.314036867,0,0,2,0,0,1
3.254707501,0,1,0,1,1,0
2.367038623,0,0,1,0,1,0
2.672856476,0,0,0,0,1,0
2.114461693,1,0,2,1,0,1
2.47892523,0,1,0,0,0,0
2.409842901,0,0,0,0,1,0
1.945342477,1,1,1,0,0,1
2.181227299,0,1,0,1,0,1
2.747695798,1,1,1,1,1,1
1.914066442,1,0,2,0,1,1
2.524417962,1,1,0,1,0,1
2.882117318,1,1,0,0,1,0
1.786288758,1,1,0,1,0,1
1.789109224,1,1,2,1,1,1
3.274018191,0,1,2,1,0,0
2.783795417,1,0,1,1,1,0
3.501497103,0,0,0,0,1,0
2.003917869,1,0,2,0,1,1
2.111950917,1,1,0,1,1,1
1.625505683,1,0,2,1,1,1
2.233180694,1,1,2,1,1,1
2.549537288,0,0,0,0,0,0
2.251536612,1,1,1,1,0,1
2.768926444,1,0,0,0,1,0
2.354561815,0,0,0,0,1,0
1.821200706,0,1,1,1,1,1
2.41663983,0,1,0,0,0,0
2.550773673,1,1,0,1,0,1
2.775679199,1,1,2,1,1,1
2.336448299,0,1,1,1,1,1
2.367430387,0,1,2,1,0,1
1.982864754,1,0,2,1,1,1
2.229619673,0,0,0,0,1,0
2.019598129,1,0,0,1,1,1
1.083288576,0,0,0,0,1,1
1.575514743,1,1,2,1,0,1
2.117486795,1,0,0,1,0,1
2.398086755,0,1,1,1,1,1
1.610630083,1,1,2,1,1,1
2.600574928,0,0,0,0,0,0
2.149417052,1,0,1,1,0,1
2.456323589,0,0,1,0,0,0
2.398328277,0,0,0,0,0,0
2.346675892,0,0,0,0,1,0
2.789324054,1,1,2,1,1,1
2.703524795,1,1,1,1,0,1
2.752270354,1,1,2,1,1,1
2.547497684,0,1,0,0,1,0
2.435438221,1,1,0,1,1,1
2.773986322,0,1,1,1,0,0
2.358031349,0,0,0,0,0,0
2.040255568,1,0,2,1,1,1
2.261499713,0,0,0,0,1,0
1.585324189,1,1,1,1,1,1
1.960548453,1,0,1,1,0,1
2.731483945,1,1,1,1,0,1
2.211504184,0,0,0,0,1,0
2.377040435,1,1,1,1,0,1
2.297859314,0,1,2,1,0,1
2.855048501,0,1,0,0,1,0
2.376092586,1,1,1,1,1,1
1.750094644,1,1,2,1,1,1
1.986699348,1,1,1,1,1,1
2.434566313,0,0,0,0,0,0
1.875739201,0,0,0,0,0,0
2.206392962,1,1,2,1,1,1
2.093141959,1,0,1,1,0,1
2.571671251,1,0,2,1,0,1
1.946812335,0,1,2,1,0,1
2.176241246,0,1,0,0,0,0
1.248145546,1,0,2,0,0,1
2.70232415,1,1,0,0,0,0
2.285312697,1,1,1,1,1,1
2.315083082,1,0,1,1,0,1
1.718639005,0,1,1,1,0,1
2.4988348,1,0,2,1,0,1
2.067194075,0,1,0,0,1,0
1.585702698,1,1,1,0,1,1
2.066777564,1,1,1,1,0,1
2.142218571,1,1,2,1,0,1
1.996601591,1,1,0,1,0,1
2.233614415,1,1,2,1,1,1
3.148978681,1,0,0,1,0,0
3.034792405,0,1,1,0,1,0
2.119455001,0,0,0,0,1,0
1.685707074,0,1,0,1,0,1
2.147194696,1,1,2,0,1,1
1.822021947,1,1,1,1,0,1
2.241495117,1,0,2,1,0,1
1.848230095,0,1,2,1,0,1
1.833667985,1,0,2,1,1,1
1.531587749,1,1,1,1,0,1
2.785529196,1,1,1,0,1,0
1.885238304,1,1,1,1,1,1
2.664160454,1,1,0,1,1,1
2.25128594,1,1,2,1,1,1
2.288695639,0,0,1,0,0,0
2.745276344,1,0,2,1,1,0
2.009890319,0,0,0,0,1,0
2.390492382,1,1,2,1,1,1
1.505393115,1,1,0,1,1,1
2.648839231,1,0,1,1,0,1
2.415585302,1,1,1,1,1,1
2.474607867,0,0,0,1,0,0
1.980368419,1,0,2,1,0,1
2.509346453,0,1,0,0,0,0
2.558990643,0,0,0,0,1,0
2.264336625,0,0,0,0,0,0
2.404427835,1,0,1,1,0,1
2.329938706,0,1,2,1,1,1
1.909348511,1,0,1,1,0,1
2.118192475,0,1,0,1,0,1
2.194563753,1,1,1,1,0,1
1.943709566,0,0,0,0,1,0
2.489053003,0,1,0,0,0,0
2.461972883,0,0,0,0,0,0
1.602941693,1,1,2,0,1,1
1.764648603,1,1,2,1,0,1
2.204334007,1,0,2,1,1,1
2.484476386,0,0,0,0,1,0
1.68450147,0,0,0,0,0,0
1.618130902,0,0,0,0,1,1
1.719471552,0,0,0,0,0,0
2.690975275,0,0,2,1,0,0
1.703275067,1,1,0,0,1,1
2.951005518,1,1,0,1,1,0
2.216216994,0,0,0,1,0,0
2.098453751,0,0,0,0,1,0
2.296337093,0,0,0,0,1,0
2.37370183,1,1,1,1,0,1
2.099395644,0,0,0,0,0,0
2.314855811,1,0,1,1,1,1
2.11260008,1,0,1,1,1,1
2.133630769,0,1,0,1,1,1
2.576987975,0,0,0,0,0,0
2.246568825,1,0,2,1,0,1
2.078778166,1,1,1,1,1,1
1.996499048,0,1,0,1,1,1
2.599694008,0,0,0,0,0,0
2.219910069,1,1,2,1,0,1
2.451131425,1,1,0,1,0,1
2.553642494,0,0,1,1,0,0
2.204343574,0,1,1,1,1,1
1.831025962,1,1,1,1,0,1
1.720560539,0,0,1,1,0,1
1.649988485,1,0,0,0,0,1
1.786505649,0,0,2,1,1,1
1.741220344,0,0,1,0,1,1
2.132311921,1,0,2,0,1,1
2.334671065,0,1,1,1,1,1
3.327333092,1,1,2,0,1,0
2.609001267,0,0,2,1,1,0
2.748641004,1,1,2,0,1,0
2.382355724,0,0,0,0,1,0
2.842412443,0,0,0,0,1,0
1.761705483,0,0,0,0,0,0
1.91082183,0,0,0,0,0,0
1.752520098,1,1,2,0,0,1
3.274394208,0,0,2,0,0,0
1.70894134,1,1,1,1,1,1
2.017975539,1,0,0,1,0,1
1.955337487,1,1,0,1,1,1
1.70630862,1,0,0,0,0,1
1.937866639,0,1,0,0,0,0
2.230233514,0,1,2,1,1,1
2.750214522,1,1,1,1,1,1
1.563414487,0,0,0,0,0,0
2.608979524,0,0,0,0,1,0
2.75865261,0,0,1,1,1,0
1.838503658,0,1,1,1,0,1
2.081308166,0,1,2,1,1,1
1.530232099,0,0,0,0,0,0
2.738369637,1,1,1,1,0,1
1.95388944,1,0,0,1,1,1
1.223646078,1,0,0,0,0,1
2.496971019,0,1,0,0,1,0
1.949472192,1,0,2,1,1,1
2.315735225,0,0,0,0,1,0
3.091098881,0,0,1,0,1,0
2.63801973,1,1,1,1,1,1
2.741084567,1,1,1,1,1,1
1.525760639,0,0,1,1,1,1
2.218191296,0,0,0,0,0,0
2.595142103,1,1,0,1,1,1
2.340933792,0,0,0,1,0,0
2.266774303,1,1,1,1,0,1
3.902719432,0,1,0,0,1,0
3.23041511,0,1,2,1,1,0
2.546198855,0,0,0,0,0,0
1.554758309,1,1,1,1,0,1
2.259574914,1,0,2,1,0,1
2.378186413,0,0,0,1,1,0
2.767323997,0,1,0,1,0,0
2.292335705,1,1,2,1,0,1
1.553484653,1,1,2,1,1,1
2.483001354,0,0,2,1,0,0
2.062807593,0,0,0,0,0,0
2.726834568,0,1,2,1,0,0
1.681912873,0,0,0,1,0,1
1.318119096,0,1,1,1,1,1
1.620429449,0,0,0,0,1,0
2.248143742,0,0,0,0,1,0
2.782699798,0,1,1,0,1,0
2.703399482,1,0,1,0,0,0
2.072443976,1,0,2,0,0,1
2.174319461,1,1,1,1,1,1
2.590064063,1,1,0,1,0,1
2.264636522,1,1,1,1,1,1
2.380022184,0,1,2,1,1,1
2.07494935,0,0,0,0,0,0
2.571181065,0,0,0,1,1,0
1.76103975,1,1,1,1,0,1
2.685870157,0,1,0,0,0,0
2.575769865,1,1,1,1,0,1
1.969308195,0,1,1,1,0,1
1.229243413,0,1,1,0,1,1
1.846847784,1,1,2,0,1,1
2.679803368,0,0,0,0,0,0
2.572434967,0,0,1,0,0,0
2.572378445,1,1,0,1,1,1
2.547973487,0,0,0,0,1,0
2.774137137,1,1,0,1,1,0
2.025349395,0,1,0,0,1,0
2.311841467,1,1,2,1,1,1
2.658056658,1,0,1,1,1,1
2.325011327,0,0,1,0,1,0
2.36209715,0,0,0,0,1,0
1.68399444,0,0,2,1,1,1
2.742102617,1,1,1,1,1,1
3.994851919,1,0,2,1,0,0
1.628701687,1,1,0,1,0,1
2.404742365,0,0,0,0,0,0
1.854665784,0,1,2,0,1,1
3.077343267,1,0,2,0,0,0
2.139377547,0,1,0,1,1,1
2.772934148,0,1,2,1,1,0
2.574433563,1,0,1,1,0,1
2.636891939,0,0,0,0,1,0
2.224335716,1,1,2,1,0,1
2.500479495,1,1,1,1,0,1
1.616319971,1,1,1,0,0,1
3.58163276,1,1,1,0,0,0
3.834704833,0,0,1,0,1,0
2.793342623,0,1,1,0,0,0
2.054040212,0,1,1,1,0,1
2.174335915,1,1,1,0,0,1
2.543314966,1,1,1,1,0,1
1.687561736,1,1,1,1,0,1
2.663823205,0,0,0,0,0,0
2.798190704,0,0,0,0,1,0
2.172136099,0,0,0,0,1,0
2.484549867,0,0,2,1,1,0
1.124728127,0,1,2,1,0,1
2.560969643,0,0,0,0,1,0
3.968051478,1,1,1,0,0,0
2.237799877,0,0,0,0,0,0
2.602142635,0,0,0,0,0,0
2.742130631,1,1,0,0,1,0
1.502755436,1,1,2,0,1,1
3.895167199,0,0,0,1,1,0
3.944776032,1,1,2,0,1,0
2.084926252,0,1,0,0,1,0
2.548659952,0,0,0,1,0,0
2.11284899,1,1,2,0,1,1
2.205260208,0,0,0,0,1,0
2.1213039,0,0,0,0,1,0
1.647322827,1,0,2,1,0,1
2.620537786,0,0,0,0,1,0
1.806028578,0,0,0,0,1,0
1.43313732,1,0,0,1,0,1
2.6183965,0,0,0,0,0,0
2.405869784,0,1,0,0,1,0
2.217906213,0,0,2,0,1,0
2.213153921,0,1,1,1,0,1
3.354882057,0,1,0,0,0,0
2.385516638,1,1,2,1,1,1
2.290244527,0,1,2,1,0,1
1.320694199,1,0,2,0,1,1
2.455318091,0,0,1,1,1,0
2.089001908,1,1,1,1,0,1
2.787694719,1,1,2,1,0,1
2.210682743,1,1,1,1,1,1
3.252854448,1,0,0,0,0,0
2.742224059,1,1,1,1,1,1
2.624218815,1,1,1,1,1,1
2.740916591,1,1,1,1,0,1
2.745632652,1,1,2,1,1,1
3.630247438,1,1,1,0,0,0
2.520803041,0,1,0,0,1,0
2.762697604,1,1,1,1,1,1
2.338663273,0,1,0,0,1,0
2.687804606,0,0,0,1,0,0
2.296666549,0,0,0,0,0,0
2.107228787,1,0,1,1,1,1
2.760229465,1,1,2,1,0,1
3.632825623,1,1,0,0,0,0
2.327817767,0,0,2,0,1,0
2.379053467,0,1,1,1,0,1
2.742942789,1,1,2,1,0,1
2.562733516,0,1,0,0,0,0
2.373487861,0,0,0,0,1,0
2.761969946,0,0,2,1,0,0
2.370690409,1,1,1,1,0,1
2.458981028,0,0,0,0,1,0
2.256065092,0,0,0,0,1,0
2.796148519,1,1,1,1,0,1
1.845870511,1,1,1,1,0,1
3.252202769,1,0,1,1,0,0
2.753953461,1,1,0,1,1,0
2.751201218,1,1,2,1,0,1
2.874169485,0,1,2,1,1,0
2.261508419,1,1,1,1,1,1
2.565025264,0,0,0,1,0,0
1.765082245,1,0,2,0,1,1
2.484756679,0,0,0,0,1,0
2.762332261,1,1,1,1,1,1
2.251147542,0,0,2,0,1,0
2.427740315,0,1,0,0,1,0
1.726683746,1,1,2,1,1,1
2.371803937,1,1,2,1,0,1
2.754193195,1,1,1,1,0,1
1.253228403,1,1,0,0,1,1
2.182176159,1,0,1,1,1,1
2.064763064,0,1,0,0,1,0
2.26375562,0,0,0,0,1,0
1.608551458,1,1,0,1,0,1
3.286455135,1,0,2,0,1,0
2.047302776,1,1,2,1,0,1
2.649129515,1,0,1,1,0,1
2.73239071,0,1,1,0,0,0
1.826404524,1,1,1,0,1,1
2.381723898,0,1,2,1,0,1
2.435102867,0,0,0,0,0,0
1.308273524,0,0,0,1,0,1
2.412987217,0,0,0,0,1,0
1.929664195,1,1,2,1,0,1
3.209636762,0,1,2,0,0,0
1.663679054,1,1,0,1,0,1
2.678186823,1,1,1,1,1,1
3.560972155,0,1,1,1,1,0
2.277081772,0,0,0,1,0,0
1.457434504,1,1,1,0,1,1
1.520063576,0,1,0,1,0,1
3.222535079,1,1,2,1,0,0
2.771932305,1,1,1,1,0,1
2.449335442,1,1,2,1,1,1
2.485009363,1,1,2,1,0,1
2.717187393,1,1,2,1,1,1
2.705184069,1,1,1,1,0,1
2.540439285,0,0,2,1,0,0
1.658932893,0,0,1,1,1,1
2.248228354,0,1,2,1,0,1
2.768097068,0,0,1,0,1,0
1.707996016,0,1,1,1,0,1
2.776076146,1,0,0,1,1,0
2.208366195,1,1,2,1,1,1
2.35637395,1,1,2,1,0,1
1.507011702,1,1,0,0,1,1
2.260472627,1,1,1,1,0,1
2.785938086,0,1,2,0,1,0
2.427668175,1,1,2,1,0,1
3.579146279,0,0,1,1,0,0
2.537862242,0,1,0,0,0,0
2.036748009,0,0,0,0,1,0
2.575620491,0,0,2,1,1,0
2.288288838,1,1,1,1,1,1
2.359308183,0,0,0,1,1,0
2.375487126,1,0,1,1,0,1
1.803072979,0,1,1,1,1,1
2.124460432,0,1,1,1,0,1
2.267771042,0,1,2,1,1,1
2.214958811,1,0,2,1,1,1
1.539373395,0,0,0,0,1,0
2.58629982,0,1,0,0,0,0
3.329400217,1,1,0,0,0,0
2.524966037,0,0,0,1,1,0
2.232101262,0,0,0,0,0,0
2.379597738,1,1,1,1,0,1
2.4548667,0,0,2,1,0,0
1.595045053,0,0,0,0,0,0
1.661278314,1,1,2,1,1,1
2.223587701,0,0,0,0,1,0
2.37367065,0,1,2,1,1,1
2.483500175,0,0,0,0,1,0
3.569370489,0,1,1,0,1,0
2.484502585,1,1,0,1,1,1
2.719796205,1,1,2,1,0,1
2.248692373,0,0,1,0,0,0
1.699986623,0,0,0,0,0,0
2.311869921,0,0,0,0,1,0
2.886553532,0,0,1,0,1,0
2.12131982,0,1,0,1,1,1
1.801224767,1,1,0,0,1,1
1.981982192,0,1,1,1,0,1
2.637473974,0,1,0,0,1,0
2.30394673,1,1,1,1,0,1
2.358767813,0,1,1,0,0,0
2.662130807,0,1,0,0,1,0
2.087687462,1,1,2,0,1,1
2.271278128,0,1,2,0,1,0
3.740640459,0,1,0,1,0,0
3.003283801,1,0,0,1,1,0
2.733421047,1,1,1,0,1,0
1.803014011,1,1,1,1,0,1
1.96291733,0,0,0,0,0,0
1.809279042,1,1,0,1,0,1
1.600057018,1,1,1,1,0,1
2.056995384,0,0,0,0,1,0
1.772005317,1,1,0,0,0,1
1.733132505,1,1,1,0,1,1
2.390913873,0,0,1,0,0,0
3.216175342,0,1,1,0,0,0
2.639661164,0,0,2,1,1,0
2.712555393,1,0,1,0,1,0
1.664740584,0,1,1,0,1,1
1.771986623,0,0,2,1,1,1
1.431721614,1,1,0,1,0,1
1.806991257,1,1,0,1,0,1
2.333838941,0,1,1,1,1,1
2.76931304,1,1,0,1,1,0
2.185053377,0,0,0,0,0,0
1.544842962,1,1,2,1,0,1
2.661579445,0,0,0,0,1,0
2.031016092,1,0,1,0,1,1
2.103521974,0,0,0,0,0,0
2.518321793,1,1,2,1,1,1
2.019127783,1,0,2,1,0,1
2.474438895,0,1,0,0,0,0
2.570878397,0,0,0,1,0,0
2.494323173,1,1,1,1,1,1
