Aggregate,WorkExpLess1Year,WorkExpMore1Year,GermanLevel,Private,GRE,Admission
2.709732301,0,1,1,1,1,1
2.765434152,0,1,2,1,1,1
2.743081304,0,1,2,1,1,1
2.72119107,0,1,2,1,1,1
2.740108936,0,1,2,1,1,1
2.791598212,0,1,1,1,1,1
2.766459858,0,1,1,1,1,1
2.757179984,0,1,2,1,1,1
2.771403193,0,1,2,1,1,1
2.787624308,0,1,1,1,1,1
2.790401959,0,1,1,1,1,1
2.796928887,0,1,1,1,1,1
2.709711324,0,1,2,1,1,1
2.77726171,0,1,2,1,1,1
2.751288493,0,1,2,1,1,1
2.785146201,0,1,2,1,1,1
2.799796798,0,1,1,1,1,1
2.780634163,0,1,2,1,1,1
2.788901759,0,1,1,1,1,1
2.701412015,0,1,2,1,1,1
2.781719254,0,1,2,1,1,1
2.724161332,0,1,1,1,1,1
2.730830231,0,1,2,1,1,1
2.792638906,0,1,2,1,1,1
2.742679551,0,1,1,1,1,1
2.701342846,0,1,1,1,1,1
2.725698119,0,1,2,1,1,1
2.723590494,0,1,1,1,1,1
2.792709424,0,1,1,1,1,1
2.779464146,0,1,2,1,1,1
2.757998641,0,1,2,1,1,1
2.70130794,0,1,2,1,1,1
2.705041349,0,1,1,1,1,1
2.77902162,0,1,2,1,1,1
2.759829485,0,1,2,1,1,1
2.743845394,0,1,1,1,1,1
2.739826196,0,1,2,1,1,1
2.775027794,0,1,2,1,1,1
2.732973419,0,1,2,1,1,1
2.718891171,0,1,1,1,1,1
2.713323317,0,1,1,1,1,1
2.78234562,0,1,2,1,1,1
2.708536636,0,1,2,1,1,1
2.773652226,0,1,1,1,1,1
2.783769733,0,1,1,1,1,1
2.790814211,0,1,2,1,1,1
2.700751816,0,1,2,1,1,1
2.713805264,0,1,1,1,1,1
2.799842114,0,1,1,1,1,1
2.710166587,0,1,2,1,1,1
2.756572553,0,1,1,1,1,1
2.766368617,0,1,1,1,1,1
2.797957261,0,1,1,1,1,1
2.769603393,0,1,2,1,1,1
2.763330221,0,1,1,1,1,1
2.779024791,0,1,1,1,1,1
2.7406139,0,1,2,1,1,1
2.79237469,0,1,2,1,1,1
2.752993964,0,1,2,1,1,1
2.766724379,0,1,2,1,1,1
2.759560513,0,1,2,1,1,1
2.731835331,0,1,1,1,1,1
2.733468967,0,1,2,1,1,1
2.715327797,0,1,1,1,1,1
2.704781079,0,1,1,1,1,1
2.712177611,0,1,1,1,1,1
2.784887721,0,1,2,1,1,1
2.791592104,0,1,1,1,1,1
2.70312255,0,1,2,1,1,1
2.76440825,0,1,1,1,1,1
2.781993538,0,1,1,0,1,0
2.788985941,0,1,0,1,0,0
2.798844954,0,1,2,1,1,0
2.786124966,0,1,2,1,1,0
2.742485094,1,0,2,0,0,0
2.759616388,1,0,2,0,0,0
2.782457041,0,1,0,0,1,0
2.782261263,1,0,2,1,1,0
2.755585268,0,1,1,0,1,0
2.743977346,1,0,1,0,1,0
2.713907415,0,1,1,1,0,0
2.763206232,0,1,2,1,1,0
2.715117163,1,0,0,1,1,0
2.712279827,0,1,1,0,1,0
2.711533137,0,1,0,0,0,0
2.78656959,0,1,1,0,1,0
2.767014656,1,0,0,1,0,0
2.773800277,1,0,1,0,0,0
2.709124788,0,1,0,1,0,0
2.72935028,0,1,1,0,0,0
2.78246436,0,1,2,0,1,0
2.793983917,1,0,0,1,0,0
2.780049069,1,0,0,1,1,0
2.768380439,1,0,0,0,1,0
2.784770456,0,1,0,1,1,0
2.782965776,1,0,0,0,0,0
2.789576958,0,1,0,0,0,0
2.728654631,0,1,0,0,1,0
2.790553354,1,0,1,1,1,0
2.783722956,0,1,1,1,0,0
2.764397586,0,1,2,1,1,0
2.731517681,0,1,0,1,1,0
2.774037631,1,0,1,1,1,0
2.793247374,1,0,2,0,1,0
2.76175491,1,0,0,1,0,0
2.737672597,1,0,2,0,0,0
2.726954362,0,1,2,1,1,0
2.795929091,0,1,1,0,1,0
2.779726381,0,1,1,1,1,0
2.733583468,0,1,0,1,1,0
2.765977299,1,0,2,1,1,0
2.774766012,0,1,0,1,1,0
2.7748698,1,0,0,1,0,0
2.75408639,1,0,2,0,1,0
2.734632041,1,0,2,0,0,0
2.793066649,1,0,1,1,0,0
2.743796583,1,0,2,1,0,0
2.768884876,1,0,0,0,0,0
2.757261827,1,0,1,0,1,0
2.706988291,0,1,0,0,1,0
2.781186685,1,0,0,1,1,0
2.786094347,1,0,1,0,0,0
2.72890304,0,1,0,0,1,0
2.77755383,1,0,1,0,0,0
2.748342499,0,1,1,1,1,0
2.74211374,1,0,0,0,0,0
2.766818167,0,1,1,0,1,0
2.799716166,0,1,0,0,1,0
2.77358603,0,1,1,0,0,0
2.753840392,1,0,2,0,0,0
2.706953389,1,0,0,0,1,0
2.755589957,1,0,0,1,0,0
2.758635689,0,1,2,0,0,0
2.70660778,1,0,0,0,0,0
2.70173256,1,0,2,0,0,0
2.729146251,1,0,2,0,0,0
2.783556132,1,0,1,0,0,0
2.739213866,0,1,1,0,1,0
2.764368832,1,0,2,1,0,0
2.790466324,0,1,0,1,0,0
2.786956501,1,0,2,0,0,0
2.766021156,1,0,2,0,1,0
2.709269759,1,0,0,0,0,0
2.769076785,0,1,2,0,1,0
2.747819574,0,1,2,0,1,0
2.745347828,1,0,1,1,0,0
2.7581312,0,1,2,0,0,0
2.787938856,0,1,0,0,1,0
2.710676231,1,0,2,1,1,0
2.76323256,1,0,1,0,1,0
2.71695987,0,1,2,1,1,0
2.72234047,0,1,1,0,1,0
2.776796833,0,1,1,1,0,0
2.752143985,0,1,1,0,1,0
2.780533996,0,1,0,0,1,0
2.781240626,0,1,0,0,1,0
2.730652968,1,0,2,1,1,0
2.705318996,1,0,2,1,0,0
2.787705938,1,0,2,1,1,0
2.782541231,1,0,1,1,0,0
2.783110183,1,0,1,0,0,0
2.779152346,0,1,2,0,0,0
2.733470289,1,0,0,1,1,0
2.708312407,0,1,1,1,1,0
2.790644312,0,1,1,0,1,0
2.798423354,1,0,1,1,0,0
2.741865425,0,1,1,0,0,0
2.781173081,1,0,1,0,1,0
2.753330984,1,0,2,0,0,0
2.792133735,0,1,2,1,1,0
2.717546034,0,1,1,1,0,0
2.79882937,1,0,0,1,0,0
2.703440048,0,1,2,0,0,0
2.7913439,1,0,2,0,1,0
2.72325868,0,1,0,1,1,0
2.700199174,0,1,0,0,0,0
2.771173534,0,1,1,1,1,0
2.714633312,0,1,2,0,1,0
2.775471982,1,0,1,1,1,0
2.713602034,0,1,1,1,1,0
2.754417931,0,1,1,1,0,0
2.75167383,1,0,2,1,0,0
2.71105754,0,1,1,1,1,0
2.755169204,1,0,1,0,1,0
2.725338546,1,0,0,0,0,0
2.730893172,0,1,2,1,0,0
2.754187251,0,1,2,0,1,0
2.70392962,0,1,0,1,1,0
2.778225669,1,0,2,1,0,0
2.723318982,1,0,0,0,0,0
2.704507179,0,1,0,1,0,0
2.778953233,0,1,1,0,0,0
2.760209446,1,0,0,1,1,0
2.791432212,1,0,1,1,0,0
2.775167731,0,1,0,0,0,0
2.78348393,0,1,2,1,0,0
2.729292266,1,0,1,0,1,0
2.739221857,1,0,2,0,1,0
2.732434336,1,0,0,1,1,0
2.761170131,0,1,1,0,0,0
2.752604542,0,1,2,1,0,0
2.757621332,1,0,1,0,0,0
2.727372428,1,0,2,1,1,0
2.730301839,1,0,0,0,1,0
2.791871839,0,1,0,1,1,0
2.78812006,1,0,1,1,1,0
2.764495045,1,0,1,0,1,0
2.723388706,0,1,0,1,1,0
2.722788251,0,1,0,0,0,0
2.746582151,1,0,1,1,1,0
2.722280856,0,1,0,0,1,0
2.761464593,0,1,1,0,0,0
2.700323028,1,0,1,0,1,0
2.759167295,0,1,0,1,0,0
2.726115001,0,1,1,1,0,0
2.735179652,0,1,0,1,1,0
2.712944472,0,1,1,1,1,0
2.762737309,0,1,1,0,0,0
2.77547464,1,0,1,1,1,0
2.748041974,1,0,1,1,0,0
2.765327114,1,0,2,1,1,0
2.713245023,1,0,1,0,1,0
2.744075653,0,1,0,1,1,0
2.701096469,0,1,1,1,0,0
2.791315256,1,0,2,1,1,0
2.727340514,1,0,0,1,1,0
2.704216413,0,1,2,1,1,0
2.762879487,0,1,0,0,1,0
2.726748,1,0,2,0,0,0
2.754792929,1,0,0,1,1,0
2.774699199,1,0,1,1,0,0
2.773663469,1,0,0,0,0,0
2.765207857,0,1,2,1,1,0
2.742314462,1,0,2,0,0,0
2.755479176,0,1,0,0,1,0
2.778806694,1,0,1,0,0,0
2.778837152,0,1,0,1,0,0
2.702986309,0,1,2,0,0,0
2.791585584,0,1,2,0,1,0
2.772448961,1,0,0,0,0,0
2.711073354,0,1,0,0,1,0
2.749724718,0,1,1,1,0,0
2.703879191,1,0,0,1,1,0
2.759844817,0,1,0,0,1,0
2.738486644,0,1,2,0,1,0
2.786088508,1,0,2,0,1,0
2.734854598,1,0,1,0,1,0
2.714301785,0,1,1,0,1,0
2.754859893,1,0,1,1,0,0
2.773217742,0,1,0,1,0,0
2.783965599,1,0,1,0,0,0
2.712991722,0,1,0,0,1,0
2.752233415,0,1,0,1,1,0
2.707806523,0,1,0,0,1,0
2.748846245,0,1,0,0,0,0
2.784829309,0,1,1,0,1,0
2.760843749,1,0,2,0,1,0
2.752751113,1,0,0,0,0,0
2.746319823,1,0,0,1,0,0
2.793162436,0,1,1,1,1,0
2.762717879,0,1,2,1,1,0
2.759477921,1,0,2,1,0,0
2.760232502,0,1,2,0,0,0
2.706194977,1,0,0,1,1,0
2.712141254,0,1,2,1,1,0
2.708944146,1,0,1,0,0,0
2.751917926,0,1,0,1,0,0
2.778863301,1,0,2,1,1,0
2.780299998,0,1,1,1,0,0
2.776917163,0,1,2,1,1,0
2.773493545,0,1,1,0,1,0
2.781313592,0,1,1,0,0,0
2.791104806,0,1,2,0,1,0
2.798376986,0,1,2,1,1,0
2.744209032,1,0,2,1,0,0
2.761177883,1,0,2,0,1,0
2.730535958,1,0,0,1,0,0
2.765749495,0,1,0,1,1,0
2.785711644,0,1,0,0,0,0
2.719522414,0,1,0,0,1,0
2.792805995,1,0,1,0,1,0
2.746166301,1,0,1,0,1,0
2.763362935,0,1,1,1,0,0
2.713642801,0,1,2,0,0,0
2.773218563,0,1,2,1,1,0
2.744060493,0,1,0,0,0,0
2.747635762,1,0,2,0,1,0
2.773806211,1,0,1,1,1,0
2.729809034,1,0,2,1,1,0
2.767145725,0,1,1,0,0,0
2.792140011,1,0,1,1,0,0
2.735591539,1,0,1,0,0,0
2.713684471,0,1,1,0,0,0
2.776189424,1,0,1,1,0,0
2.722970079,0,1,1,1,0,0
2.744654396,0,1,2,1,0,0
2.711437599,0,1,0,1,0,0
2.711979159,0,1,1,0,0,0
2.747836596,0,1,0,1,0,0
2.786544433,0,1,0,1,0,0
2.752091415,0,1,1,0,0,0
2.796494516,0,1,2,1,0,0
2.722839482,1,0,0,0,0,0
2.730628378,0,1,0,1,1,0
2.705738187,0,1,2,0,1,0
2.799535059,1,0,0,1,0,0
2.759758895,0,1,1,0,0,0
2.754222902,0,1,1,0,1,0
2.741368493,1,0,1,1,0,0
2.746918299,1,0,2,1,0,0
2.717385204,0,1,0,0,1,0
2.730717217,0,1,1,1,0,0
2.717343143,1,0,1,0,0,0
2.721849832,1,0,2,1,0,0
2.796678618,0,1,2,1,0,0
2.723766089,1,0,2,0,1,0
2.749542704,1,0,0,0,1,0
2.777181091,1,0,1,1,1,0
2.751443699,1,0,1,0,1,0
2.728559763,1,0,0,1,0,0
2.739436483,0,1,1,0,1,0
2.733008471,0,1,2,0,1,0
2.733723395,0,1,1,1,1,0
2.740728005,1,0,1,1,1,0
2.747144824,1,0,1,0,1,0
2.781430805,0,1,1,1,0,0
2.71626191,0,1,1,1,0,0
2.713611351,1,0,2,0,0,0
2.763025588,1,0,0,0,0,0
2.758270546,0,1,2,1,1,0
2.773155147,0,1,0,1,0,0
2.785433322,0,1,0,0,0,0
2.765397739,1,0,0,1,1,0
2.770177168,1,0,1,0,1,0
2.754202027,1,0,1,0,1,0
2.719333228,1,0,1,1,1,0
2.751721974,1,0,0,0,1,0
2.784769699,1,0,0,0,1,0
2.758489534,1,0,2,0,1,0
2.70126994,1,0,1,0,0,0
2.795890388,0,1,0,1,0,0
2.701338499,0,1,2,1,0,0
2.798388866,0,1,1,1,1,0
2.783482774,0,1,0,1,0,0
2.715234185,0,1,0,0,0,0
2.720114721,1,0,2,0,1,0
2.746409556,1,0,2,0,1,0
2.744496431,0,1,0,1,1,0
2.727440432,1,0,2,1,1,0
2.719229146,1,0,2,0,1,0
2.774253029,0,1,2,1,0,0
2.760582715,0,1,0,1,0,0
2.739776003,1,0,2,1,1,0
2.730220391,1,0,0,0,1,0
2.725926518,0,1,2,0,1,0
2.74814252,0,1,2,1,1,0
2.740848741,0,1,1,1,0,0
2.77531574,1,0,0,1,1,0
2.7149229,0,1,2,0,1,0
2.741647389,0,1,2,1,0,0
2.758593028,0,1,1,1,1,0
2.792696168,0,1,2,1,0,0
2.799241382,0,1,1,0,1,0
2.717580686,1,0,0,0,1,0
2.707248884,1,0,0,0,0,0
2.72957036,1,0,0,0,1,0
2.767418682,0,1,2,0,0,0
2.761244235,1,0,0,1,0,0
2.770810825,0,1,0,1,0,0
2.727120862,1,0,1,1,1,0
2.763759729,0,1,2,1,0,0
2.700347056,0,1,2,0,0,0
2.760754694,1,0,2,0,1,0
2.756248744,1,0,0,1,1,0
2.791601535,0,1,1,0,1,0
2.796968599,0,1,2,1,0,0
2.741807708,1,0,0,0,1,0
2.788531428,0,1,1,0,1,0
2.75971338,0,1,0,1,1,0
2.797789669,0,1,1,0,0,0
2.741109062,0,1,0,0,1,0
2.702921689,0,1,2,1,1,0
2.778830973,1,0,1,0,1,0
2.791410006,1,0,0,1,1,0
2.743315323,1,0,2,1,0,0
2.73545399,0,1,1,1,1,0
2.772841844,1,0,0,0,0,0
2.711122274,0,1,2,1,0,0
2.727037077,0,1,1,1,0,0
2.776587738,0,1,1,1,0,0
2.742283642,0,1,1,1,1,0
2.751687999,0,1,1,0,1,0
2.716450116,1,0,2,1,0,0
2.708805223,0,1,1,0,1,0
2.706586704,1,0,1,0,1,0
2.739461752,0,1,0,0,0,0
2.706006634,1,0,0,1,1,0
2.755695298,0,1,1,0,1,0
2.755886598,0,1,1,1,0,0
2.706635696,0,1,1,1,0,0
2.765878863,0,1,0,0,0,0
2.782992229,1,0,2,1,0,0
2.763252072,0,1,1,0,0,0
2.772427333,0,1,1,0,1,0
2.751099631,0,1,2,0,0,0
2.751902286,1,0,2,1,0,0
2.743818207,0,1,0,1,0,0
2.726709172,0,1,2,1,0,0
2.71832134,1,0,1,0,1,0
2.775539026,1,0,0,1,1,0
2.798584216,0,1,1,1,1,0
2.744879679,0,1,0,0,0,0
2.700696909,0,1,0,0,0,0
2.770401488,1,0,1,0,0,0
2.747529802,1,0,1,0,1,0
2.736700798,1,0,0,1,1,0
2.703593275,0,1,1,1,0,0
2.726567758,1,0,0,1,1,0
2.73922353,1,0,1,1,0,0
2.746377996,1,0,2,1,1,0
2.761680006,0,1,2,0,0,0
2.742639682,1,0,0,0,0,0
2.722241226,0,1,1,0,0,0
2.776334649,1,0,0,0,0,0
2.741392718,1,0,0,0,0,0
2.78446278,0,1,0,1,1,0
2.777481912,1,0,0,0,0,0
2.702933296,0,1,2,0,1,0
2.781852912,1,0,1,0,1,0
2.730258694,1,0,1,1,0,0
2.739863348,1,0,2,1,0,0
2.788822139,1,0,2,0,0,0
2.742032948,0,1,1,0,1,0
2.759045736,1,0,1,0,0,0
2.782898735,1,0,2,0,0,0
2.773635905,0,1,1,1,1,0
2.762286897,1,0,0,0,1,0
2.724086515,0,1,0,0,0,0
2.700300744,1,0,1,1,0,0
2.742455961,1,0,0,0,1,0
2.75432501,0,1,0,1,1,0
2.72858972,1,0,0,0,1,0
2.795028482,0,1,1,0,1,0
2.729735392,1,0,0,0,1,0
2.705291578,1,0,2,0,1,0
2.787006581,1,0,1,1,1,0
2.778087595,0,1,1,0,1,0
2.715320504,0,1,2,1,1,0
2.718813068,1,0,2,0,0,0
2.712000706,1,0,2,0,1,0
2.786913218,0,1,0,0,1,0
2.708750989,0,1,2,1,0,0
2.718715309,1,0,1,1,1,0
2.714533344,1,0,2,0,1,0
2.756309994,1,0,0,0,0,0
2.798196827,1,0,1,1,1,0
2.709565661,1,0,1,1,1,0
2.742494319,1,0,0,1,0,0
2.713692984,0,1,0,0,0,0
2.761190672,1,0,0,1,1,0
2.722278072,1,0,1,0,0,0
2.711922288,0,1,2,0,0,0
2.724767718,0,1,0,0,0,0
2.795740373,0,1,0,1,0,0
2.772725966,1,0,2,0,0,0
2.704096103,1,0,1,1,1,0
2.785807268,0,1,2,0,1,0
2.732456997,1,0,0,0,0,0
2.726639933,1,0,0,1,1,0
2.711642482,1,0,0,0,1,0
2.744328672,0,1,1,1,1,0
2.73100947,1,0,1,0,1,0
2.795024248,0,1,1,0,0,0
2.717293385,1,0,1,1,0,0
2.731240657,1,0,2,1,1,0
2.74751784,0,1,0,1,1,0
2.780908239,1,0,2,1,1,0
2.780039795,1,0,1,1,1,0
2.704429039,1,0,0,1,1,0
2.78342282,0,1,0,0,1,0
2.760455587,1,0,2,1,1,0
2.785166899,1,0,2,1,0,0
2.736265804,1,0,0,1,0,0
2.790920151,0,1,0,1,0,0
2.709286657,1,0,1,1,1,0
2.787018935,1,0,0,1,1,0
2.725672339,0,1,2,0,0,0
2.715224055,0,1,1,0,1,0
2.778325997,0,1,1,0,0,0
2.736330249,0,1,0,1,1,0
2.779136845,0,1,1,0,0,0
2.799724837,0,1,0,0,1,0
2.782569173,0,1,0,1,1,0
2.737572392,1,0,1,1,1,0
2.784480484,1,0,1,1,1,0
2.766531497,0,1,0,0,0,0
2.790870106,0,1,2,1,0,0
2.726005371,0,1,2,0,0,0
2.796186364,1,0,0,1,0,0
2.711940939,0,1,0,0,1,0
2.795182202,1,0,0,0,1,0
2.788984436,1,0,2,0,0,0
2.761749947,0,1,0,1,0,0
2.724051253,1,0,2,1,0,0
2.79364346,1,0,2,1,0,0
2.7815621,1,0,0,0,0,0
2.744779061,1,0,2,0,0,0
2.738037174,1,0,0,1,1,0
2.74347791,1,0,2,1,1,0
2.7025383,0,1,2,0,1,0
2.74246619,0,1,0,0,0,0
2.793531762,1,0,0,1,0,0
2.726892648,0,1,2,0,0,0
2.703849984,1,0,2,0,0,0
2.752575229,0,1,1,0,0,0
2.748109014,0,1,2,1,0,0
2.72598188,1,0,1,1,0,0
2.703554628,0,1,2,1,1,0
2.718229482,1,0,1,1,1,0
2.731037929,0,1,2,0,0,0
2.7211063,0,1,2,0,0,0
2.760650442,0,1,0,0,0,0
2.767557164,1,0,2,1,1,0
2.792279399,1,0,0,0,0,0
2.711298257,1,0,1,1,0,0
2.748589401,0,1,2,1,0,0
2.769645193,1,0,1,0,0,0
2.713122944,0,1,0,1,0,0
2.704950143,1,0,1,1,1,0
2.733577424,0,1,0,1,1,0
2.748271653,0,1,0,0,0,0
2.796911222,1,0,2,0,1,0
2.74437548,1,0,1,0,0,0
2.723619354,1,0,2,1,1,0
2.730531743,0,1,1,1,0,0
2.750975956,0,1,1,1,1,0
2.708789207,0,1,0,1,1,0
2.704754671,0,1,0,1,0,0
2.758741653,1,0,1,0,0,0
2.704209701,1,0,0,1,1,0
2.786835737,1,0,1,0,1,0
2.722043109,0,1,2,0,0,0
2.76089928,1,0,2,1,0,0
2.778623693,0,1,2,0,1,0
2.722000306,0,1,2,0,0,0
2.794597722,0,1,2,1,1,0
2.757500251,0,1,2,1,1,0
2.747792773,1,0,1,0,1,0
2.712071268,0,1,2,1,0,0
2.776326086,1,0,0,0,0,0
2.780652245,1,0,2,0,0,0
2.770264152,0,1,1,1,0,0
2.787277939,0,1,0,0,1,0
2.787028774,1,0,1,1,0,0
2.795200119,0,1,0,1,0,0
2.781807625,1,0,2,0,0,0
2.700810648,1,0,1,0,1,0
2.742117345,0,1,1,0,0,0
2.740968944,0,1,2,1,0,0
2.766810509,0,1,1,0,0,0
2.740136726,0,1,2,0,0,0
2.703452533,1,0,0,0,1,0
2.760251477,0,1,1,1,1,0
2.706171507,1,0,0,0,0,0
2.707858135,0,1,2,0,1,0
2.758666472,1,0,2,1,0,0
2.735311233,1,0,2,1,1,0
2.716723347,1,0,0,1,0,0
2.726813487,0,1,1,0,1,0
2.711821168,1,0,2,0,0,0
2.736941787,0,1,1,1,0,0
2.755514915,0,1,1,0,0,0
2.795709276,1,0,0,0,0,0
2.734368645,0,1,1,1,0,0
2.777017474,0,1,1,1,0,0
2.761209349,1,0,2,0,0,0
2.758772116,0,1,2,1,1,0
2.78211652,0,1,0,0,1,0
2.765490241,1,0,0,1,0,0
2.744405317,1,0,0,1,1,0
2.755745837,0,1,1,0,1,0
2.731266,1,0,2,1,0,0
2.795431844,1,0,2,0,0,0
2.718864564,0,1,2,0,1,0
2.787014361,0,1,0,1,0,0
2.724577645,0,1,2,1,1,0
2.718490197,0,1,1,1,1,0
2.786429491,0,1,1,1,0,0
2.762713208,0,1,2,0,0,0
2.747333409,0,1,0,1,0,0
2.727523168,0,1,1,0,0,0
2.749840384,1,0,1,1,1,0
2.704399643,1,0,0,0,0,0
2.772001873,0,1,2,1,0,0
2.733192666,0,1,0,1,1,0
2.729712668,1,0,2,0,0,0
2.733183402,0,1,2,1,0,0
2.720376812,0,1,2,1,0,0
2.706946369,0,1,2,0,0,0
2.704610342,0,1,2,0,1,0
2.709177015,0,1,1,1,0,0
2.792447458,0,1,2,1,0,0
2.764084014,1,0,0,1,0,0
2.776452532,1,0,0,0,0,0
2.783706779,0,1,0,1,1,0
2.702372242,0,1,1,1,0,0
2.777499668,0,1,0,1,1,0
2.787415878,1,0,2,1,0,0
2.787932425,1,0,1,0,1,0
2.743665959,0,1,1,0,0,0
2.745210947,0,1,0,0,0,0
2.779046264,1,0,0,1,0,0
2.709355615,1,0,2,0,1,0
2.778073614,1,0,1,0,1,0
2.782930663,0,1,0,1,1,0
2.789469169,1,0,1,1,1,0
2.701154374,1,0,2,0,1,0
2.705592517,1,0,1,1,1,0
2.776705957,1,0,1,1,0,0
2.730388706,1,0,1,1,1,0
2.72836264,0,1,0,1,1,0
2.726717463,0,1,0,1,1,0
2.710044419,1,0,0,0,0,0
2.771991182,1,0,2,0,0,0
2.779621117,0,1,2,0,0,0
2.752222072,0,1,2,1,1,0
2.774966338,0,1,1,0,0,0
2.790919821,1,0,0,0,0,0
2.76355767,1,0,0,1,0,0
2.750652725,0,1,1,1,1,0
2.787066664,1,0,0,0,1,0
2.704163044,0,1,2,1,1,0
2.764812511,1,0,2,0,1,0
2.749199728,1,0,0,0,1,0
2.750939855,0,1,1,0,1,0
2.719999509,1,0,2,1,1,0
2.756305464,0,1,0,1,1,0
2.719723691,0,1,2,0,1,0
2.764215262,1,0,0,1,0,0
2.786068867,0,1,0,0,0,0
2.751549651,0,1,2,0,1,0
2.788453335,1,0,0,1,1,0
2.705970283,1,0,0,0,1,0
2.704187983,1,0,2,1,1,0
2.733647921,1,0,2,1,0,0
2.705234257,1,0,2,1,0,0
2.728433041,1,0,0,0,0,0
2.71170817,0,1,0,1,1,0
2.716065426,0,1,1,1,1,0
2.796196441,0,1,0,1,1,0
2.759655826,1,0,1,0,1,0
2.700009742,1,0,0,1,0,0
2.774353756,1,0,2,1,0,0
2.702321602,0,1,2,0,1,0
2.72923514,1,0,2,1,0,0
2.752155974,0,1,2,1,0,0
2.737709082,0,1,0,1,0,0
2.77562972,0,1,1,0,0,0
2.749173654,1,0,1,0,1,0
2.73377935,0,1,0,0,0,0
2.744578765,0,1,0,0,0,0
2.764567409,0,1,1,0,1,0
2.717623972,0,1,1,0,1,0
2.763948764,0,1,1,1,1,0
2.747487971,0,1,0,1,1,0
2.770669027,1,0,0,1,0,0
2.764523584,0,1,2,1,1,0
2.72606709,0,1,2,1,1,0
2.798839807,0,1,0,1,1,0
2.799674769,0,1,2,1,1,0
2.725024942,1,0,1,1,0,0
2.75277438,1,0,1,1,1,0
2.761649564,1,0,0,1,0,0
2.762028177,1,0,0,0,0,0
2.709144117,0,1,0,0,0,0
2.733382637,1,0,2,0,0,0
2.767005651,0,1,1,0,0,0
2.700038883,1,0,1,0,1,0
2.734196043,0,1,1,0,0,0
2.747544,1,0,1,1,1,0
2.783506883,1,0,1,0,1,0
2.73198459,0,1,0,1,1,0
2.70035387,0,1,2,1,1,0
2.724654867,0,1,0,1,1,0
2.773007764,1,0,0,1,1,0
2.707039668,0,1,2,1,1,0
2.719064455,1,0,1,0,0,0
2.764924316,1,0,2,0,0,0
2.781710459,1,0,1,1,0,0
2.759155918,0,1,1,1,1,0
2.749071622,1,0,2,1,1,0
2.73508595,0,1,0,1,0,0
2.75597422,1,0,1,1,0,0
2.732884444,1,0,0,0,1,0
2.755443272,0,1,1,1,1,0
2.769408064,0,1,1,0,0,0
2.778169956,1,0,2,0,1,0
2.72961579,0,1,0,1,1,0
2.783268005,1,0,1,0,1,0
2.76495783,1,0,1,0,1,0
2.78948982,1,0,2,0,0,0
2.788828771,1,0,1,1,1,0
2.729581464,0,1,1,1,0,0
2.759000979,1,0,1,1,0,0
2.703828563,0,1,0,0,1,0
2.775676789,1,0,1,1,0,0
2.704602036,1,0,2,0,1,0
2.715969206,1,0,2,0,0,0
2.719685555,0,1,1,1,1,0
2.793603589,1,0,2,0,0,0
2.796500253,1,0,1,0,0,0
2.731603351,0,1,2,1,0,0
2.705493322,1,0,0,1,0,0
2.778668795,0,1,1,0,1,0
2.792695578,1,0,0,1,1,0
2.782681177,0,1,0,0,0,0
2.767860546,0,1,0,0,1,0
2.760876791,0,1,1,1,1,0
2.76506895,1,0,2,1,1,0
2.712164286,1,0,2,0,0,0
2.711924453,0,1,1,1,1,0
2.797040805,0,1,1,0,1,0
2.796498869,1,0,0,0,1,0
2.741649648,1,0,0,0,1,0
2.768339573,0,1,2,1,0,0
2.789577336,0,1,2,1,0,0
2.711773442,0,1,0,1,0,0
2.745686779,0,1,2,1,0,0
2.792386872,1,0,0,1,0,0
2.706114369,0,1,0,0,1,0
2.777200241,1,0,0,0,0,0
2.705822622,1,0,1,1,1,0
2.737269329,1,0,1,0,1,0
2.705910038,1,0,0,1,0,0
2.750130434,0,1,1,0,0,0
2.78616176,0,1,0,1,0,0
2.765866969,1,0,0,0,1,0
2.760816773,1,0,0,0,1,0
2.792133149,1,0,1,0,0,0
2.736780519,1,0,1,1,1,0
2.793056524,0,1,2,0,0,0
2.730889157,1,0,0,1,1,0
2.707700547,0,1,1,1,1,0
2.736509215,0,1,1,0,1,0
2.7441578,0,1,1,1,0,0
2.717722066,1,0,1,0,0,0
2.734133647,0,1,2,1,0,0
2.732397627,1,0,2,1,0,0
2.774150946,0,1,1,0,0,0
2.772218908,1,0,0,0,0,0
2.787653442,0,1,0,1,1,0
2.719604513,1,0,1,1,0,0
2.717015815,0,1,0,1,0,0
2.777728081,0,1,1,0,0,0
2.765801418,1,0,0,1,0,0
2.732502833,1,0,2,1,1,0
2.724876634,1,0,1,0,1,0
2.764349024,1,0,1,1,1,0
2.716838054,1,0,0,0,0,0
2.785468055,1,0,2,0,1,0
2.712592251,0,1,0,1,0,0
2.735697568,1,0,0,0,1,0
2.713117503,1,0,2,0,1,0
2.710117739,1,0,2,1,0,0
2.745014258,1,0,2,0,1,0
2.70553349,1,0,1,1,0,0
2.707311087,1,0,0,1,0,0
2.784696388,1,0,2,0,0,0
2.791342288,1,0,0,1,0,0
2.748391566,0,1,0,0,1,0
2.707871844,1,0,0,0,1,0
2.740850289,1,0,2,1,1,0
2.723837859,1,0,1,1,0,0
2.76572058,1,0,1,1,1,0
2.783276878,0,1,0,1,1,0
