Aggregate,Internship,DegreeComp,Winter,Germanlevel,Private,Admission
3.653609698,0,1,0,1,0,0
3.679199751,1,1,0,1,1,0
2.24283237,1,1,0,2,1,1
3.85366892,1,0,0,2,1,0
1.632508623,0,1,1,0,0,1
1.578577279,0,1,1,1,0,1
2.608079537,1,1,1,2,0,1
2.943108962,0,1,0,2,1,0
2.41675583,0,1,1,2,0,1
3.835947901,1,1,1,2,1,0
1.738589795,1,0,1,0,0,0
2.685560547,1,1,1,2,0,1
1.861154702,1,1,0,0,1,1
2.202198703,1,0,1,1,0,0
2.309708781,1,1,1,2,0,1
2.14069291,1,0,0,1,1,1
2.198165746,1,1,1,1,1,1
1.481918844,1,0,1,0,1,1
3.423797246,1,0,0,1,1,0
2.588560666,0,0,0,2,0,0
2.634999709,1,1,1,1,0,1
2.256314318,0,1,1,2,0,1
3.231236813,1,1,1,1,0,0
3.881080381,0,0,0,0,1,0
2.213886632,1,1,1,0,0,1
3.38357512,1,0,1,2,0,0
1.528080814,1,0,1,2,1,1
1.403457275,1,0,1,0,1,1
2.667640362,0,1,1,2,1,1
2.276377913,0,0,0,1,0,0
1.944086497,0,0,1,0,0,0
3.2351898,1,0,1,0,1,0
3.359639126,1,0,1,0,0,0
2.570484438,1,1,1,1,0,1
1.8460376,1,1,0,2,1,1
2.688715792,0,0,0,1,0,0
2.419848507,0,0,0,0,0,0
1.12575231,0,1,1,2,0,1
2.368896502,0,0,0,0,1,1
3.892585076,0,1,1,0,0,0
2.088491802,1,1,1,1,0,1
2.221226808,0,1,1,2,0,1
3.268698932,1,1,0,1,0,0
2.974696595,0,1,0,1,1,0
3.199891289,1,0,1,2,1,0
2.517708269,0,1,1,2,1,1
3.809911985,1,0,1,0,1,0
1.39668198,1,1,1,0,1,1
1.955393374,0,0,0,0,0,0
2.404067135,0,0,0,0,0,0
2.256509846,0,1,1,1,0,1
2.649110383,1,1,1,2,1,1
2.477913837,0,1,1,2,0,1
3.291041076,0,0,1,1,1,0
3.0704723,1,1,1,0,0,0
2.171831455,0,0,0,0,0,0
1.020673836,1,1,1,0,1,1
2.589737938,1,1,1,1,0,1
2.655681623,0,0,0,0,0,0
2.060112317,0,1,1,1,0,1
2.879409895,0,1,0,2,1,0
1.580445329,1,1,1,2,0,1
2.544453991,0,0,0,0,0,0
2.619019298,1,1,1,1,1,1
2.547697334,0,1,1,2,1,1
2.007075308,0,1,1,1,0,1
2.515759689,1,1,1,1,0,1
2.202713191,0,0,1,1,0,0
2.126426573,0,0,0,1,0,0
2.091693841,0,0,0,0,0,0
2.272686381,0,0,1,2,0,0
3.132609745,1,1,0,0,1,0
1.727690791,0,1,1,1,1,1
2.995434115,1,0,1,1,0,0
2.518037906,1,1,1,1,0,1
2.976218872,0,0,1,1,0,0
1.277794271,0,1,1,1,0,1
3.399836185,0,1,1,2,0,0
1.77208816,0,0,0,0,0,0
1.847475711,0,0,1,0,1,1
3.856466245,1,0,0,2,0,0
2.042140013,1,1,0,0,1,1
2.249968685,1,0,0,1,0,0
2.713647271,1,1,1,1,0,1
2.048431115,0,0,0,0,0,0
1.975208168,0,1,0,1,1,1
3.684651486,0,1,0,0,1,0
2.029869836,1,0,0,0,0,0
2.45163023,0,0,0,1,1,1
1.990730858,0,0,0,0,0,0
1.560979372,1,0,0,1,0,1
2.053415558,1,1,1,1,0,1
2.162171219,0,1,1,2,0,1
3.989010414,0,0,1,2,0,0
2.40864073,0,1,1,2,0,1
1.919877107,0,0,0,1,0,1
1.980069761,1,0,1,0,0,0
2.27386619,1,0,0,0,0,0
1.356254076,0,1,1,0,0,1
2.179569825,0,1,1,2,0,1
2.656006756,0,1,0,1,0,0
2.118778578,1,0,0,2,0,0
2.277852833,0,0,1,0,0,0
2.203661918,0,1,0,2,1,1
2.459973799,0,0,0,2,1,1
2.276593012,0,1,1,2,0,1
1.557316637,0,0,1,1,0,1
3.881823034,1,0,1,1,1,0
2.309181482,0,1,1,1,0,1
2.011834261,0,0,0,1,0,0
1.660155984,1,1,0,0,1,1
2.093754536,1,1,1,0,0,1
2.545202584,0,0,1,1,0,0
2.252365865,0,0,1,1,1,1
1.626120308,0,1,1,0,1,1
1.937063667,0,0,1,2,1,1
2.536560545,0,0,0,0,0,0
2.483669637,0,0,0,0,0,0
2.103069983,1,0,0,0,0,0
2.330270447,1,1,1,2,0,1
2.821725807,0,0,0,2,0,0
2.722890646,0,1,1,1,1,1
2.340743698,0,0,0,0,0,0
3.431632103,0,0,0,0,1,0
2.786687417,1,1,1,2,0,1
2.649019424,1,1,1,2,1,1
1.67407239,0,0,0,0,0,0
2.822633441,0,0,0,0,0,0
2.669699614,0,0,1,0,0,0
2.576751563,0,0,0,0,0,0
3.293089925,0,0,1,2,0,0
2.071055771,0,0,1,2,0,0
2.190154562,0,0,0,0,0,0
2.263528073,0,1,1,2,0,1
3.562777168,1,1,1,0,1,0
3.435456178,0,0,0,0,0,0
1.520392135,0,0,1,0,0,0
2.202833499,0,1,1,2,0,1
2.118797086,0,0,0,0,0,0
1.582278676,1,1,0,1,1,1
2.362956249,0,1,1,1,0,1
3.019115489,0,1,1,1,0,0
1.688970712,1,0,1,0,0,1
1.951448917,0,0,1,2,1,1
3.819720118,1,0,0,1,0,0
2.70486407,0,1,1,1,1,1
3.668078043,0,1,1,0,0,0
1.223121694,1,0,0,0,0,1
2.253399521,0,1,1,1,0,1
1.448699304,0,0,0,0,1,1
2.704186871,0,1,1,2,1,1
1.608985945,0,0,0,0,1,1
2.63197032,0,1,1,1,0,0
3.419607733,0,0,1,0,0,0
3.68413533,1,0,0,0,0,0
3.760313153,0,0,0,2,1,0
2.068272903,0,0,0,0,0,0
2.462834111,0,0,0,2,0,0
2.419660073,1,1,1,0,0,1
2.102922758,0,1,1,2,0,1
1.762076957,0,0,1,1,0,1
2.043456483,0,0,1,1,0,0
2.64079881,0,1,1,2,1,1
2.583486851,0,0,0,1,0,0
2.016752398,0,0,0,0,0,0
1.909614025,0,1,0,0,1,1
2.385173014,1,1,1,0,0,1
3.929660426,0,1,1,2,1,0
2.794146299,1,1,1,1,0,1
1.503779719,1,0,0,1,0,1
3.701059899,0,1,1,0,0,0
1.925644184,0,1,0,1,0,1
1.218898414,0,1,0,0,1,1
3.006262817,0,0,0,1,0,0
3.697371163,1,0,1,1,1,0
2.048859796,0,0,0,0,0,0
2.702349079,0,1,1,1,1,1
2.694964462,0,1,1,1,0,0
2.331474783,1,0,1,0,0,0
3.302342429,0,0,1,2,0,0
2.580032882,1,1,1,2,0,1
2.610696392,1,1,1,2,0,1
3.960057417,1,1,0,0,0,0
2.352084477,0,0,0,0,0,0
1.685364598,1,0,0,1,1,1
3.776504129,0,0,1,2,1,0
2.05012687,0,0,0,2,0,0
1.66068833,0,1,0,0,0,1
2.313404543,1,0,0,1,0,0
2.59913349,1,1,1,2,0,1
1.850790944,0,0,1,1,0,1
3.499577435,0,0,0,0,0,0
2.744416277,0,1,1,1,1,1
2.605993051,0,1,1,1,1,1
2.509395133,0,0,0,1,0,0
1.892859814,0,1,1,2,0,1
2.569175752,1,1,1,2,1,1
2.242752072,0,0,1,2,0,0
2.274035518,0,0,0,0,0,0
1.143811186,0,1,0,2,0,1
1.658890045,1,0,0,1,1,1
2.436773291,0,0,1,0,0,0
2.923123679,0,0,1,0,0,0
2.485982964,0,1,1,2,0,1
2.589601461,0,1,0,1,0,0
3.361067915,0,0,0,0,0,0
2.622441454,0,0,0,0,0,0
2.543110335,0,0,0,0,0,0
1.713273319,0,0,1,0,0,0
2.7562075,1,1,1,1,0,1
1.74038055,0,0,1,0,0,1
1.77762502,0,1,1,0,1,1
2.001068341,0,0,0,0,0,0
1.633628074,0,0,1,0,1,1
2.449298318,0,0,1,2,0,0
2.295438565,0,1,0,2,1,1
2.254680993,0,1,1,1,0,1
1.916660419,1,0,1,2,0,1
2.038750208,0,0,1,1,0,0
2.816216891,1,0,1,0,0,0
2.487996566,1,1,0,0,0,1
2.649669773,0,0,0,0,0,0
1.787134748,0,1,0,0,1,1
3.350611737,0,1,0,1,1,0
2.602443676,1,1,1,2,0,1
2.241786996,0,0,0,2,0,0
2.665487216,0,1,0,2,0,0
2.858340378,0,1,0,0,0,0
2.662948202,0,1,0,1,0,0
2.175840255,0,0,1,0,1,1
2.015137473,1,1,1,0,1,1
2.526585792,0,0,1,2,0,0
1.510571462,0,0,1,2,1,1
2.566702193,1,1,1,2,1,1
2.366377522,1,1,0,0,1,1
2.494902805,0,0,1,0,0,0
1.359085542,0,0,0,0,0,1
2.357052485,1,0,0,1,0,0
2.329651582,0,0,1,1,1,1
1.534693574,1,0,0,0,0,0
2.399288273,1,0,0,0,0,0
1.602339299,0,0,1,0,1,1
1.680642788,0,0,0,0,0,0
2.767326515,0,1,1,2,0,0
2.275639656,0,0,1,0,0,0
2.438252425,0,1,1,1,0,1
2.757725415,0,0,0,1,0,0
2.320822084,0,0,0,2,1,1
3.579877209,1,0,0,1,1,0
2.407765224,1,1,1,0,0,1
3.146896765,0,1,0,1,1,0
1.570507138,1,1,1,0,0,1
1.538310765,0,0,1,2,0,1
2.539982735,1,1,1,2,0,1
3.58995466,1,0,1,1,0,0
1.867063645,0,1,0,2,1,1
1.839001604,0,0,1,1,0,1
2.012358128,0,1,1,1,0,1
2.410640194,0,0,0,0,0,0
2.469717961,1,0,1,2,0,0
1.66555311,0,1,1,0,1,1
2.261556676,1,1,0,2,0,1
1.55688166,1,1,1,2,1,1
1.259309751,1,1,0,2,1,1
2.701734825,1,1,1,2,0,1
1.733908852,1,0,1,0,0,0
2.752912264,0,1,1,2,1,1
1.694120344,0,0,1,0,0,0
2.050395749,0,1,1,1,0,1
1.931099047,0,0,0,0,0,0
2.374253112,0,1,1,0,1,1
2.73502637,1,1,1,1,1,1
2.205179936,1,1,0,0,0,1
2.609870299,0,1,1,1,0,0
3.553382966,1,1,1,2,0,0
2.239554532,0,1,1,2,0,1
2.452631348,1,1,1,2,0,1
2.070971769,1,0,1,0,1,1
3.460162691,1,0,1,2,0,0
2.702880189,1,1,1,1,1,1
2.659117816,1,1,1,2,0,1
2.324846758,0,0,0,2,1,1
3.361931389,1,1,0,2,1,0
3.2419874,1,1,0,2,1,0
2.518485644,0,0,1,0,0,0
2.483876511,0,0,0,0,0,0
1.649576714,0,1,1,0,0,1
2.308735567,0,0,1,1,0,0
2.518539444,0,1,1,1,0,0
3.873394408,1,1,0,2,1,0
2.408335953,0,0,0,0,0,0
3.029128514,1,0,1,1,0,0
2.314564231,1,0,1,1,0,0
2.637974264,1,1,1,1,0,1
2.574002947,1,1,1,2,1,1
2.630223126,0,1,0,2,0,0
2.470298765,0,1,1,2,0,1
2.782232032,1,1,1,2,1,1
2.666503511,0,1,1,2,1,1
1.045060815,0,0,1,1,0,1
2.567731963,1,1,1,2,1,1
2.416911017,0,0,0,0,0,0
1.705558722,1,1,1,1,0,1
2.007901223,1,0,1,2,1,1
2.913898286,1,1,0,2,1,0
2.590616008,1,1,1,2,0,1
2.071351858,0,0,0,0,0,0
2.193691122,1,1,1,1,1,1
2.527112764,0,1,1,1,0,0
2.610965417,1,1,1,2,1,1
2.002671047,0,0,0,0,0,0
1.521775102,0,0,0,0,0,0
1.965747362,0,0,0,0,0,0
2.365194716,0,0,0,2,0,0
2.44392345,0,1,1,1,0,1
2.034780094,0,0,1,2,0,0
2.704203613,1,1,1,2,1,1
3.608378208,1,1,1,1,1,0
2.745977552,1,1,1,1,0,1
2.677382152,1,1,1,1,1,1
3.166515792,0,0,1,2,1,0
2.565108489,0,0,1,0,0,0
2.176250745,1,1,0,2,0,1
2.009137169,0,0,1,1,0,0
2.007201187,1,1,1,2,0,1
2.06042908,0,0,0,0,0,0
3.296512551,0,1,1,2,0,0
1.825987735,0,0,0,2,1,1
1.652571335,1,0,0,0,0,1
2.312606636,0,1,1,2,0,1
2.480912899,1,1,0,2,1,1
1.828828626,0,0,0,0,0,0
3.85238068,0,0,1,0,1,0
1.88635849,0,0,0,2,1,1
3.594419316,1,1,1,0,0,0
2.444309244,1,1,1,2,0,1
2.217319722,1,1,0,0,0,1
2.034205756,1,1,0,0,0,1
2.120931334,0,1,1,2,0,1
2.783842927,0,0,0,2,0,0
3.923629705,0,1,0,2,0,0
2.553381793,0,1,0,2,0,0
3.880608081,0,1,1,0,1,0
2.992883296,1,1,1,1,0,0
2.012537587,1,0,0,2,0,0
1.031955491,0,0,0,2,0,1
2.511036695,1,1,1,2,0,1
2.444045965,1,0,1,0,0,0
2.110906775,1,1,0,0,0,1
2.168547029,1,0,0,0,1,1
3.525147167,0,0,1,0,1,0
1.813758315,0,0,0,1,0,1
2.47882948,1,1,0,0,0,1
2.372520801,0,0,1,0,0,0
3.522124186,0,1,0,2,0,0
2.69730954,0,0,1,0,0,0
2.702186425,1,1,1,2,0,1
3.334018242,0,0,0,0,1,0
2.281961126,0,1,1,1,0,1
3.373777246,1,1,1,2,1,0
2.835916742,1,1,1,0,0,0
2.691648608,0,1,1,1,0,0
1.715003269,1,1,1,2,1,1
2.172149793,0,0,1,0,0,0
2.361400643,1,1,0,1,0,1
2.35329614,0,1,1,2,0,1
2.167386379,0,0,0,0,0,0
2.677059777,1,1,1,2,0,1
3.456928405,1,1,1,0,1,0
2.757533344,0,1,0,1,0,0
1.854251455,0,1,0,1,0,1
2.573458664,1,1,1,2,1,1
1.550527817,0,0,0,1,0,1
2.708563549,0,1,1,1,0,0
1.497008955,0,0,0,2,1,1
2.700048375,0,1,1,2,1,1
3.967434784,1,1,0,2,0,0
3.549651572,0,0,1,1,1,0
3.456510932,1,1,0,2,0,0
1.273049546,0,1,1,2,1,1
2.174785224,1,1,0,1,0,1
3.30810151,1,0,0,1,1,0
2.628858582,0,0,0,1,0,0
2.696074945,0,0,1,1,0,0
1.857286861,0,0,1,0,1,1
3.414746368,1,0,1,0,0,0
2.512573891,0,0,1,0,0,0
2.546598224,0,1,1,2,1,1
1.861023527,0,0,0,0,1,1
3.236887953,0,1,1,1,1,0
2.476721263,0,0,1,0,0,0
3.382716165,1,0,0,0,1,0
2.616019078,1,1,1,1,0,1
2.042888506,0,0,0,0,0,0
2.981440086,0,0,1,0,1,0
2.071170247,0,0,0,0,0,0
1.722997964,1,0,0,2,0,1
2.773090644,0,1,1,1,1,1
2.665135803,1,1,1,1,0,1
2.232968579,0,0,1,0,0,0
1.561434805,1,0,0,2,0,1
3.155311785,1,1,1,2,0,0
1.638964215,1,0,1,1,0,1
2.439657926,0,1,0,2,1,1
3.456388998,0,0,0,1,1,0
2.006247943,1,1,0,0,0,1
2.793246791,0,0,0,2,0,0
2.412954414,0,0,0,1,0,0
1.887536945,0,1,1,1,0,1
1.480920473,0,1,1,0,0,1
3.244598879,1,0,0,0,1,0
2.452074236,0,0,1,0,0,0
2.707974239,1,1,1,2,0,1
2.794198987,1,1,1,2,0,1
2.85944554,0,1,0,0,0,0
3.121695622,1,0,1,2,0,0
1.540361242,1,0,0,0,0,0
2.63566525,0,0,1,1,0,0
2.134668717,1,1,0,0,1,1
2.202933337,0,0,0,1,0,0
3.721069856,0,0,1,0,0,0
2.707121792,0,1,1,2,1,1
2.276479292,1,1,1,2,1,1
2.271408019,0,1,1,1,0,1
2.288659921,0,0,1,0,0,0
3.917745189,1,1,0,0,1,0
2.471966626,1,1,0,0,0,1
3.442042935,1,0,1,1,1,0
2.537084221,1,1,1,1,1,1
2.34040031,0,0,0,1,1,1
3.884838759,1,1,0,2,0,0
1.679553731,1,0,0,1,1,1
2.35412777,0,1,1,1,0,1
2.490024487,1,0,1,1,0,0
1.09076012,0,1,1,2,0,1
2.784596892,0,0,1,1,0,0
2.366872457,1,1,1,1,0,1
2.7647408,0,1,0,1,0,0
3.347442221,0,0,1,2,0,0
1.590231171,0,0,1,1,1,1
2.510714998,0,0,0,0,0,0
2.027704894,1,1,0,0,0,1
2.311578047,0,0,1,0,0,0
2.581228887,0,1,1,2,1,1
2.342554859,0,1,1,2,0,1
2.482059515,0,0,1,0,0,0
2.83339857,0,0,1,1,0,0
3.647986646,1,1,0,2,1,0
1.640123352,0,1,0,2,1,1
2.660158126,1,1,1,1,1,1
3.539755028,0,0,0,2,0,0
2.282404874,0,0,1,0,0,0
2.719410236,0,1,1,1,0,0
2.267915757,0,0,1,1,0,0
2.335010994,1,1,1,0,0,1
2.527632779,1,1,1,2,1,1
1.107426312,0,1,1,2,0,1
3.036742741,0,1,0,1,1,0
3.166445602,0,1,1,0,1,0
2.588820406,0,1,1,1,1,1
2.757058114,1,1,1,2,0,1
1.848692587,0,0,1,2,0,1
1.971999207,1,0,0,0,0,0
2.100844288,0,1,1,2,0,1
2.573450768,1,1,1,1,0,1
2.58330975,1,1,1,2,1,1
1.612524889,1,1,1,0,0,1
1.651241094,0,0,1,1,0,1
1.530170375,1,0,0,0,0,0
3.603867604,0,1,0,0,1,0
3.073149695,1,1,1,0,1,0
2.227346349,1,1,1,0,0,1
2.488942931,0,0,1,2,0,0
2.084603138,0,0,0,0,0,0
2.0864472,0,0,0,0,0,0
2.480995933,1,1,1,0,1,1
2.744581657,1,1,1,1,0,1
2.099802983,0,0,0,0,0,0
3.784664386,1,0,1,0,1,0
1.528911661,1,1,0,2,1,1
1.209006818,1,0,1,1,1,1
2.098653547,0,1,1,2,0,1
2.48715494,0,1,1,1,0,1
2.484937127,1,1,1,1,0,1
2.456868509,0,1,1,2,0,1
2.013619091,0,0,0,0,0,0
1.433778259,1,1,0,0,0,1
2.13558224,0,0,0,0,0,0
3.738428873,1,0,0,2,0,0
3.97459034,1,0,1,2,0,0
2.713922762,1,1,1,1,1,1
2.161844862,0,0,0,0,0,0
2.325490446,1,1,1,1,1,1
2.772817535,0,1,1,2,1,1
1.184780166,1,0,0,1,1,1
2.427591204,0,1,1,1,0,1
3.824668849,0,1,0,2,1,0
2.073814425,0,0,0,0,0,0
2.451468342,1,1,0,2,0,1
2.007581742,0,0,0,0,0,0
2.667287723,0,1,1,2,0,0
2.665536795,0,0,1,2,0,0
3.762307971,1,1,0,2,1,0
2.462353567,0,0,1,0,0,0
2.354532372,1,1,0,2,0,1
3.371437789,1,1,1,2,1,0
3.693934791,1,1,1,0,1,0
2.283294355,0,0,1,0,0,0
2.068291294,1,0,0,1,1,1
1.696608488,0,0,0,0,0,0
2.931376641,0,0,1,0,1,0
2.364389641,0,1,1,2,0,1
1.945374644,1,0,0,0,0,0
1.843005467,1,1,1,0,1,1
2.432547492,1,1,1,2,0,1
2.082170308,0,1,1,1,0,1
2.593508541,0,1,1,1,1,1
2.16803297,1,0,1,0,0,0
2.529367289,1,1,1,1,1,1
2.362553914,1,0,1,2,0,0
2.185085118,1,0,1,0,1,1
2.735162443,1,1,1,2,1,1
3.012115001,0,1,1,0,1,0
3.322495448,1,1,1,0,1,0
1.772572848,1,0,0,0,0,0
3.608668428,1,0,1,1,1,0
2.547245032,0,0,0,0,0,0
1.600717297,0,0,0,0,0,0
2.761862532,0,1,0,1,0,0
2.270391371,1,0,1,0,1,1
1.881253321,0,1,0,2,0,1
1.623319025,1,1,0,1,0,1
2.64919638,0,0,0,0,0,0
3.96120515,0,1,1,1,1,0
2.086233342,1,1,1,1,0,1
2.721257968,0,0,0,2,0,0
2.520927192,0,0,1,0,0,0
2.063440998,1,1,1,0,0,1
2.459870393,0,1,1,2,0,1
3.673052752,0,0,1,0,0,0
2.823404971,0,0,1,1,1,0
2.769976859,1,1,1,1,0,1
2.615510245,1,1,1,1,0,1
2.080611797,1,1,0,2,0,1
2.024085544,1,1,1,0,0,1
3.958881458,0,0,1,2,1,0
2.382409081,1,0,0,2,0,0
2.710356205,1,1,1,1,0,1
1.593209334,0,1,1,1,0,1
3.213914783,0,1,1,2,0,0
2.450280915,0,1,1,2,0,1
3.480827891,1,1,0,1,1,0
2.197583925,0,1,0,1,1,1
2.17851872,0,0,0,0,0,0
2.848070472,1,0,0,0,0,0
1.705372071,1,1,0,2,0,1
3.990798196,1,1,0,2,1,0
2.443014023,0,0,1,0,0,0
1.718381849,1,1,0,1,0,1
1.741727471,0,0,0,0,1,1
2.542465615,0,0,1,1,0,0
2.468993274,0,0,1,0,0,0
2.505474756,0,0,1,2,0,0
2.002405934,0,0,0,0,0,0
2.575321632,0,0,1,2,0,0
2.159851405,1,1,1,0,0,1
2.500900734,0,0,1,0,0,0
2.719907512,1,1,1,2,0,1
2.366060557,0,1,1,1,0,1
3.572587121,0,0,0,2,1,0
3.578976949,1,1,1,2,1,0
2.502319155,1,1,1,2,0,1
2.547099507,0,1,1,2,1,1
3.676428522,1,1,1,2,1,0
2.38964351,0,0,1,0,0,0
2.739154201,0,1,0,1,0,0
2.531236234,0,1,0,1,0,0
2.668048472,0,0,1,0,0,0
1.671261289,1,0,0,1,0,1
2.858954652,0,1,0,2,0,0
2.440308049,1,1,1,0,1,1
2.614415163,1,1,1,1,1,1
2.023910653,0,1,1,1,1,1
2.717622022,0,0,1,2,0,0
1.436306795,1,0,1,0,0,1
2.651683311,0,0,0,0,0,0
2.509678539,0,1,1,2,0,0
2.39055049,1,1,1,0,0,1
2.244602993,0,1,1,2,0,1
2.77104539,0,1,1,2,1,1
2.683990644,1,1,1,2,0,1
2.668871269,0,0,0,0,0,0
2.269062637,1,0,0,0,0,0
2.59548411,0,1,1,2,0,0
3.299290636,0,1,1,1,1,0
1.828085279,0,0,1,0,0,0
3.279395196,1,0,1,2,1,0
3.90749677,0,1,1,1,1,0
2.032415492,1,1,1,1,0,1
2.553589295,0,0,1,2,0,0
3.458320261,1,1,0,2,0,0
3.710861503,1,0,1,1,0,0
2.654599579,1,1,1,2,0,1
2.446699445,1,1,0,0,0,1
2.745822365,1,1,1,2,0,1
2.59493991,0,0,1,2,0,0
2.074485318,1,1,0,1,0,1
3.153783418,1,0,0,0,1,0
2.14884863,1,0,0,0,0,0
3.563810509,0,0,0,1,0,0
1.974775985,1,1,1,1,1,1
2.003946181,1,0,0,2,0,0
2.442955051,0,0,1,1,0,0
1.294419176,0,0,0,2,1,1
2.22007248,1,0,0,1,0,0
3.322503699,0,0,1,2,0,0
2.195728487,0,1,0,0,1,1
2.542641505,0,1,0,1,0,0
2.114019297,0,0,0,0,0,0
2.676012725,0,1,0,1,0,0
1.22800375,1,1,1,1,1,1
2.430323783,0,0,1,1,0,0
3.293495211,1,0,1,2,0,0
2.628274414,0,1,1,2,1,1
1.882685996,0,0,1,0,0,1
2.552721158,0,0,1,2,0,0
1.673788156,1,0,1,1,0,1
2.118472806,0,0,0,1,0,0
2.378949882,0,0,1,1,0,0
2.561616925,1,1,1,1,0,1
2.211989992,1,1,0,2,1,1
2.001391403,0,0,0,0,0,0
1.741945581,1,0,0,0,0,0
2.012160251,1,1,0,0,0,1
2.697255069,1,1,1,1,0,1
2.440892525,0,1,1,2,0,1
1.679669684,0,0,1,1,0,1
3.188337883,1,0,1,0,1,0
1.704241634,0,1,1,0,1,1
2.497136991,1,0,1,2,0,0
2.591316783,1,1,1,2,0,1
3.209365433,0,0,1,2,0,0
2.507642514,0,0,1,0,0,0
1.415144009,1,0,0,0,0,1
2.08011033,0,1,1,1,0,1
3.751124852,1,1,1,1,1,0
2.325521878,0,0,1,0,0,0
2.213644741,1,1,0,2,0,1
1.66881658,0,1,0,0,0,1
2.586424201,0,1,1,2,1,1
2.154736428,1,1,1,1,0,1
2.589012187,0,1,0,2,0,0
2.183215506,1,1,1,2,0,1
1.6899138,0,0,0,2,1,1
2.997195839,0,1,0,0,1,0
3.938692372,0,1,1,1,0,0
2.616032727,0,1,1,2,0,0
1.477380931,1,0,0,1,0,1
2.314283853,0,0,0,0,0,0
2.588532362,0,1,1,1,1,1
2.32599773,1,1,1,2,0,1
1.579233441,1,0,0,0,0,1
2.663513697,0,1,1,2,1,1
1.501129178,0,0,1,0,0,0
1.898454607,0,0,0,0,0,1
2.208774698,0,0,0,1,1,1
2.784621782,0,0,1,2,0,0
2.525521963,1,1,1,2,0,1
2.483273077,1,1,0,1,0,1
2.623983924,1,1,1,2,0,1
2.056448887,0,0,1,0,0,0
2.316731557,0,0,1,0,0,0
1.948604183,1,1,0,0,0,1
2.51555032,1,1,1,2,0,1
1.877005042,0,1,1,2,1,1
1.797139671,0,1,1,1,0,1
2.139029521,0,0,0,0,0,0
2.672527515,0,0,1,1,0,0
2.597815324,1,1,1,1,1,1
2.476481285,0,1,1,2,0,1
3.241234862,0,1,1,1,0,0
1.980407818,1,0,1,1,1,1
2.784173246,0,0,1,1,0,0
3.392461433,0,1,0,0,1,0
2.063754639,1,1,1,0,0,1
1.836096966,0,0,0,2,0,1
2.178608416,0,1,1,2,0,1
2.666828076,0,1,1,2,0,0
2.533797778,0,1,1,2,0,0
3.560897434,1,1,0,1,0,0
2.020954087,1,0,0,2,0,0
1.925674484,0,1,0,2,1,1
1.721808237,1,1,0,1,0,1
2.007385798,0,0,0,0,0,0
2.072516899,0,1,1,2,1,1
1.726876558,1,0,1,0,1,1
1.236377237,1,0,0,0,1,1
3.03912257,0,0,1,1,1,0
1.711304039,0,1,1,2,0,1
1.769983113,1,0,1,1,0,1
3.607373422,0,1,1,1,0,0
2.576723824,0,0,1,1,0,0
2.145484708,1,0,1,1,0,0
3.176693737,1,0,0,1,0,0
2.507346488,0,0,1,0,0,0
2.440043083,0,1,1,1,0,1
2.484474709,0,1,1,2,0,1
2.412526796,0,1,1,0,1,1
2.600006084,1,1,1,1,1,1
2.300503307,1,1,1,0,0,1
2.410636052,1,0,0,2,0,0
2.032379371,1,1,0,1,0,1
1.066224734,1,0,0,2,1,1
2.261986035,0,1,0,2,1,1
2.581889378,1,1,1,2,1,1
1.404208363,1,1,0,1,0,1
1.854748054,1,0,1,2,0,1
2.629846464,0,1,0,1,0,0
1.541753131,1,1,0,2,0,1
2.080133069,1,1,1,1,0,1
1.668158562,1,0,0,2,0,1
2.156340164,1,0,1,2,0,0
1.672319133,0,0,0,0,0,0
1.826684658,0,1,0,0,1,1
2.691930124,0,0,1,0,0,0
2.592760528,1,1,1,2,0,1
1.648600496,0,1,1,1,1,1
2.011788541,0,0,0,0,0,0
3.485613655,1,1,1,1,0,0
2.009533425,0,0,1,1,0,0
2.785018645,1,1,1,1,1,1
2.730176744,1,1,1,2,0,1
2.682048934,0,0,1,2,0,0
2.396401263,1,1,1,0,0,1
1.764071824,0,0,0,1,1,1
2.714970812,0,0,1,1,0,0
2.541305327,0,1,1,1,0,0
2.627008588,1,1,1,1,0,1
1.988375211,0,0,1,0,0,0
2.61012758,1,1,1,2,0,1
2.750784072,1,1,1,1,0,1
3.031052481,1,0,0,1,1,0
2.927020042,1,1,1,1,0,0
1.571845553,1,0,1,0,0,0
1.625291672,0,0,0,0,0,0
3.702650359,0,1,0,0,0,0
1.735323553,0,0,1,1,0,1
1.052051989,0,0,1,0,0,1
2.012874535,1,0,1,1,0,0
2.618515969,0,0,0,0,0,0
3.704490038,1,0,1,0,0,0
3.194378609,1,1,1,0,1,0
2.460074411,0,0,0,2,1,1
2.126874035,0,1,1,2,0,1
2.471806942,0,0,0,0,0,0
1.836474216,0,1,0,2,1,1
2.125835927,0,1,1,2,0,1
2.757264498,0,1,1,1,0,0
2.685468707,0,0,1,0,0,0
1.538466026,0,1,1,1,1,1
3.79125778,0,0,1,2,1,0
3.12644083,1,1,0,1,0,0
2.549838408,0,1,0,2,0,0
2.290696456,0,0,1,0,1,1
3.398910975,0,0,0,2,0,0
1.375218236,0,1,0,1,0,1
3.159476824,1,1,0,1,0,0
2.283816671,0,1,1,2,0,1
2.134586702,1,1,0,0,1,1
1.717028464,0,1,1,0,0,1
1.314563432,1,0,1,1,0,1
1.753119912,0,0,1,0,1,1
2.559959235,1,1,1,2,1,1
2.077291589,1,1,0,1,0,1
2.771198429,1,1,1,1,1,1
