Aggregate,Internship,GRE,Germanlevel,DegreeCompleted,Private,Admission
1.664064271,1,1,1,0,1,1
2.71774859,1,1,1,1,1,1
1.859668307,1,1,1,1,1,1
2.793983853,1,1,1,1,1,1
1.774719391,1,1,1,1,0,1
2.132838959,0,0,0,0,0,0
2.083917134,0,1,1,1,1,1
2.681302433,1,0,2,1,1,1
2.635995444,0,0,0,0,0,0
2.855438707,1,1,1,1,1,1
2.455425461,0,0,1,0,0,0
2.033580192,0,0,0,0,0,0
2.662045597,0,0,0,0,0,0
2.053436724,1,1,0,1,1,1
1.472603258,1,0,2,0,1,1
2.0868371,1,1,2,0,1,1
2.660619347,1,0,0,1,0,0
2.443232419,0,0,0,0,0,0
1.65534424,1,1,1,0,1,1
1.904010834,0,0,1,1,1,1
2.575324086,0,0,0,0,0,0
3.076614235,1,1,2,0,0,0
2.699018291,1,0,0,0,0,0
2.520184353,0,0,0,0,0,0
2.273387086,1,1,1,1,1,1
3.548695983,1,1,0,1,0,0
1.517556874,1,1,1,1,0,1
2.422239885,0,0,0,0,0,0
2.579781627,0,1,2,0,0,0
3.887168109,1,0,2,1,1,0
2.810665384,1,0,2,0,1,0
2.800643773,1,1,0,0,1,0
1.066873099,0,0,2,1,0,1
2.278154542,0,0,0,0,0,0
2.915113762,0,1,1,1,0,0
2.140265908,0,0,0,0,0,0
3.035549931,1,0,1,1,0,0
1.739062503,1,0,0,1,1,1
3.962728986,1,1,0,0,1,0
2.905711621,0,0,0,0,1,0
2.623996269,1,1,1,1,0,1
2.885409407,1,1,1,1,1,1
2.144080805,1,1,2,1,1,1
2.224593096,0,0,0,0,0,0
3.879175114,0,1,0,1,1,0
2.342741896,0,0,0,0,0,0
1.699736844,1,0,1,0,0,1
2.079491811,0,0,1,1,1,1
2.100642448,0,0,0,0,0,0
1.552685028,0,1,1,1,1,1
2.170717639,1,0,2,1,0,1
2.086062417,1,1,1,1,0,1
2.195552197,0,1,1,1,1,1
3.501580416,1,0,1,1,0,0
1.946607745,0,0,0,0,0,0
2.760802869,1,0,2,1,1,0
3.544206453,0,0,2,0,1,0
1.77552901,0,1,1,1,0,1
1.928283434,1,0,1,1,0,1
1.767464874,0,1,1,1,0,1
2.312482409,1,1,2,0,0,1
2.675284956,0,1,2,0,0,0
2.593560905,1,0,2,1,1,1
2.875902809,1,0,2,1,1,0
2.934462092,0,1,2,1,0,0
2.849506183,1,1,1,1,1,1
2.749017348,1,1,0,1,0,0
2.671358543,1,1,0,1,1,1
1.803333239,0,1,1,1,0,1
2.778694692,1,0,0,0,0,0
3.985842256,0,1,2,0,0,0
2.615753863,1,1,1,1,1,1
1.976658053,0,0,1,1,1,1
2.885968797,0,1,1,1,1,0
1.791840374,1,1,0,1,1,1
2.785511353,0,0,0,1,1,0
2.644304359,1,0,0,0,0,0
1.996922359,1,1,1,1,0,1
1.633571424,1,0,1,0,1,1
2.6927488,0,0,0,0,0,0
1.56782294,1,0,2,1,0,1
2.286487716,1,1,0,1,1,1
1.801325499,1,1,0,0,0,1
2.138391497,1,1,0,1,1,1
2.180916777,0,0,0,0,1,1
1.935711733,0,0,0,0,0,0
2.52400943,0,0,0,0,0,0
2.946820869,0,0,0,0,1,0
1.784385368,1,1,2,1,1,1
2.164616267,1,1,2,0,1,1
2.10848306,0,1,1,1,1,1
1.892127312,0,0,0,0,0,0
2.26609527,0,0,1,0,1,1
2.359951083,0,0,0,0,0,0
2.757248395,0,1,1,0,0,0
1.84585909,1,0,1,1,1,1
3.02690332,1,1,2,0,1,0
1.578658807,1,1,1,1,1,1
1.85890815,1,1,0,0,0,1
2.455358518,1,0,0,1,0,0
2.008718314,0,1,1,1,1,1
1.779258482,0,1,2,1,1,1
1.781505483,0,1,1,0,1,1
2.600350889,1,1,0,1,1,1
2.748485062,1,1,1,1,1,1
3.713719172,1,0,0,1,0,0
2.128836982,0,0,0,0,0,0
1.873400678,0,0,0,0,0,0
2.661932423,1,1,2,1,1,1
2.70570456,1,1,1,1,1,1
2.034186682,0,0,0,0,0,0
2.88717391,0,0,0,0,0,0
2.248232749,1,0,1,1,0,1
2.729477016,1,1,1,1,1,1
3.882196733,1,0,0,1,0,0
1.828144786,0,0,0,0,0,0
2.855527774,0,0,2,1,1,0
3.449481925,1,0,1,0,0,0
2.092394478,0,1,1,1,1,1
1.952458804,1,1,1,1,1,1
2.612374277,1,1,1,1,0,1
1.854035725,0,1,1,1,1,1
2.556431842,1,1,1,1,1,1
2.555113846,1,0,1,1,1,1
3.838906593,0,0,1,1,0,0
2.076231733,1,1,1,0,1,1
2.790836605,0,0,2,1,0,0
1.93844503,0,0,0,0,0,0
1.779011597,1,1,1,1,1,1
2.30139406,0,0,0,0,0,0
2.230945535,0,0,0,0,0,0
2.560098229,1,0,1,1,1,1
2.578298894,1,0,0,1,0,0
2.034583511,0,1,1,1,1,1
3.100609304,0,1,0,0,0,0
2.254251361,1,1,2,1,1,1
2.522803511,1,0,0,1,1,1
2.737333081,1,1,1,1,1,1
2.72488354,1,1,1,1,1,1
1.692791901,0,1,2,1,0,1
2.769449337,1,1,1,1,1,1
2.817773012,1,1,1,1,1,1
3.579721412,0,0,1,1,0,0
2.685483155,1,1,1,1,0,1
2.758206195,0,1,1,1,0,0
1.192864182,1,0,1,0,1,1
3.245422634,0,1,1,1,0,0
2.909851131,1,1,1,0,1,0
2.016860551,1,1,0,0,0,1
1.822817073,0,0,0,0,0,0
2.206727914,1,1,2,1,1,1
1.61259806,1,1,0,1,0,1
2.484235881,0,0,0,0,0,0
1.571114212,1,0,1,0,1,1
2.726248068,1,0,1,1,1,0
2.434797734,1,1,0,1,1,1
2.912101385,1,0,0,0,0,0
2.526033112,1,0,0,0,0,0
2.502496698,0,0,0,0,0,0
1.138253747,0,0,1,0,1,1
1.479251103,0,0,1,1,1,1
2.431775339,1,0,0,0,0,0
2.472243371,0,1,0,0,0,0
2.497188699,0,0,1,0,0,0
2.633549929,1,0,0,1,0,0
2.978536568,1,0,1,1,0,0
1.624908759,1,0,0,1,0,1
1.556448875,1,0,1,0,0,1
2.795648276,0,0,1,0,0,0
2.091692999,0,0,0,0,0,0
2.540547272,0,0,0,1,0,0
2.908473976,1,1,1,1,1,1
1.50751062,1,1,2,1,0,1
1.883250743,0,1,1,0,1,1
2.858756493,1,1,1,0,1,0
2.619710722,1,1,1,1,1,1
2.146976682,1,1,1,1,1,1
2.955362309,0,1,1,1,1,0
2.606379033,0,1,0,0,0,0
2.20696445,0,0,2,0,1,1
1.84776758,1,1,0,1,1,1
2.304601003,0,0,0,0,0,0
1.544967827,0,1,0,0,1,1
2.138698916,1,1,1,1,1,1
2.019754396,1,1,1,1,1,1
2.543945685,0,1,0,0,0,0
1.916466461,1,1,0,1,1,1
2.579331847,0,1,0,0,0,0
2.952871134,1,0,1,1,0,0
3.123550638,0,0,2,1,1,0
1.567411493,1,0,0,1,0,1
1.794699503,1,1,0,1,0,1
2.736297425,1,1,1,1,1,1
2.726503308,0,1,2,0,1,0
3.727314255,0,0,1,1,0,0
2.941062508,1,0,2,1,0,0
1.815454349,0,0,0,0,0,0
3.445840215,0,1,0,0,0,0
1.814525237,1,0,1,1,1,1
2.523599897,0,0,0,0,0,0
2.434649624,1,1,1,1,1,1
2.514962587,0,0,0,0,0,0
2.953223946,0,1,0,0,0,0
2.733286904,1,1,1,1,0,0
1.672876472,1,1,2,1,1,1
2.871179766,1,0,1,1,1,0
1.71381397,1,0,0,1,0,1
2.05337694,0,0,0,0,0,0
2.374313425,0,0,0,0,0,0
1.536498497,1,1,1,0,0,1
3.170439347,0,1,0,1,0,0
3.22802249,0,1,0,0,0,0
1.803490174,1,1,1,0,0,1
1.901426027,1,0,1,1,0,1
1.812264632,0,1,1,1,1,1
2.409718526,1,1,1,1,0,1
2.4178778,1,0,0,1,1,1
1.45332786,0,0,0,1,0,1
2.933612387,1,0,2,0,1,0
3.106471975,0,0,1,1,1,0
1.747829394,1,0,0,1,0,1
2.317822153,1,1,1,1,0,1
2.750724655,0,1,0,1,1,0
2.134700653,1,0,0,1,1,1
2.205340269,1,0,0,0,1,1
2.424271363,1,0,0,1,1,1
2.114793813,1,1,2,0,1,1
1.923016808,1,0,1,1,0,1
2.209014779,0,1,2,1,1,1
3.451208371,1,1,0,1,1,0
2.455290987,0,0,0,0,0,0
2.338441754,0,1,1,1,0,1
2.912919899,1,0,0,1,0,0
2.354709264,1,0,2,1,0,1
2.458212078,1,1,1,1,1,1
2.690914746,0,0,0,0,0,0
1.761673471,1,0,2,1,1,1
2.462001564,1,1,1,1,1,1
1.64375643,1,1,2,1,0,1
2.378656208,0,0,0,0,0,0
3.210527265,0,1,0,1,1,0
2.402012624,1,0,0,1,0,0
2.225991218,0,0,0,0,0,0
2.300111043,0,0,0,0,0,0
2.073670209,0,0,0,0,0,0
2.412010129,0,0,0,0,0,0
2.920160256,1,1,1,1,1,1
2.138028892,1,1,2,0,0,1
1.728104527,1,1,0,1,0,1
3.90570647,0,1,2,0,1,0
3.76925357,1,0,1,1,0,0
2.831217905,1,0,0,1,0,0
2.619946583,0,0,0,0,0,0
1.987562888,1,1,1,1,1,1
3.68496648,0,0,2,0,1,0
2.144332668,1,0,0,1,1,1
2.742383479,1,1,1,1,1,1
2.560121062,0,0,0,0,0,0
3.919882352,0,1,1,1,0,0
2.20025625,1,0,2,0,1,1
1.942765275,0,0,0,0,0,0
2.829728985,1,1,0,1,0,0
2.427580912,0,0,2,0,0,0
1.853210611,1,1,1,1,1,1
2.517940298,1,0,0,1,1,1
2.35140625,1,1,0,1,0,1
1.241311959,1,1,0,1,0,1
2.053678563,1,1,0,1,0,1
2.487656281,0,0,0,0,0,0
2.715037552,1,1,1,1,1,1
2.568261106,1,1,0,1,1,1
2.188545025,0,0,1,1,1,1
2.927261937,0,1,2,1,0,0
1.701441157,1,1,0,1,1,1
2.87377768,1,1,2,1,1,0
1.771564368,1,0,2,1,0,1
3.731206127,0,1,0,0,1,0
3.162633597,1,0,1,0,0,0
2.440787373,0,1,2,0,0,0
2.61033483,0,0,0,0,0,0
2.596870174,1,0,0,0,0,0
2.09711955,1,1,1,1,1,1
1.72118684,1,0,1,1,0,1
2.18641022,0,1,0,1,1,1
2.997077047,1,0,0,1,1,0
2.98129144,0,1,1,0,1,0
2.045620409,0,0,1,1,1,1
3.516678444,0,0,2,1,1,0
2.827883948,0,0,1,1,1,0
3.182658851,0,0,1,0,0,0
2.815881081,1,1,1,1,1,0
2.499935978,1,1,1,1,0,1
2.363283016,1,1,2,1,0,1
2.64817157,1,1,2,1,1,1
1.627585262,0,1,1,1,0,1
2.768059421,1,1,0,1,1,0
2.635447543,0,1,0,0,0,0
2.596538063,1,0,0,1,1,1
1.647275919,1,1,0,1,0,1
2.455329386,0,0,0,1,0,0
2.275469389,0,1,1,1,0,1
3.036565081,1,1,1,1,1,0
3.441547223,0,1,1,1,0,0
1.524029897,0,1,1,0,1,1
2.173821662,1,1,2,1,1,1
2.417826971,0,0,0,1,0,0
2.131850082,1,1,0,0,1,1
1.797350721,0,1,1,1,0,1
1.985043201,1,0,1,1,1,1
1.849151917,1,1,1,1,0,1
2.93606862,1,1,1,1,1,1
2.703591905,1,1,0,0,1,0
2.688934268,0,0,0,1,0,0
2.63543673,1,1,0,1,1,1
2.666787298,0,0,1,0,0,0
2.327719419,0,0,1,1,1,1
2.542720838,0,1,1,0,0,0
3.765791654,0,1,2,0,0,0
1.993837617,1,1,0,0,1,1
2.972820289,0,1,2,0,0,0
1.715187904,1,0,1,1,0,1
2.279105496,1,1,0,1,1,1
2.65629266,1,1,0,1,1,1
2.938204584,0,1,1,1,1,0
2.984700037,0,0,1,1,1,0
1.755699872,0,1,1,1,1,1
2.634008876,0,1,2,0,0,0
2.784475889,1,1,1,1,1,0
2.408320594,1,1,2,1,1,1
2.865705935,1,0,0,0,0,0
2.671130409,0,1,2,0,0,0
2.678841212,1,0,1,1,1,1
2.428908821,0,0,0,0,0,0
2.869320166,1,1,1,1,1,1
2.992409894,1,0,0,1,0,0
1.696255349,1,1,1,1,0,1
2.58111702,1,0,1,1,1,1
3.565249253,1,1,1,1,1,0
2.376930041,0,0,0,0,0,0
2.993694037,0,0,1,0,1,0
2.185628166,1,1,2,1,0,1
2.561661415,1,1,0,1,1,1
2.26191582,0,0,0,0,0,0
2.775924466,0,0,1,1,0,0
2.883766923,0,1,1,0,0,0
1.877675143,1,0,1,1,0,1
2.541807594,0,0,0,0,0,0
1.831590827,1,1,0,0,0,1
2.961785387,0,1,2,1,0,0
2.014336827,1,1,2,0,1,1
2.104620883,0,0,2,1,1,1
2.338256943,1,0,2,1,1,1
1.945667608,1,0,1,1,0,1
1.488772572,0,1,2,1,1,1
1.908849008,1,1,0,0,1,1
1.023745145,1,0,1,1,1,1
2.513214961,1,1,1,1,0,1
2.274743464,0,0,2,1,1,1
2.849770362,0,0,1,1,0,0
2.53370046,0,0,1,0,0,0
2.470467426,0,0,0,0,0,0
1.826733342,0,1,1,1,0,1
1.994002379,1,1,0,0,1,1
2.219203939,1,1,2,1,1,1
2.474183843,0,0,0,0,0,0
2.440933464,1,1,1,1,1,1
2.175499923,1,1,2,1,1,1
3.278972945,1,0,1,0,0,0
1.951147067,0,0,0,0,0,0
2.987306643,0,1,2,0,1,0
2.044926101,1,0,1,1,1,1
1.183335262,1,1,2,1,1,1
2.868478025,1,0,2,1,0,0
2.407294554,1,1,1,1,1,1
1.947429193,0,0,0,0,0,0
2.032543553,1,0,1,1,0,1
2.046935604,0,0,0,0,0,0
2.464246426,0,0,0,0,0,0
2.471339603,0,0,0,1,0,0
2.021007171,0,0,0,0,0,0
2.781347235,1,1,1,1,1,1
2.297211793,1,0,2,0,1,1
2.862156454,0,1,2,0,1,0
2.76082247,1,0,0,1,0,0
2.338858091,1,0,2,0,1,1
1.861260826,0,0,0,0,0,0
1.532423708,1,1,1,1,1,1
1.779327897,1,1,1,1,0,1
2.64660468,0,1,2,0,0,0
2.483882343,0,0,0,0,0,0
2.018701343,1,1,1,0,0,1
2.080144279,0,1,1,1,1,1
2.455711674,1,0,0,0,0,0
2.622771423,1,1,0,1,1,1
2.841817414,0,1,2,1,1,0
1.921216339,1,1,0,1,0,1
3.260595699,1,1,0,1,0,0
1.875455246,1,1,2,1,0,1
2.015942443,0,0,0,0,0,0
2.704303937,1,0,2,1,0,0
1.837266989,1,0,0,1,1,1
2.565717427,1,1,1,1,0,1
2.125757971,1,1,2,1,1,1
2.635404806,1,0,0,1,1,1
2.75041323,0,0,0,1,1,0
2.715667985,1,1,1,0,0,0
1.849096578,1,0,0,1,1,1
2.266664902,0,0,0,0,0,0
2.376491832,0,0,0,0,0,0
1.505567604,0,1,1,1,1,1
2.744911164,1,1,2,0,1,0
2.540781538,0,0,0,1,0,0
2.106413769,1,1,0,1,0,1
3.753839242,1,0,1,1,1,0
2.35328677,1,1,0,1,0,1
2.028728764,1,0,0,1,0,1
2.757593879,1,1,1,1,1,1
1.840211901,0,0,0,0,0,0
1.109064391,0,0,2,1,1,1
3.602779272,1,0,0,0,0,0
2.348736132,1,0,0,1,1,1
3.971924713,0,0,2,0,1,0
2.017245682,1,0,1,1,1,1
2.299807163,1,1,1,1,1,1
2.481679403,1,1,1,1,0,1
2.330404476,1,1,0,0,0,1
2.93984916,0,1,1,1,1,0
2.59227907,0,0,0,0,0,0
1.541714366,0,1,2,0,1,1
1.963813579,1,1,2,1,0,1
3.550671444,1,1,2,1,0,0
2.662717858,0,0,2,0,0,0
1.846824809,0,0,0,0,0,0
2.590430243,1,1,0,1,1,1
2.533180725,1,1,1,1,0,1
2.380306537,0,0,0,0,0,0
2.929725089,1,0,1,0,1,0
2.836269477,1,1,1,0,0,0
2.679992648,1,1,0,1,1,1
2.975426897,0,0,1,0,1,0
2.524357891,0,0,0,0,0,0
3.592222028,0,0,2,0,1,0
2.205060291,0,1,1,1,0,1
1.807850345,1,1,1,0,1,1
3.835616386,1,0,0,1,0,0
2.314593667,0,0,0,0,0,0
2.41545966,1,0,0,0,0,0
1.793558621,1,1,1,1,1,1
2.648145689,0,0,0,0,0,0
3.149041064,1,1,1,0,1,0
2.333188127,1,0,1,1,1,1
2.281316851,0,0,0,0,0,0
2.699077949,0,1,1,0,0,0
2.184900954,0,0,0,0,0,0
1.621158683,1,0,2,1,0,1
1.533695551,1,0,2,0,1,1
2.00868582,0,0,0,0,0,0
2.192755408,0,0,0,0,0,0
2.93879355,0,1,0,1,0,0
3.300625232,0,0,1,0,1,0
1.767810151,0,1,1,0,1,1
2.455699299,1,1,1,1,0,1
2.177445877,0,1,1,1,1,1
1.120649801,0,0,0,0,1,1
1.818798129,0,0,0,0,0,0
1.839851971,1,1,2,0,0,1
1.849609023,1,1,1,1,0,1
1.732919732,0,1,1,1,0,1
2.773187512,1,1,1,1,1,1
2.224688442,0,0,0,0,0,0
1.713978144,0,1,1,1,0,1
1.950808545,0,0,0,0,0,0
2.792713567,1,0,0,1,1,0
1.992787705,1,1,0,1,0,1
1.910909393,1,1,2,0,1,1
2.93656633,0,0,2,0,0,0
2.442314872,1,1,1,1,1,1
2.796602341,1,1,1,1,1,1
2.859677562,1,0,1,0,1,0
2.3299337,0,0,0,0,0,0
2.055357161,1,0,1,1,1,1
2.986194122,0,1,2,0,0,0
2.130163228,0,1,2,0,1,1
2.152537487,0,0,0,0,0,0
3.390707435,0,1,1,1,1,0
1.953267103,0,0,0,0,0,0
2.74720631,0,0,2,1,1,0
3.38746838,1,1,0,0,0,0
2.673621966,0,1,0,0,0,0
2.327591236,0,1,1,1,1,1
2.61584303,1,1,1,1,0,1
3.953083636,1,1,2,1,1,0
2.704945549,1,1,1,1,1,1
2.252046434,1,0,2,1,1,1
1.669998966,0,1,2,0,0,1
2.552774078,0,0,0,0,0,0
2.276430818,0,0,0,0,0,0
2.86202867,0,1,1,0,1,0
2.545941349,1,0,0,1,1,1
2.390812557,1,0,2,1,1,1
1.130114548,1,1,1,1,0,1
1.703846341,0,0,0,1,1,1
1.764899065,0,1,1,1,0,1
1.64554744,0,0,1,0,0,1
2.605382851,1,1,1,1,0,1
2.744997007,0,0,1,1,0,0
2.576739509,0,0,2,0,0,0
2.338991506,1,0,0,0,1,1
2.604673824,1,1,1,1,0,1
2.756851108,1,0,0,0,1,0
1.768446737,1,0,0,1,1,1
2.470182493,0,0,0,0,0,0
2.412781581,0,1,1,0,0,0
1.687281281,1,0,0,0,0,1
1.877375902,0,0,0,0,0,0
2.344507358,0,0,1,1,1,1
2.762346247,1,0,0,0,1,0
2.987162285,1,1,0,0,0,0
2.069864415,1,1,1,0,1,1
1.978715668,1,1,1,1,1,1
2.198841454,1,0,2,1,0,1
1.910428515,1,1,0,1,1,1
1.950760767,1,0,0,1,1,1
3.671518803,1,0,2,0,0,0
2.765321879,1,0,1,1,0,0
2.072512698,0,0,0,0,0,0
2.25878735,0,0,0,0,0,0
2.401490351,1,0,0,0,0,0
1.95486974,0,0,0,0,0,0
2.126501082,1,1,2,0,1,1
2.176384211,0,0,0,0,1,1
1.667450912,1,1,2,1,1,1
1.809142964,0,0,0,0,0,0
2.400227195,1,1,1,1,1,1
2.240785917,1,1,2,1,0,1
2.11405775,0,0,0,0,0,0
2.254220667,1,1,1,1,1,1
3.1026263,1,1,2,1,0,0
2.385564486,1,1,1,1,0,1
1.80019011,1,1,1,1,1,1
2.212109668,0,0,0,0,0,0
2.335602194,1,1,1,1,0,1
2.468726507,1,1,0,1,1,1
2.614008287,0,0,0,0,0,0
2.90781859,1,0,2,0,1,0
2.971145179,1,0,0,1,0,0
2.054683259,0,1,1,1,0,1
2.729532366,0,1,0,0,1,0
3.692747151,1,0,2,0,0,0
2.551875722,1,0,0,0,0,0
1.913017959,1,0,1,1,0,1
2.527655202,0,0,0,0,0,0
1.876047197,1,0,0,1,1,1
1.832638835,1,1,2,0,1,1
2.276954868,1,1,1,1,1,1
1.922516963,1,0,0,1,0,1
2.81812404,0,0,0,0,0,0
2.697959942,1,1,1,1,0,1
2.368790322,0,0,0,0,0,0
2.441492373,1,0,0,1,0,0
2.903801501,0,1,0,0,0,0
2.451160094,0,0,0,1,0,0
2.648276358,0,0,0,0,0,0
2.373741426,0,1,2,0,1,1
2.810702222,0,0,1,1,0,0
3.850360119,1,0,0,1,0,0
2.57305292,1,1,1,1,0,1
1.828348155,1,0,2,1,1,1
1.720499587,1,0,0,0,0,1
2.844686517,1,1,1,1,1,1
1.777705243,1,0,1,1,0,1
3.761738686,1,1,2,1,0,0
2.220709723,1,0,0,1,1,1
2.908687213,1,1,1,1,1,1
2.579878457,1,1,1,1,1,1
2.713157148,0,0,1,1,1,0
2.921850907,1,1,2,0,0,0
3.752866906,0,1,2,0,1,0
2.108111755,0,0,0,0,0,0
2.921255607,1,0,2,0,0,0
1.890638688,0,0,0,0,0,0
2.836229869,1,0,2,0,1,0
2.916660216,1,1,1,1,1,1
2.698271801,1,1,1,1,1,1
1.82517811,1,1,1,1,0,1
2.33455428,0,0,1,1,1,1
1.807552607,1,0,1,1,1,1
3.62137824,1,0,1,0,0,0
1.757782208,1,1,0,0,1,1
2.087934653,1,1,2,1,1,1
2.619489058,0,1,1,0,0,0
2.643235588,0,0,0,0,0,0
2.465089121,0,0,0,0,0,0
2.104102214,0,0,0,0,0,0
1.866913019,1,1,0,0,1,1
2.67457442,0,0,0,0,0,0
3.978559818,0,1,2,0,1,0
2.810789376,0,0,1,1,1,0
1.520697213,1,1,0,0,1,1
2.768939831,1,1,1,1,1,1
2.27129654,1,0,1,1,0,1
2.84985727,0,0,0,1,1,0
2.314363965,0,0,0,0,0,0
2.880933633,0,0,1,0,0,0
2.874062455,1,0,1,1,0,0
2.74248762,1,1,0,0,1,0
2.036615651,0,1,1,1,1,1
3.103619616,1,1,2,0,0,0
2.745381053,1,1,1,1,1,0
1.843758567,0,1,1,0,1,1
2.032181427,1,1,0,0,1,1
2.968700366,0,0,2,1,1,0
3.11980984,0,1,0,0,0,0
2.276310912,0,0,0,0,0,0
2.178592008,0,0,0,0,0,0
3.94291544,1,1,1,1,1,0
2.328295826,0,0,1,1,1,1
2.2135729,0,0,0,0,0,0
2.036474633,1,0,1,1,1,1
1.844809268,0,0,0,0,0,0
2.047233556,1,1,0,0,0,1
2.473148379,0,1,2,0,0,0
2.18531583,0,0,0,0,0,0
3.072817187,0,1,0,0,0,0
1.825408786,1,1,1,1,1,1
1.980485013,0,1,1,0,0,1
1.955370102,0,0,1,1,1,1
3.40122289,0,0,0,1,0,0
2.697102784,0,0,0,1,0,0
3.572752272,1,1,0,1,1,0
1.949498099,1,1,0,1,0,1
2.690784435,1,1,0,1,1,1
1.830879563,1,1,2,0,1,1
1.823708222,0,0,0,0,0,0
2.016198334,1,1,1,1,0,1
1.563254991,0,0,1,1,0,1
1.784019185,0,1,1,0,1,1
3.746383974,0,0,2,1,1,0
1.886951872,1,1,2,1,1,1
2.577629997,1,1,0,1,1,1
2.268168054,1,1,2,1,0,1
1.835787083,0,0,0,0,0,0
1.627230108,1,0,0,1,0,1
3.751043486,0,1,0,1,0,0
2.856562061,0,1,1,0,0,0
2.854199229,1,1,1,1,1,0
3.570403062,0,0,1,0,0,0
1.390478859,0,1,0,0,1,1
2.538471438,1,1,1,1,0,1
2.907264165,1,1,1,1,1,1
3.381697349,1,0,1,1,0,0
2.801521081,0,0,1,0,1,0
2.736183996,1,1,0,0,0,0
1.622958245,1,1,2,1,0,1
2.131103221,1,1,0,1,1,1
3.030946411,1,1,2,1,1,0
2.943886559,1,1,1,1,1,1
2.954382626,1,1,1,1,1,1
3.497761364,0,1,1,1,0,0
2.053605375,0,0,0,0,0,0
1.726222269,0,0,1,0,0,1
2.941255841,1,1,1,1,1,1
3.287387467,0,1,2,1,1,0
1.864182049,1,0,1,1,1,1
2.427094475,1,0,0,0,0,0
2.878496625,1,1,2,0,0,0
1.576895719,0,1,1,0,0,1
2.005488577,0,0,0,0,0,0
2.286455831,1,1,2,1,0,1
2.2653925,1,1,2,0,1,1
2.865150812,1,1,1,0,0,0
1.818671678,0,0,1,1,0,1
3.147880601,1,1,1,1,0,0
2.720861334,1,1,0,0,0,0
2.231737644,0,0,0,0,0,0
2.193006191,1,1,1,1,0,1
1.527504903,1,0,1,1,1,1
2.171699828,0,1,2,1,0,1
2.932760494,1,1,1,1,1,1
2.24426589,0,1,2,1,1,1
1.663672195,1,1,1,1,1,1
1.851474466,1,1,1,0,1,1
2.600386391,0,0,1,0,0,0
2.225311245,0,0,0,0,0,0
2.754369873,1,0,0,0,0,0
3.292824593,0,0,1,1,0,0
1.622533343,1,0,2,1,1,1
2.101520408,1,0,1,1,0,1
2.254735085,1,0,2,1,0,1
1.805641199,0,1,1,0,1,1
2.566897874,1,1,1,1,0,1
1.890389128,1,1,1,0,0,1
1.763406558,0,1,1,1,0,1
1.219722727,1,1,2,1,1,1
1.847792894,0,0,0,0,0,0
2.090699161,1,1,0,1,0,1
1.512751635,1,1,0,1,1,1
3.856447884,1,1,2,1,1,0
3.50582481,0,0,1,0,1,0
3.040347988,1,0,1,1,0,0
2.372034599,0,0,1,1,0,1
2.184833362,0,0,0,0,0,0
1.639675317,1,1,1,1,1,1
1.560807755,1,1,1,0,1,1
2.632651654,0,0,0,1,0,0
2.190221771,0,0,0,0,0,0
3.432167039,1,0,2,1,0,0
1.94120139,1,0,2,1,0,1
2.635475838,1,1,0,1,1,1
2.099072873,1,1,0,0,1,1
2.134929504,0,0,0,0,0,0
2.196916777,1,1,2,1,1,1
1.725648236,0,1,1,0,1,1
2.413432551,0,0,0,0,0,0
1.478087164,0,1,2,1,1,1
1.537680651,1,0,2,1,0,1
2.179819679,0,1,2,0,1,1
1.916905408,0,1,1,0,0,1
2.01158707,1,1,1,1,0,1
2.980696756,0,0,0,1,1,0
2.444890339,0,0,0,1,0,0
1.921734366,1,1,2,0,0,1
2.953441778,1,0,1,0,0,0
2.276972888,0,0,0,0,0,0
2.855712165,0,1,2,0,0,0
2.6522582,1,0,0,0,0,0
2.94554912,1,1,0,1,1,0
2.794086624,1,1,1,0,1,0
2.262012626,0,0,0,0,1,1
1.602793417,0,1,1,1,1,1
2.621222955,1,1,0,1,1,1
2.987332489,1,1,2,0,0,0
2.29196571,0,0,0,0,0,0
2.960623322,0,0,0,0,0,0
1.836136586,0,0,0,0,0,0
1.911017677,1,0,1,1,0,1
2.511379364,1,1,1,1,1,1
2.646789075,1,0,0,0,0,0
2.532704041,0,0,0,0,0,0
2.500872306,0,1,1,0,0,0
2.203386442,0,1,2,1,1,1
1.598764097,0,1,1,0,0,1
2.323651107,1,1,1,1,0,1
2.397114767,1,1,1,0,0,1
2.893819276,1,1,1,1,1,1
3.666183356,1,0,2,1,1,0
2.801743281,0,1,2,1,0,0
2.575661746,0,0,1,0,0,0
2.082115814,0,0,0,0,0,0
1.950308926,1,1,1,0,0,1
2.896993243,1,0,2,1,0,0
3.040988985,1,1,1,1,0,0
1.80664831,0,1,1,1,0,1
3.248729052,0,1,0,1,0,0
2.601400963,0,0,0,0,0,0
2.021309955,1,1,2,1,0,1
2.976783636,0,1,0,1,0,0
1.968404494,1,1,1,1,0,1
2.364385006,0,0,0,0,0,0
2.886197634,1,1,1,1,1,1
3.805923371,0,1,1,1,1,0
3.688371181,0,1,0,1,1,0
2.329544089,1,1,2,1,1,1
2.335455936,1,1,0,1,1,1
2.038769143,0,1,1,1,0,1
2.761600136,1,1,1,0,1,0
2.335243405,0,0,0,1,1,1
1.911331471,1,1,2,1,1,1
2.56869959,0,0,0,1,0,0
2.219519616,0,0,0,0,0,0
2.537750628,0,0,0,0,0,0
1.389312674,1,0,2,0,0,1
2.389867183,1,1,2,0,0,1
2.2241353,0,0,0,0,0,0
2.036252112,0,1,1,0,1,1
