Aggregate,Internship,GRE,GermanLevel,IELTS7,DegreeCompleted,Winter,Admission
3.551866637,1,1,0,1,0,1,0
1.828837592,0,0,1,0,0,1,0
2.623821,0,1,0,0,1,1,0
3.95330578,1,1,1,0,0,0,0
2.106042549,1,0,2,0,0,1,1
2.318575948,0,0,0,0,0,1,0
2.356697339,0,0,0,1,0,1,0
2.622722028,1,1,1,1,1,1,1
2.763746364,1,1,1,1,1,1,1
2.070587175,1,1,2,1,1,0,1
1.940834325,1,1,1,1,1,1,1
2.079353637,1,1,0,1,1,1,1
2.486614492,1,1,1,0,1,0,1
3.20101778,1,1,2,1,0,0,0
2.314325689,0,0,0,1,1,0,0
2.098210651,1,0,1,1,1,1,1
2.247047645,0,0,0,0,0,0,0
2.457041182,0,0,2,0,0,0,0
1.583682081,1,1,1,0,1,1,1
1.805693166,1,1,0,1,1,1,1
1.836763182,1,1,2,1,1,0,1
1.731552875,0,0,0,0,0,0,0
2.134240465,1,0,1,0,1,1,1
1.572409197,1,1,1,1,1,1,1
2.371711954,1,1,1,1,1,1,1
2.188669769,1,1,0,1,1,1,1
2.629969191,1,0,2,0,1,0,0
3.02971858,0,0,2,0,0,0,0
2.584901325,1,1,1,1,1,0,1
2.467479278,0,0,0,0,0,0,0
2.780935834,1,1,0,1,0,1,0
2.678300764,0,0,1,1,1,1,0
1.797231228,1,1,1,0,1,0,1
2.340951722,1,1,1,1,0,0,1
2.687062016,1,0,1,0,1,1,0
2.135041887,0,1,0,1,1,1,1
1.812263805,0,0,2,1,0,0,0
3.45212296,0,1,2,0,1,1,0
2.450943303,0,0,0,1,1,1,0
3.779657095,0,1,1,1,0,1,0
2.212447706,1,1,2,0,1,0,1
2.294562525,1,1,2,1,1,1,1
2.694577254,1,1,1,1,1,1,1
1.825844758,0,0,1,1,1,1,1
1.956065907,1,0,0,1,1,0,1
2.119340368,1,1,0,1,1,1,1
1.80001835,1,0,1,0,0,0,1
1.983013627,1,1,1,1,1,0,1
2.293601365,1,0,0,0,0,0,0
1.064026723,0,1,0,0,0,1,1
2.446754759,0,0,0,0,0,1,0
1.906763902,1,0,2,1,0,0,1
2.791504223,1,1,1,1,1,1,1
2.636613965,1,0,2,0,1,0,0
3.414145521,0,1,2,1,0,0,0
1.762135671,0,0,0,0,0,0,0
3.718165452,0,0,1,1,0,0,0
2.022061768,1,1,2,1,1,1,1
2.030713742,0,0,1,0,0,1,0
1.79544196,0,1,2,1,1,1,1
2.715653222,1,0,0,0,1,0,0
2.229382868,1,0,2,1,1,1,1
2.304220668,1,1,1,1,1,1,1
2.125000608,1,0,0,0,0,0,0
2.419821236,0,0,0,0,0,0,0
2.712463081,0,1,2,1,1,1,0
1.187612984,0,1,1,0,1,1,1
2.554818898,0,1,1,0,1,1,0
2.368375933,0,0,0,0,0,0,0
2.678831693,1,1,2,0,0,1,0
2.493277122,0,0,0,0,0,0,0
2.685017368,0,0,1,0,1,0,0
3.082510608,0,0,2,0,0,0,0
1.658811431,1,1,1,0,1,1,1
1.776040803,1,0,2,1,1,0,1
2.16904512,1,1,1,1,1,1,1
2.020625366,1,1,1,0,0,0,1
2.255035583,0,0,0,0,0,1,0
2.142822027,1,0,1,0,1,1,1
1.873005463,1,0,1,1,1,1,1
2.753297854,1,0,2,0,1,1,0
2.157868347,1,0,1,1,1,1,1
2.770768548,0,0,2,1,1,1,0
1.580106908,0,0,2,1,0,0,1
3.035205726,0,1,0,0,1,0,0
2.419257785,1,1,2,1,1,1,1
1.522794383,1,1,1,1,0,0,1
2.010197609,1,1,1,1,1,0,1
2.341690089,0,0,0,0,0,1,0
3.641348911,0,0,1,1,0,0,0
1.748103727,0,0,0,0,0,1,0
2.399075454,1,1,1,1,0,0,1
2.39803175,1,1,0,1,0,0,1
2.701120391,0,1,2,0,0,0,0
1.917302329,1,1,2,1,1,0,1
2.714818998,1,1,1,1,1,0,1
1.711702251,0,1,0,1,1,0,1
1.829891688,1,1,2,1,1,1,1
1.798405165,1,0,2,1,1,0,1
2.108323012,1,1,0,0,0,1,0
2.392393096,1,1,1,1,0,1,1
2.179784997,0,0,2,0,0,0,0
1.585196387,0,1,0,1,1,1,1
2.39295308,1,1,2,0,1,0,1
1.593527557,0,0,0,0,0,0,0
2.105718435,0,0,1,1,0,0,0
2.754278325,1,0,2,1,0,0,0
2.363887994,1,1,1,1,1,1,1
2.194935758,1,1,2,1,1,1,1
1.579516678,1,1,1,1,1,1,1
2.086412735,1,0,2,1,1,0,1
2.28361862,0,0,0,1,0,0,0
1.918615689,1,1,2,0,1,1,1
2.300456979,1,0,1,0,0,0,0
2.426481382,0,0,0,0,0,0,0
2.050582022,1,1,2,1,1,0,1
2.319003905,1,1,1,0,1,1,1
1.7374917,1,1,0,1,1,0,1
1.874332585,0,0,0,1,1,1,1
3.719642413,0,0,2,0,1,0,0
2.312942447,1,1,1,0,1,0,1
2.292244486,0,0,0,0,0,1,0
2.03837139,1,1,2,1,1,0,1
2.300356802,1,1,1,1,1,0,1
1.63610912,0,0,0,0,0,0,0
2.430574271,0,0,0,1,1,1,0
2.646958809,1,1,1,1,1,0,1
1.503107448,0,0,0,0,0,1,0
2.913882486,1,1,0,0,1,1,0
2.796346174,1,0,2,1,0,1,0
2.472732576,0,1,1,0,0,1,0
2.199790244,0,0,0,0,0,0,0
2.281426393,0,0,2,1,0,1,0
2.563240108,1,1,2,0,1,0,0
1.689202873,1,1,1,1,1,0,1
1.957430267,1,0,2,0,1,0,1
2.517471857,1,0,1,1,1,0,0
1.104398652,1,1,1,1,1,1,1
3.864088281,1,1,2,1,1,1,0
1.849563095,0,1,0,0,0,1,0
1.575325662,1,1,2,1,0,0,1
1.999457894,1,0,1,1,0,0,1
2.028829558,1,1,2,1,1,1,1
1.604125655,1,1,1,1,0,1,1
2.711213863,1,1,0,1,0,1,0
2.105344947,1,1,0,0,0,0,0
1.897344279,0,1,2,1,1,1,1
2.006663652,0,0,0,1,1,0,1
2.590728132,1,1,1,1,1,1,1
2.180874628,1,1,0,1,1,1,1
2.49482667,0,0,0,0,1,1,0
1.920154494,1,1,2,1,1,1,1
1.58905772,0,1,1,1,1,0,1
2.344830713,1,1,2,0,0,0,0
3.847866142,1,0,1,1,0,1,0
1.67074706,1,1,1,1,1,0,1
2.169229011,1,1,0,0,1,1,1
2.036482376,1,1,2,1,1,0,1
1.454636089,0,1,1,1,0,1,1
2.406030485,0,0,0,0,0,1,0
1.748681307,1,1,1,1,0,0,1
2.099855579,1,1,1,1,1,0,1
2.109456561,1,1,0,1,1,0,1
1.838261847,0,0,0,1,0,0,0
2.224976516,1,0,0,0,0,1,0
1.340362862,0,1,1,0,0,0,1
2.485773078,0,0,0,0,0,1,0
3.713993032,1,0,2,0,1,1,0
2.058589795,1,1,0,1,1,1,1
2.350059414,1,1,1,1,1,0,1
2.34079577,0,0,0,0,0,0,0
2.799926462,1,1,1,1,1,0,1
1.791749304,1,1,2,0,1,0,1
2.896745479,0,0,2,1,1,1,0
3.852831177,1,0,1,1,1,0,0
3.385573626,1,0,0,1,0,1,0
2.626610179,1,0,1,1,0,1,0
2.329490398,0,0,0,0,1,0,0
1.954773204,1,0,2,0,0,1,1
1.828178642,0,0,0,0,0,1,0
2.150831064,0,0,2,0,0,1,0
2.56711764,1,0,2,1,0,0,0
2.122312571,0,1,1,1,1,1,1
2.404577471,1,1,2,0,1,0,1
1.921405669,0,0,1,1,1,1,1
2.309501818,0,0,0,1,0,1,0
2.200811837,1,1,2,0,0,1,1
3.216207194,1,0,1,0,1,0,0
1.581315378,0,0,0,0,0,1,0
2.198136572,1,0,2,1,0,1,1
2.68267251,1,1,1,1,1,0,1
2.984753356,0,1,2,0,1,0,0
2.155846791,0,0,1,1,0,0,0
2.701368745,1,1,0,0,1,1,0
3.914048054,1,0,1,0,0,0,0
3.577439406,0,0,2,1,0,1,0
1.57649172,0,1,2,0,1,0,1
1.88386411,1,1,2,1,1,1,1
3.649636459,0,1,2,1,1,0,0
2.001258196,0,1,1,1,1,0,1
3.539160592,0,1,1,0,0,1,0
2.591503005,1,1,1,1,1,1,1
1.680347743,0,1,1,0,1,1,1
2.005401337,1,1,2,1,1,1,1
2.237895151,0,1,1,1,1,0,1
2.665480627,1,1,1,1,1,0,1
1.853698439,1,1,1,0,0,0,1
3.152973675,0,1,2,1,1,0,0
1.75578971,1,0,2,1,1,1,1
1.893495682,1,1,0,1,1,1,1
2.436326242,1,1,2,1,1,0,1
3.121309944,1,0,1,0,0,1,0
1.886190876,1,0,0,1,1,1,1
2.430649856,0,0,0,0,0,1,0
2.765655537,1,1,0,1,1,1,0
2.040412909,0,1,0,0,0,1,0
2.081886285,1,1,0,1,1,0,1
1.878879798,1,0,1,1,1,1,1
2.627746444,1,1,1,1,1,1,1
1.884341999,1,0,2,0,0,0,1
2.763211641,1,1,1,1,1,1,1
2.550740631,0,1,1,1,1,0,0
2.186914645,1,0,0,0,1,1,1
1.960731819,1,1,2,1,1,0,1
1.631233161,1,1,1,1,1,0,1
2.215766653,0,1,0,1,1,0,1
2.511460955,1,1,1,1,1,0,1
2.643508659,1,1,1,1,1,1,1
2.442877892,1,1,1,0,1,1,1
3.612002421,0,0,1,1,0,1,0
2.145455517,0,0,0,0,0,1,0
2.054815675,0,1,0,0,0,0,0
1.582459596,1,0,0,1,1,0,1
2.423651336,1,0,2,1,1,1,1
1.502977107,0,0,0,0,0,1,0
1.565576939,1,0,1,1,0,1,1
2.292657591,1,1,2,1,0,0,1
2.960320314,0,1,2,1,1,1,0
2.70879553,0,0,1,0,0,0,0
2.589114867,1,0,1,1,1,0,0
2.142925158,1,0,1,0,1,0,1
2.131353869,0,1,0,1,1,0,1
2.70623401,1,1,2,1,0,0,0
2.171838918,1,1,1,0,0,1,1
1.960582084,0,0,2,1,1,0,1
1.589454511,1,0,1,1,1,0,1
2.012594358,1,1,2,1,1,1,1
2.370311231,1,0,0,0,0,1,0
1.73523867,1,1,2,1,0,1,1
2.019512247,1,1,0,1,1,0,1
2.12650626,0,0,0,0,0,0,0
2.439844336,0,0,0,0,0,1,0
2.716725755,1,0,1,1,1,0,0
1.403479075,0,1,1,0,0,1,1
1.630066348,0,1,0,0,1,0,1
1.747129311,0,1,2,1,1,0,1
1.861513565,0,1,2,1,1,1,1
1.918840443,0,1,0,1,1,1,1
3.983886546,0,0,2,0,0,0,0
1.896329358,0,0,2,1,1,1,0
1.562026459,0,0,0,0,0,0,0
2.345084142,0,0,0,0,0,1,0
2.801621312,0,1,0,0,1,1,0
2.34826646,1,1,2,0,1,1,1
2.407155816,0,0,0,0,1,1,0
2.463223882,0,0,0,0,0,1,0
1.729005081,0,0,1,1,0,1,1
3.758919062,0,1,0,1,1,0,0
1.8552059,0,1,1,1,1,0,1
2.605699679,0,0,0,1,0,0,0
2.491160789,0,0,0,0,0,0,0
1.874031478,1,1,1,1,1,0,1
2.353148898,1,1,2,0,1,1,1
2.00025456,1,1,0,1,1,0,1
3.17827566,0,0,2,0,0,1,0
2.435050434,0,0,0,0,0,0,0
1.66171837,1,1,1,0,1,1,1
2.598843015,1,0,2,1,1,1,0
1.43589753,1,1,0,1,0,1,1
2.007391427,0,1,0,0,0,1,0
2.146353354,0,0,2,1,0,1,0
2.971712326,0,0,1,0,1,0,0
2.398916066,1,0,0,0,0,0,0
2.527788085,1,1,2,0,0,1,0
1.607020229,0,0,2,1,1,1,1
2.270393542,1,1,0,0,1,1,1
2.394674582,1,1,1,1,1,1,1
2.762120382,0,1,0,0,1,0,0
2.092231912,1,1,1,1,1,0,1
1.512181254,1,1,1,1,1,0,1
1.577111477,0,1,1,1,0,0,1
2.229373491,1,1,2,1,1,1,1
2.293814902,1,0,1,0,1,1,1
3.129757904,1,1,0,1,1,0,0
3.044662445,1,1,0,0,1,1,0
2.141700525,0,0,0,0,0,1,0
1.950105057,1,1,2,1,1,1,1
2.216410544,0,1,2,1,1,1,1
2.625594744,0,0,1,0,0,0,0
2.317015433,1,1,1,1,0,0,1
2.667513757,0,1,2,0,1,0,0
1.916768217,1,1,1,1,1,1,1
2.256587653,0,1,0,1,1,0,1
2.065087357,1,1,1,1,1,1,1
1.839753002,0,1,0,0,0,0,0
1.539968107,1,1,2,1,0,0,1
2.767375378,0,1,0,1,1,0,0
2.683899834,1,1,0,1,0,0,0
2.649357323,1,1,1,1,1,0,1
2.071267505,0,1,2,1,1,1,1
2.194611989,0,0,0,1,0,0,0
2.446806849,1,1,2,1,1,1,1
2.209391325,0,1,2,1,1,0,1
2.930184873,0,0,1,0,0,1,0
2.636621026,1,1,1,1,0,1,0
2.787418982,1,1,1,1,1,1,1
2.43540448,1,1,2,1,1,1,1
3.161645407,1,1,0,0,0,0,0
2.4756727,0,0,0,0,0,0,0
3.024736515,0,0,2,0,1,1,0
1.788340479,1,0,1,1,1,1,1
2.352385446,0,0,0,0,0,1,0
2.432945336,1,1,2,1,0,0,1
1.649272334,1,1,0,1,1,1,1
2.341737064,0,0,0,0,0,0,0
2.464653194,0,0,0,1,1,0,0
2.291290506,0,0,1,1,0,0,0
2.126766461,0,1,2,1,1,0,1
1.930838591,1,1,0,1,1,1,1
1.887753116,1,1,1,0,1,0,1
2.415910761,0,0,0,0,0,0,0
2.640162902,1,1,1,1,1,0,0
2.472993687,0,0,0,0,0,1,0
2.12160276,1,1,0,0,0,1,0
2.675611617,1,1,1,1,1,0,1
2.71920881,0,0,0,1,0,1,0
2.267812056,0,1,0,1,1,0,1
2.312439425,0,0,0,1,1,1,0
2.752662907,0,1,1,1,1,1,0
2.563543161,1,1,1,1,0,0,0
3.959858227,1,0,0,0,0,0,0
1.701200381,1,0,2,1,0,0,1
2.144358451,0,1,0,0,0,0,0
2.772306225,0,1,1,1,0,0,0
2.634355421,0,0,2,0,1,1,0
1.101219762,1,1,0,1,0,1,1
2.467567668,1,0,2,1,1,1,1
2.287978621,0,0,1,1,0,0,0
2.408086478,1,1,1,1,1,1,1
2.20591034,1,0,2,0,0,0,1
3.666434542,1,0,0,0,1,0,0
2.17020309,1,0,1,0,1,1,1
1.663531396,1,1,0,1,1,1,1
1.969269931,0,0,2,1,1,1,0
2.113814029,1,1,1,0,1,1,1
1.711601228,1,1,2,0,1,0,1
2.7562014,0,0,1,1,1,1,0
1.51441524,1,0,1,1,1,0,1
1.649466844,1,0,2,1,1,1,1
2.452040922,0,0,0,1,0,0,0
2.469321497,0,0,0,0,0,0,0
2.333974755,1,1,1,0,0,0,0
3.159059911,1,1,0,0,0,0,0
3.531342798,0,0,2,0,1,0,0
2.432565912,0,0,0,0,0,1,0
2.34983254,1,1,0,1,0,1,1
2.460351693,0,0,0,0,1,1,0
1.719162393,1,1,2,1,1,0,1
1.685458576,0,1,2,1,1,1,1
1.56599053,0,0,2,1,1,0,1
1.252515402,1,0,0,1,1,1,1
2.038282909,0,0,2,1,0,1,0
2.48380907,1,1,2,0,1,0,1
2.120869904,0,0,2,1,0,1,0
2.413483299,0,0,0,1,1,0,0
3.691808819,0,0,1,1,1,0,0
2.724483466,1,1,1,1,1,0,1
2.144991691,1,1,2,1,1,1,1
2.183261772,0,0,0,0,0,0,0
2.397118348,0,0,0,0,0,0,0
1.854728128,0,0,0,0,1,0,0
1.840685924,0,0,2,1,0,1,0
3.159511283,0,1,2,0,1,0,0
1.884601636,1,0,1,1,1,1,1
1.919847196,1,1,1,1,1,0,1
2.326906065,0,1,1,1,1,0,1
1.985047814,1,1,1,1,1,1,1
2.492189689,0,0,0,1,1,1,0
2.757904107,1,0,2,1,1,0,0
1.599366577,0,0,0,0,0,1,0
2.178700496,0,1,0,0,0,1,0
2.592839539,0,1,2,0,0,1,0
3.896475578,1,0,0,1,1,0,0
1.990511927,1,0,0,1,1,0,1
3.59746189,1,1,1,1,1,1,0
2.679881161,0,0,2,0,0,0,0
2.436949253,0,0,0,0,0,0,0
3.569463558,0,0,1,1,0,1,0
2.030103379,1,1,2,1,1,1,1
2.669482603,0,1,2,0,1,1,0
2.147855899,1,1,0,1,1,0,1
3.539105251,0,0,1,1,0,1,0
2.46538964,0,0,0,0,0,0,0
2.484337175,0,0,0,0,0,0,0
3.156127326,0,1,0,0,1,1,0
1.768456509,1,1,2,0,1,1,1
2.267404778,1,1,2,0,1,1,1
2.723908523,0,0,1,1,0,1,0
2.47800838,0,0,0,1,0,1,0
2.153169941,1,0,2,0,1,1,1
2.458772072,0,0,0,0,0,0,0
3.157354255,1,1,2,0,0,0,0
1.535168444,0,1,0,1,1,1,1
2.149979931,0,0,1,1,0,0,0
2.27049799,1,1,0,0,0,0,0
2.389570007,0,0,0,0,0,1,0
2.35141107,0,0,0,1,1,0,0
1.692249098,1,1,0,1,1,0,1
1.765205147,0,1,1,0,1,0,1
1.768701182,1,1,2,1,1,0,1
1.705841041,1,1,2,1,1,1,1
2.378080162,1,1,1,0,1,1,1
3.568013879,1,0,0,0,1,1,0
1.846830307,1,1,2,1,1,0,1
2.613785262,0,0,0,0,1,0,0
2.970268812,1,0,1,1,1,0,0
2.956176851,1,1,2,0,1,1,0
2.25547313,1,0,1,0,1,0,1
1.850761496,0,0,0,0,0,0,0
2.650876293,1,0,0,1,1,1,0
2.728894186,1,1,1,1,1,0,1
2.707576462,0,0,1,1,1,0,0
2.148860375,1,1,1,1,0,1,1
2.41085196,0,0,0,1,1,1,0
3.485811542,0,0,2,0,0,1,0
2.215540131,0,1,2,1,1,0,1
2.074135832,1,1,2,1,1,1,1
2.782077339,0,1,0,0,1,1,0
2.541147188,1,1,1,1,1,1,1
3.019636263,1,1,1,0,1,1,0
2.338848419,1,1,2,1,0,0,1
2.23156248,0,0,2,0,0,0,0
2.41102201,0,0,0,0,0,1,0
2.622220852,0,0,1,1,1,0,0
2.135698787,0,0,1,1,0,1,0
3.928945148,0,1,0,0,0,1,0
2.766981571,1,0,0,0,0,1,0
2.666769746,0,1,1,1,0,0,0
2.380172991,1,1,2,1,1,0,1
3.839144148,1,1,1,0,0,1,0
2.434996146,0,0,0,0,0,0,0
1.747091145,1,0,1,1,0,1,1
2.12108272,1,0,1,1,1,1,1
1.510471894,1,0,0,1,0,1,1
1.734894409,1,1,2,1,1,1,1
3.557821148,1,1,2,1,1,0,0
1.906198938,0,0,2,1,0,1,0
1.764716762,1,1,2,1,1,1,1
1.677501968,1,1,1,1,0,1,1
2.744933723,1,1,1,0,0,0,0
1.893483984,1,0,2,1,1,0,1
3.275739137,1,0,1,0,1,0,0
2.871000147,1,1,2,0,1,1,0
2.357918818,0,0,0,0,0,0,0
2.496183329,1,0,2,1,1,1,1
1.6883203,1,0,1,1,1,1,1
2.65033701,1,1,1,1,1,1,1
2.321998804,1,0,2,0,0,1,0
1.835714894,1,1,2,1,1,0,1
2.672082096,0,0,1,1,1,1,0
1.768763088,0,0,0,0,0,1,0
2.631242831,1,0,2,0,1,1,0
2.522347421,1,1,1,1,1,0,1
2.906625496,0,0,2,0,1,1,0
2.387995251,0,0,0,0,0,0,0
1.827818265,0,0,2,0,1,1,0
2.272616866,1,1,0,0,0,1,0
2.323867865,1,1,2,0,1,0,1
2.234775559,1,0,0,0,0,1,0
2.054705548,1,1,2,0,0,1,1
2.257397642,0,0,1,1,0,1,0
2.452348129,0,1,1,1,1,0,1
2.394032528,0,0,0,0,0,1,0
2.298209448,0,0,2,1,0,1,0
2.406839999,0,0,0,0,0,1,0
2.370002627,0,1,1,1,1,0,1
1.896633623,1,0,1,1,1,1,1
2.11520803,1,0,2,0,0,1,1
2.258768711,1,1,1,1,1,0,1
2.091720763,1,1,1,1,1,1,1
2.243587308,0,0,0,0,0,0,0
2.459622584,1,1,0,1,1,1,1
1.593525193,1,1,2,1,1,0,1
1.809669761,1,1,2,1,1,0,1
1.774844865,1,1,1,1,0,1,1
1.982112782,1,0,1,1,1,1,1
1.727362793,1,0,1,1,1,1,1
2.192658226,1,1,2,1,1,0,1
2.685737044,1,0,0,0,1,1,0
2.454225418,1,1,1,1,1,1,1
2.175009172,0,0,1,1,0,0,0
3.784265858,1,1,2,0,1,1,0
2.299899088,1,0,1,0,1,0,1
1.900819485,0,0,1,1,1,0,0
2.700457656,1,1,1,1,1,0,1
1.667519965,1,1,2,1,0,0,1
2.568524461,0,0,2,0,1,1,0
2.178485496,1,1,1,1,1,0,1
3.273696398,1,0,1,1,0,1,0
2.065744818,1,1,1,0,1,1,1
2.448805286,0,0,0,0,0,0,0
2.695377895,0,1,0,0,0,0,0
2.20936313,0,0,0,0,0,1,0
1.803753667,1,1,0,0,0,1,0
2.683623749,1,1,1,1,1,0,1
2.774878077,1,1,1,1,1,0,1
2.085559108,0,0,1,1,1,1,0
2.415187604,0,0,0,0,0,1,0
2.457099002,0,0,0,0,0,1,0
3.031713717,1,1,2,1,0,1,0
1.516422133,1,0,0,1,1,1,1
1.556742123,1,0,2,1,0,0,1
1.941038921,0,0,2,0,0,0,0
2.211130175,0,0,2,0,0,0,0
2.094296947,1,0,1,1,1,1,1
1.674639379,1,0,1,1,0,1,1
2.416278136,0,0,0,0,0,1,0
2.726605405,0,1,1,0,0,1,0
2.31575482,0,0,0,0,0,1,0
2.778727634,0,0,1,1,1,1,0
1.927135921,0,1,0,0,0,1,0
2.008623975,1,0,1,0,1,1,1
2.32979533,0,0,0,0,0,1,0
2.041561958,1,0,2,1,0,1,1
2.684357888,1,0,2,0,1,1,0
2.658966497,1,1,1,1,1,0,1
1.833361147,0,0,1,1,1,1,0
2.701262872,0,1,1,0,0,0,0
2.468574703,0,0,0,0,1,0,0
1.545870597,0,0,0,0,0,0,0
1.946535645,1,0,1,1,1,1,1
1.106236759,0,0,2,0,1,0,1
1.796269458,1,1,1,1,0,1,1
1.794268645,1,1,2,1,1,0,1
2.85009482,0,0,1,0,1,0,0
2.548530172,1,1,0,0,1,0,0
1.628450153,0,1,1,1,0,1,1
2.086903638,0,1,0,1,1,1,1
2.522323377,0,0,0,1,0,1,0
2.684830437,1,1,1,1,1,1,1
2.332526519,0,0,0,0,0,1,0
2.454539127,1,1,1,1,1,0,1
3.911178621,0,1,2,0,1,0,0
2.468276664,1,1,1,1,1,0,1
2.383425082,0,0,0,0,0,0,0
1.5201069,0,1,1,1,1,1,1
3.191568075,1,1,1,1,1,0,0
2.506685259,0,0,2,1,0,0,0
2.102307915,0,1,2,1,1,1,1
2.019232319,0,1,2,1,1,0,1
2.170532147,1,0,0,1,1,1,1
3.076945279,1,1,0,1,1,0,0
2.139522542,1,0,0,0,0,0,0
2.122781021,1,1,2,0,1,0,1
2.356183575,0,1,1,0,0,0,0
2.193621598,1,1,0,0,0,0,0
1.693343691,0,1,2,1,1,0,1
2.240387042,0,0,0,0,0,1,0
3.687126108,1,0,2,0,1,0,0
2.789385544,1,1,2,1,1,1,0
2.324654171,1,1,1,0,1,1,1
2.378097751,1,1,0,1,0,0,1
1.872820331,0,0,0,1,0,0,0
1.987218627,1,0,1,0,0,1,1
2.784994301,1,1,1,1,1,0,1
1.754276228,0,1,2,1,1,0,1
3.941476627,1,0,0,0,1,0,0
2.202285567,1,1,1,1,1,1,1
2.795729968,1,0,2,1,0,1,0
2.439797208,1,1,1,1,1,1,1
1.863271219,0,0,0,0,0,0,0
2.716952518,1,1,1,1,1,1,1
1.973318534,1,1,2,1,1,0,1
2.166487307,1,1,0,0,0,1,0
2.423259705,0,0,0,1,0,0,0
2.724157637,1,1,1,1,1,0,1
2.076211568,1,1,2,1,1,0,1
1.542945171,1,1,1,1,0,0,1
1.524913179,1,1,2,0,1,1,1
2.183800898,0,0,0,0,0,1,0
2.164204761,0,0,1,1,0,0,0
2.229754555,1,1,1,1,0,1,1
1.60876647,0,1,1,1,1,1,1
2.303775243,0,0,2,0,0,0,0
2.237189567,0,1,0,1,1,1,1
2.439106059,0,1,1,0,0,0,0
2.646208262,0,0,1,1,1,0,0
3.531677258,0,0,1,0,1,0,0
2.494258007,0,0,0,0,0,1,0
1.455114888,0,1,0,0,1,1,1
2.636785811,0,1,1,0,1,1,0
2.335269341,0,0,0,0,0,0,0
1.553616795,0,1,1,1,1,0,1
3.157567628,0,0,1,1,0,0,0
3.913047531,0,0,1,0,0,0,0
3.744403361,0,1,0,1,1,0,0
2.64919137,0,1,0,1,1,1,0
1.818144452,1,0,1,1,1,1,1
1.802496936,1,0,1,0,1,0,1
2.937133863,1,0,1,1,0,0,0
2.029000425,0,0,0,1,0,1,0
2.160982354,1,1,2,1,0,0,1
2.408569147,1,1,2,1,1,1,1
2.240946169,1,0,2,1,1,0,1
1.896529339,1,1,0,0,0,0,0
1.732206211,0,0,0,0,0,1,0
2.479590624,1,1,2,1,1,1,1
2.507638822,0,0,1,1,0,0,0
2.339894566,1,1,1,1,1,1,1
2.84260395,1,0,0,1,1,0,0
2.131912266,0,0,0,1,0,1,0
1.916792408,1,1,1,1,1,1,1
2.237874734,0,1,1,1,1,1,1
2.065517777,1,1,2,1,1,0,1
1.745573905,1,1,2,1,0,0,1
3.782515487,1,1,1,1,1,0,0
2.53667395,1,1,1,1,1,0,1
1.981923521,1,1,2,1,1,1,1
2.22683412,1,1,0,1,1,0,1
3.626067809,1,1,2,1,0,0,0
3.704122888,0,1,2,0,0,1,0
2.789747661,1,1,0,1,1,0,0
3.162001713,0,1,0,0,1,0,0
2.487679505,1,1,1,0,1,1,1
2.590009069,0,1,1,0,1,1,0
2.33188475,1,1,2,1,1,1,1
2.645521218,1,1,1,1,1,0,0
3.519329022,1,1,1,1,0,0,0
2.879455471,0,0,2,0,1,1,0
1.916587583,1,0,1,0,1,1,1
1.390043855,1,0,2,0,1,0,1
2.530651739,1,1,1,1,1,1,1
1.607721823,1,1,2,1,1,1,1
2.029689044,0,0,2,1,1,1,1
2.343701197,1,1,1,1,1,0,1
2.313054241,1,0,1,1,1,0,1
1.613707447,1,1,2,1,1,0,1
1.808816119,1,0,1,1,0,0,1
2.044404748,0,0,1,0,0,1,0
1.343298436,1,1,1,0,1,1,1
2.085591052,1,1,1,1,0,1,1
1.821413946,0,1,1,1,1,0,1
2.697318172,0,0,0,1,1,0,0
2.382759451,1,0,2,1,1,1,1
1.856981395,0,1,0,0,0,0,0
3.238991621,0,1,1,0,0,1,0
2.01067561,1,1,2,1,1,1,1
2.28881105,1,1,1,1,1,1,1
1.841795812,0,1,0,0,0,0,0
3.864928458,0,1,1,0,1,0,0
2.472613961,0,0,0,0,0,0,0
1.910119138,1,0,1,1,1,0,1
2.18145252,1,1,1,1,1,1,1
2.315958423,0,0,0,1,0,1,0
3.319469545,0,1,0,1,0,1,0
2.342637264,0,0,0,1,0,0,0
1.859891325,0,0,0,1,1,1,1
2.124884317,1,0,2,1,1,1,1
2.537193635,0,1,1,0,1,0,0
2.022603109,1,1,1,1,1,1,1
1.453192662,1,1,0,1,1,0,1
1.826256647,0,1,1,1,1,1,1
2.333360814,0,1,1,1,1,0,1
2.796826336,1,1,1,1,0,1,0
2.766154932,1,0,2,0,0,1,0
2.704260644,0,0,2,0,0,0,0
2.338382313,0,0,0,0,0,0,0
2.598511332,1,1,1,1,1,0,1
1.696641048,1,1,1,1,0,1,1
2.7784925,0,1,1,1,1,1,0
2.413145276,1,1,1,1,1,1,1
2.116524502,0,1,0,0,0,0,0
1.272893251,0,0,2,0,0,1,1
2.794046075,1,1,1,1,1,0,1
2.131631609,1,0,2,0,1,0,1
2.300862201,1,1,1,0,1,0,1
2.429182011,1,1,2,1,1,0,1
2.921101011,0,0,0,1,0,1,0
3.49446894,1,0,1,0,1,1,0
1.522198748,0,1,2,1,1,1,1
2.662381133,0,0,2,0,0,1,0
2.974949124,1,1,2,1,0,0,0
3.445566443,1,1,1,0,1,1,0
1.600076895,1,1,0,1,1,0,1
2.104346865,0,0,0,0,0,1,0
2.159312575,0,0,1,0,0,0,0
3.50533998,1,1,2,1,0,0,0
