Aggregate,Internship,DegreeCompleted,GRE,Winter,Germanlevel,Admission
2.467259545,1,1,1,1,1,1
2.150132087,1,1,1,0,2,1
2.095033248,0,0,1,0,0,0
2.664663591,0,0,1,0,1,0
2.070691586,1,1,1,1,1,1
2.421785465,0,1,1,0,1,1
2.02517485,1,1,1,0,2,1
1.926788927,1,1,1,0,2,1
2.232442886,0,1,0,1,0,0
1.84234611,0,0,0,1,0,0
1.820482112,1,1,1,0,0,1
2.360275427,0,1,1,0,1,0
1.99008754,0,0,0,1,0,0
2.348553182,1,1,1,1,2,1
2.603136428,0,0,0,0,0,0
2.37475254,0,0,1,0,0,0
3.249362074,1,0,1,1,2,0
1.881445206,0,0,0,1,0,0
2.394030847,0,0,0,1,0,0
2.552060569,0,1,1,0,2,0
1.782304598,0,1,0,1,0,1
2.566501225,0,0,1,0,1,0
1.936467695,0,0,0,0,0,0
3.685015526,1,1,1,1,0,0
2.081413093,0,0,1,0,2,1
2.707776161,0,0,1,0,1,0
2.394022495,0,0,0,1,2,0
1.889883448,1,0,1,0,2,1
1.606112139,1,0,0,0,0,1
3.573121106,1,0,1,1,2,0
1.917721238,0,1,1,0,1,1
3.585448189,0,0,1,0,2,0
1.517431063,0,0,1,1,2,1
2.504443851,1,1,1,0,1,1
2.454274409,0,1,0,0,1,0
1.979214297,1,1,1,1,1,1
2.555934276,0,1,1,1,1,0
2.408440731,0,1,1,1,1,1
2.316893165,1,1,1,1,2,1
1.892124676,0,0,0,0,0,0
2.993252056,0,0,1,1,0,0
1.675703318,1,1,1,0,2,1
2.262349005,0,0,1,0,2,1
3.872998938,1,0,0,0,1,0
2.06792885,0,0,1,0,1,0
2.332819647,0,1,1,0,1,1
2.459618156,0,0,1,1,0,0
1.890477963,1,0,1,1,2,1
1.59158003,1,1,1,1,0,1
2.472468049,0,0,0,0,0,0
1.606655441,1,1,0,1,0,1
1.016687029,1,1,1,1,1,1
2.488701824,0,0,1,1,0,0
1.619492535,0,0,0,0,0,0
3.231522499,1,0,0,0,1,0
1.51167591,1,0,0,0,0,1
1.926768081,0,1,0,0,2,1
1.658468479,1,1,0,0,0,1
1.571624565,1,1,1,1,2,1
2.357649411,1,0,1,1,0,0
3.527634799,1,0,0,0,1,0
2.760176624,1,1,0,1,1,0
2.365859839,0,0,0,0,0,0
2.104050626,0,1,1,1,2,1
2.569218743,1,1,1,1,1,1
2.114958131,0,0,0,1,1,0
2.471965326,1,1,1,1,2,1
2.755929315,0,1,0,1,0,0
1.839635732,1,1,1,0,1,1
1.828115544,0,0,0,1,0,0
2.541868041,1,1,1,0,1,1
1.397702542,0,1,1,1,1,1
1.831248997,1,0,1,0,2,1
1.421215286,0,1,0,1,1,1
1.8646253,1,1,1,0,2,1
2.312004889,1,0,0,1,1,0
1.887582064,0,0,0,1,0,0
2.374496721,1,1,1,1,1,1
1.945605126,1,1,1,1,2,1
2.062223764,1,1,1,1,2,1
1.578986816,1,1,0,1,2,1
1.545363364,0,0,0,0,0,0
2.49923139,0,0,0,1,0,0
2.430274543,1,1,1,0,2,1
2.392623109,1,0,1,1,0,0
1.5998507,0,0,0,0,0,0
2.221739891,0,1,1,0,2,1
2.311043218,1,1,1,1,2,0
2.415649597,0,0,0,1,0,0
2.304080785,1,1,1,1,1,1
1.873513733,0,0,0,0,0,0
1.654850903,0,0,1,0,2,1
1.946990766,0,1,0,0,2,1
3.977252624,0,1,1,0,0,0
2.617398461,0,1,1,1,1,0
2.346743297,0,1,1,0,1,1
2.082125537,1,1,1,0,1,1
1.822851443,1,1,1,1,1,1
2.078712151,0,1,1,1,1,1
1.852980333,0,0,0,1,0,0
2.733033177,0,0,0,1,1,0
2.7508703,1,0,1,1,2,0
2.130083289,0,0,0,0,2,0
2.36233148,0,0,0,1,0,0
2.153496406,0,1,0,0,0,0
2.092700747,1,0,0,0,0,0
2.190462427,0,0,1,0,0,0
1.529331358,1,1,1,0,1,1
2.541967747,0,1,0,1,0,0
2.67468942,0,0,1,1,1,0
2.582014335,1,1,1,1,2,1
1.85859005,0,1,0,0,1,1
1.691544909,0,0,0,1,0,0
2.757707761,0,0,1,1,1,0
1.099642726,0,0,0,1,2,1
2.002097997,1,1,1,1,0,1
2.776631478,1,0,1,0,0,0
2.499673268,1,1,1,0,2,1
2.382760155,0,0,0,0,2,0
1.075717495,0,0,1,1,2,1
1.212849418,0,1,1,0,0,1
2.674887162,0,1,0,1,0,0
2.463207863,0,0,1,1,0,0
3.368602698,0,0,0,1,2,0
1.538915819,0,0,0,0,0,1
1.959846573,0,0,0,0,0,0
2.073047102,0,0,0,0,0,0
2.250039712,0,0,0,1,0,0
1.960570275,0,1,0,1,2,1
3.601089681,0,0,1,1,1,0
2.530257526,1,1,0,1,1,0
1.768229986,1,1,1,1,0,1
2.050311381,0,0,1,1,1,0
2.260909602,0,1,1,0,1,1
1.61720048,0,0,1,0,2,1
1.937041422,1,1,1,1,1,1
1.875636044,0,1,0,0,1,1
1.819563087,0,0,0,1,0,0
2.090482325,0,1,0,1,0,0
2.315723194,0,0,0,1,0,0
2.371172449,0,0,0,0,0,0
2.150585246,1,1,1,0,2,1
1.996417493,1,1,1,0,1,1
2.606433939,0,1,1,0,1,0
2.757901494,1,0,1,0,2,0
1.987557364,0,0,0,0,0,0
1.945641499,0,0,0,1,0,0
2.312033082,1,1,1,1,0,1
3.636914679,0,0,0,1,1,0
1.540067581,1,0,1,1,2,1
2.382629859,1,0,1,1,2,0
2.469998501,0,0,1,0,0,0
3.684527447,1,0,0,0,0,0
2.128609411,1,1,1,1,2,1
2.035229153,0,1,0,0,0,0
2.715531232,0,0,1,1,2,0
2.772755083,1,1,1,1,1,1
3.399841992,1,0,1,0,0,0
2.235475011,1,1,1,0,2,1
1.820339476,0,1,0,0,2,1
2.371963073,0,0,1,1,0,0
2.639975082,1,1,1,1,2,1
3.235918505,1,1,0,0,0,0
2.320250602,0,0,1,0,0,0
2.221252351,1,1,1,1,2,1
2.162331559,0,0,0,0,2,0
2.310046941,1,1,1,1,2,1
3.998958106,1,1,1,0,1,0
1.804054052,1,0,1,1,1,1
2.455391861,0,1,1,1,1,1
1.640884908,0,0,1,1,1,1
2.604559115,1,1,0,0,0,0
1.841134504,1,1,1,0,1,1
3.745641811,1,0,0,0,0,0
2.273520961,0,0,0,1,0,0
1.202015971,1,0,0,1,0,1
2.168987667,0,0,1,1,1,0
1.584252359,0,1,1,1,2,1
2.53165337,1,1,1,1,1,0
2.193043436,1,1,1,1,1,1
1.92555824,0,0,0,1,0,0
1.998460775,1,1,0,0,1,1
2.467573077,1,1,1,1,1,1
2.184148068,1,0,0,0,0,0
2.607443741,1,0,1,0,1,0
1.873367096,1,1,1,1,2,1
1.999094323,1,1,0,0,2,1
2.374918587,0,0,0,1,0,0
2.388519197,0,0,0,0,0,0
2.587652302,1,1,1,0,0,0
2.023031346,0,0,1,0,0,0
2.723020881,1,0,0,1,1,0
2.907020143,0,0,0,0,1,0
2.669600156,1,1,0,0,2,0
1.62963369,1,1,1,1,2,1
2.258484434,0,0,0,0,0,0
1.8957739,0,0,1,1,1,1
1.572385987,0,1,1,0,1,1
2.014442952,0,0,0,0,0,0
2.463866439,0,1,1,1,2,1
2.496307226,0,0,1,0,0,0
2.832665854,1,0,0,1,0,0
2.408195548,0,0,1,0,0,0
1.589417434,0,0,0,1,0,0
1.622960338,0,0,1,0,2,1
2.396143138,0,1,1,1,1,0
1.923214172,1,0,1,0,2,1
2.595797926,0,0,1,0,0,0
2.280507805,0,0,1,0,0,0
1.924806849,0,0,0,1,0,0
2.344017206,0,0,0,1,0,0
1.592208017,1,0,1,1,1,1
1.057014134,0,0,1,0,2,1
2.227171613,0,1,0,0,0,0
1.620489629,0,0,1,0,1,1
1.951268089,0,0,0,1,0,0
1.795548696,0,0,1,1,2,1
2.577614154,1,1,1,1,0,0
1.737055506,1,1,0,0,1,1
2.411836927,0,0,0,0,0,0
1.978741552,0,0,1,0,2,1
2.185346633,0,0,1,0,0,0
2.460857336,1,1,1,0,2,1
2.557103226,0,1,0,0,2,0
3.394759262,0,0,0,1,0,0
2.163910131,0,1,1,0,1,1
2.607172629,0,0,1,0,2,0
3.479474812,0,0,1,0,1,0
2.01258334,0,0,1,1,2,0
3.417887699,1,1,0,0,1,0
1.609638817,0,1,0,0,2,1
2.096413856,0,1,0,1,0,0
2.400458182,0,0,0,0,0,0
1.934761268,0,0,1,0,2,1
1.855266116,1,0,1,0,1,1
1.896147829,0,0,0,1,0,0
3.412657267,1,0,1,1,2,0
1.807548781,1,1,0,0,2,1
1.968047556,1,1,0,1,2,1
1.770990974,1,0,1,1,2,1
2.550633324,1,1,1,1,2,0
1.720767326,1,0,0,0,0,1
2.475246324,1,0,1,0,0,0
2.222301455,0,0,0,0,0,0
1.046666608,0,0,1,1,2,1
2.50322828,0,0,0,1,0,0
2.383672388,1,1,0,0,2,0
1.298501207,0,1,1,1,0,1
2.346773828,0,0,1,0,0,0
3.920716587,1,1,1,1,0,0
2.368954854,0,0,0,1,0,0
1.688791858,1,0,1,0,1,1
3.831334437,1,1,1,0,1,0
1.840885774,1,1,0,1,0,1
1.595738024,1,1,1,0,0,1
2.252595026,1,0,1,0,2,1
2.687982961,1,1,1,1,1,0
2.381327889,0,0,1,1,0,0
1.855888177,0,0,0,0,0,0
2.159856612,0,1,1,0,2,1
2.006185377,0,1,1,1,2,1
2.322789513,1,1,1,1,2,1
2.359622911,1,1,1,0,2,1
2.132160726,0,0,0,0,0,0
2.275405046,0,0,0,1,0,0
2.152157585,0,1,1,0,1,1
3.656327347,1,1,0,0,1,0
2.649102898,1,1,0,1,2,0
2.429776979,0,0,0,0,0,0
2.304465618,0,0,0,0,0,0
2.320696807,0,1,1,1,2,0
1.858796274,0,1,1,1,2,1
1.111467032,0,0,0,0,2,1
1.547682182,1,1,1,0,2,1
2.348280162,1,1,1,0,1,0
1.620167786,1,1,1,0,0,1
1.839619699,1,0,1,0,1,1
3.396147319,0,1,1,0,2,0
2.019641438,0,0,1,1,1,0
1.518686486,0,0,0,1,0,0
1.955342778,0,0,0,1,0,0
1.888820618,1,1,0,0,1,1
1.847587854,0,0,0,1,0,0
1.636909168,1,1,0,0,2,1
2.438360666,0,0,0,1,0,0
2.11632441,1,0,0,0,0,0
2.501494787,0,0,1,0,1,0
2.526814672,1,1,1,0,2,0
2.377345452,1,1,1,1,2,1
1.878539776,1,1,0,0,2,1
2.458368879,1,1,1,0,1,1
2.707918334,0,1,0,0,0,0
1.980425657,0,0,0,1,0,0
1.725735315,1,1,1,0,2,1
1.17134625,1,0,1,0,0,1
1.60761869,1,0,1,0,1,1
2.124971697,1,0,0,1,0,0
1.560011401,1,1,1,0,0,1
2.330670899,0,0,0,0,0,0
2.719466255,1,0,1,0,2,0
2.24722631,0,1,0,1,0,0
1.865918754,1,0,1,1,1,1
2.541794579,0,0,1,1,2,0
2.172495068,0,0,0,0,0,0
2.419534097,0,0,0,0,1,0
2.768158186,1,1,0,0,1,0
2.582231668,1,0,1,1,0,0
3.638154362,1,0,1,0,2,0
2.641827693,1,1,1,0,1,1
3.442439474,1,1,1,0,2,0
2.257256867,0,0,1,1,1,1
1.790242026,0,0,0,1,0,0
1.90678901,0,1,1,0,1,1
1.990818569,1,1,0,0,1,1
2.153986673,0,0,0,1,1,0
3.535881556,1,0,1,0,1,0
1.931507587,1,1,0,0,2,1
2.155105487,0,0,0,1,0,0
2.360712346,0,1,1,0,1,1
1.867870528,0,1,1,0,1,1
2.319538937,1,1,1,1,1,1
2.852000229,0,1,0,0,1,0
1.952083587,1,1,1,1,1,1
2.080949908,0,0,1,1,1,0
2.29032233,1,1,1,0,1,1
2.165041206,0,1,1,0,2,1
2.137789475,0,0,0,0,0,0
1.570249466,1,1,1,0,1,1
1.857336817,0,0,0,1,0,0
2.313432192,0,0,0,1,0,0
1.66017715,0,0,1,0,1,1
2.253973631,1,1,0,1,0,0
2.704364962,1,1,1,1,2,1
2.363537689,0,0,0,0,0,0
2.083803198,0,0,0,0,0,0
2.223330756,0,0,1,0,1,0
2.387370472,0,0,1,1,0,0
1.608176337,1,1,0,1,2,1
2.245926534,0,0,0,1,0,0
2.217484013,1,1,1,0,1,1
1.622115533,1,1,1,0,0,1
2.472542305,1,1,1,1,2,1
2.461365038,0,0,1,1,0,0
2.289530874,1,1,1,1,2,1
2.286872273,1,1,1,1,0,1
2.115455743,1,1,1,0,1,1
2.440121826,1,1,1,0,0,1
2.503655303,1,1,1,1,2,1
1.757210176,1,1,0,0,2,1
1.328167273,0,1,1,1,1,1
3.886488899,1,0,0,1,0,0
2.175252372,1,1,1,0,1,1
1.820834811,0,0,0,1,0,0
1.977535144,1,1,0,0,2,1
2.122609517,0,0,0,1,1,0
1.999451798,1,0,1,1,0,1
2.051722813,0,0,1,0,0,0
2.115721027,0,1,0,0,0,0
2.425276702,0,0,1,1,2,0
1.903169428,1,1,1,1,1,1
1.910301956,0,1,1,1,2,1
1.902118745,1,1,0,1,1,1
2.309464009,0,0,0,1,0,0
2.680639487,1,1,1,0,2,1
2.420204186,0,1,1,1,1,0
1.708534132,1,1,1,0,1,1
2.693666414,1,1,1,0,0,0
2.382828018,0,0,0,0,0,0
3.273352061,0,0,1,1,1,0
2.494021735,0,0,0,0,0,0
2.025240589,0,0,1,1,2,0
1.517609658,0,1,1,1,1,1
2.850222077,0,0,0,0,0,0
1.811278539,1,0,1,1,1,1
1.705064932,1,1,1,0,1,1
2.217771909,0,1,1,1,1,1
2.340497578,1,1,1,0,2,1
1.59986385,1,1,0,0,1,1
2.2333128,0,1,1,0,2,1
1.189929524,0,1,1,1,0,1
2.204792964,1,0,1,1,1,1
1.754329564,0,0,1,0,2,1
2.512757917,1,1,1,1,2,1
1.95910748,0,0,1,1,1,1
3.683591326,0,1,1,1,2,0
2.367259308,1,1,1,1,1,1
2.374311967,1,1,1,0,1,1
2.508656482,1,1,0,0,1,0
2.182160474,1,1,1,0,2,1
1.987587641,0,0,1,0,1,1
1.730699342,1,0,1,0,2,1
1.619746199,1,1,1,0,1,1
2.41249669,1,0,0,0,2,0
2.323309719,1,1,1,1,1,1
1.9929815,0,1,1,1,1,1
2.247960869,0,0,1,1,0,0
2.716286895,1,1,1,1,2,1
2.277498951,0,1,1,0,1,1
2.617834782,1,1,1,0,1,1
3.207556912,1,1,0,1,1,0
2.282439629,0,0,0,1,0,0
1.731779986,0,0,1,1,2,1
2.012086903,0,1,1,1,1,1
2.289260085,0,0,1,1,0,0
2.010242241,0,0,0,1,0,0
1.945219411,1,1,1,0,1,1
2.295236851,0,0,0,0,0,0
2.751527792,1,1,1,1,1,1
2.67407267,1,0,0,1,1,0
2.436659611,0,0,0,1,0,0
1.852588389,0,0,1,0,1,1
2.11150542,0,0,0,0,0,0
2.048022859,0,0,0,0,1,0
3.379480902,1,0,0,0,2,0
2.732065848,1,1,0,1,1,0
2.24820842,0,0,0,1,0,0
2.534076041,1,1,1,0,1,0
2.342498454,1,1,1,0,2,1
1.966141838,1,1,1,1,0,1
1.961318557,1,1,0,0,2,1
2.499638138,1,1,1,0,2,1
2.635825547,0,0,1,1,1,0
2.08043783,0,0,0,0,0,0
2.662005947,0,1,1,1,1,0
2.275114103,0,1,0,1,0,0
2.047768243,1,1,1,1,0,1
2.421128304,0,0,1,0,1,0
3.059534891,1,1,1,1,0,0
1.988368492,1,0,1,1,2,1
1.208524335,1,1,1,0,0,1
2.214285092,1,0,0,1,0,0
2.104423445,1,1,1,1,0,1
2.636059612,1,1,1,0,1,1
1.966049935,1,0,1,0,1,1
1.798020018,1,1,1,1,2,1
3.023681401,0,1,1,0,2,0
2.078163802,0,1,1,0,2,1
2.138379948,1,0,0,1,0,0
2.455437139,0,0,1,1,0,0
2.18481278,1,1,1,0,2,1
1.659664306,1,0,1,1,2,1
2.293797101,1,1,1,1,2,1
2.387657235,0,1,0,0,1,0
1.751233948,0,1,1,0,1,1
2.246591263,1,1,1,0,2,1
1.905313065,0,0,0,1,0,0
1.986013314,0,1,0,0,2,1
1.811314871,0,0,0,1,0,0
2.457115681,1,1,1,1,1,1
2.48510244,0,0,0,1,0,0
2.053889943,1,1,1,1,2,1
2.046021836,0,0,1,1,2,1
2.474529362,0,0,1,1,2,0
2.57118955,1,1,1,1,1,1
2.684676038,1,1,1,1,1,1
1.602123298,0,0,1,0,2,1
1.364559823,0,1,0,1,2,1
2.799760041,1,1,1,0,0,0
2.337743913,0,0,0,1,0,0
2.423641096,0,0,0,1,0,0
1.647239989,1,1,1,0,0,1
2.718379234,1,1,1,1,2,0
1.752056597,1,0,1,0,0,1
1.846474526,1,0,1,0,1,1
1.941853569,1,1,0,1,1,1
2.438065411,0,0,0,0,2,0
1.633848563,0,0,0,0,0,0
1.790022877,1,1,1,1,1,1
2.384064657,0,0,0,1,0,0
2.008072939,1,1,1,0,0,1
1.87182585,0,1,1,1,1,1
1.518952507,0,0,0,0,0,0
2.066112986,1,1,1,0,1,1
2.339839141,0,0,0,0,1,0
2.482441177,0,1,1,1,2,1
1.981657796,1,1,1,0,1,1
3.802204038,0,0,1,1,2,0
1.483126554,1,1,1,0,0,1
2.074481355,0,0,0,0,1,0
2.531014683,0,1,1,1,0,0
3.139839323,0,0,0,1,2,0
1.621368461,0,0,1,1,0,1
2.445699788,1,0,0,0,1,0
2.39661508,0,1,1,0,1,1
1.875514108,1,0,1,0,1,1
2.46123341,1,1,0,0,2,0
2.189050272,1,1,1,0,2,1
2.792040979,0,1,0,1,0,0
1.821522706,1,1,1,0,1,1
2.703663512,1,1,1,1,1,1
2.050886659,1,1,1,1,1,1
1.849221903,0,0,0,1,0,0
1.149939828,1,0,1,1,1,1
2.592238306,1,1,1,1,1,1
2.369756763,0,1,1,1,2,0
2.371041569,1,1,1,0,2,1
1.6252341,1,1,1,0,1,1
1.434601523,0,1,1,1,0,1
2.251878056,1,1,1,0,1,1
1.949558216,0,0,0,0,0,0
2.680910182,1,1,1,0,1,1
2.089870287,1,0,0,0,0,0
1.681840844,0,0,0,1,0,0
3.435915345,1,0,0,1,0,0
2.727199048,1,1,1,1,2,0
2.34056802,0,0,0,0,0,0
2.401965953,0,0,0,0,0,0
2.379494638,1,1,1,0,2,1
2.257130682,1,1,1,0,2,1
1.781241497,1,1,1,1,2,1
2.089653501,0,0,0,1,0,0
2.303163175,1,1,1,1,0,1
2.188864935,0,0,1,1,1,0
2.337120743,1,1,1,1,0,1
1.501414494,1,0,0,0,1,1
1.546779564,1,1,0,0,0,1
1.684627073,1,1,1,0,1,1
1.963140589,0,1,1,0,1,1
2.464233179,0,0,0,1,0,0
2.009737223,1,1,1,0,1,1
2.447897144,0,1,1,0,0,0
1.945158135,1,1,1,0,2,1
1.853232272,1,1,1,1,1,1
2.427005286,0,1,1,0,2,1
2.410692534,1,1,1,1,2,1
2.329029991,0,0,0,0,2,0
2.27187691,0,1,0,0,0,0
2.456554035,0,0,0,0,0,0
2.262187151,0,0,0,0,0,0
2.361744757,0,1,1,0,1,1
1.918327405,0,0,0,0,0,0
1.624071226,1,1,0,1,0,1
1.664755006,0,0,1,1,2,1
2.271668806,0,0,0,0,0,0
2.400325524,0,0,0,0,0,0
2.346504372,1,1,1,0,1,1
1.629865985,1,0,0,1,0,1
2.374401431,0,0,0,1,0,0
1.967406476,1,1,1,1,0,1
2.136796153,0,0,1,1,1,1
1.931090547,0,0,0,0,0,0
3.577666134,1,0,0,1,0,0
2.468997757,0,0,0,1,0,0
2.304563739,0,1,0,0,0,0
1.729984012,0,0,0,0,0,0
1.620422696,0,0,0,1,2,1
2.700753513,0,0,1,0,0,0
2.882308121,1,1,0,0,1,0
2.143834106,1,1,0,0,0,0
1.543910358,0,0,1,1,0,1
2.217609802,1,1,1,1,1,1
2.430118201,0,0,0,0,0,0
2.152816876,1,1,1,0,1,1
2.349685666,0,0,0,1,0,0
1.73947979,1,1,0,1,0,1
2.20246925,1,1,1,1,2,1
1.835770505,0,0,0,1,0,0
2.234412574,1,0,0,1,0,0
2.751604537,0,0,1,0,0,0
1.908472539,1,1,1,0,1,1
2.307917256,1,1,1,0,1,1
2.344026884,1,0,0,0,1,0
2.150141778,1,1,1,1,0,1
2.285798631,0,1,1,1,2,1
2.233681109,1,1,1,0,2,1
1.902378414,1,1,0,1,1,1
1.501686085,1,1,1,1,0,1
1.939233069,1,1,0,0,1,1
1.933330642,1,1,1,1,2,1
2.322703975,0,1,1,0,2,1
3.924377244,0,0,1,1,2,0
2.1710244,1,1,1,1,0,1
1.097148135,1,0,0,0,1,1
2.782678747,1,1,0,0,2,0
2.060368119,0,1,0,1,0,0
1.820358557,0,0,0,1,0,0
1.996825142,0,1,0,1,1,1
2.471642613,0,1,1,0,2,1
2.636296961,0,1,0,1,0,0
2.273091144,0,0,0,0,1,0
2.2865521,0,0,1,0,1,1
2.427672195,1,1,1,1,2,1
3.235217098,1,1,0,0,1,0
2.374957521,0,0,0,1,0,0
1.487862204,0,0,1,0,1,1
2.008045784,0,0,1,0,0,0
2.019694558,1,1,1,1,1,1
1.998243916,0,0,0,0,0,0
2.425391785,0,0,1,1,2,0
1.001894522,0,0,0,0,2,1
2.162630732,1,1,1,1,0,1
1.630193487,0,0,0,1,0,0
2.436998969,1,1,1,1,1,0
2.314842827,1,1,1,0,1,1
2.415746259,0,0,0,1,0,0
1.677372737,1,0,1,1,1,1
3.330071758,1,1,1,1,2,0
2.327950101,0,0,1,0,0,0
2.54541066,0,1,1,1,2,0
2.718311727,0,1,1,1,1,0
1.692641241,1,0,1,1,1,1
2.45525334,0,0,1,0,0,0
1.867719652,1,0,1,0,2,1
2.442836537,1,1,1,0,2,1
1.877536799,0,1,1,1,2,1
1.562082975,1,1,1,1,2,1
1.714159391,1,1,0,1,2,1
1.960455555,1,1,1,0,2,1
1.784734977,0,0,0,1,0,0
1.533360359,1,1,0,0,2,1
1.711345948,1,1,0,1,1,1
2.069805233,0,1,1,1,2,1
1.806002396,0,0,0,0,0,0
3.676848985,0,1,1,0,1,0
2.259212612,0,0,1,0,0,0
2.422634395,1,1,1,0,1,1
2.630954394,0,0,1,0,2,0
2.751613493,0,0,0,1,2,0
2.653872325,1,1,0,0,1,0
2.140776766,0,0,1,0,2,0
1.982401128,0,0,0,0,0,0
1.736689244,1,1,1,0,0,1
2.481201081,0,1,1,1,2,1
2.402508981,0,0,1,1,0,0
2.442541767,0,0,0,0,0,0
1.629945608,1,0,1,0,2,1
2.68758567,1,1,1,0,1,1
1.9066493,0,0,1,0,2,1
2.812880265,0,1,0,1,1,0
2.373860639,0,1,1,1,2,0
2.441780524,1,1,1,0,2,1
2.341322074,1,1,1,1,1,1
2.485547971,0,0,0,1,0,0
2.143767708,0,0,1,0,0,0
2.353249568,0,0,1,1,0,0
2.257081152,0,0,0,1,1,0
1.667054346,1,0,1,1,0,1
1.940412977,1,0,1,0,2,1
1.902946269,1,1,1,0,1,1
2.020820732,0,0,0,0,1,0
2.293690408,0,0,1,0,1,0
1.792771736,0,0,0,0,1,1
2.213522203,0,0,0,0,0,0
2.376878623,1,1,1,0,1,1
2.267839536,0,0,1,0,1,0
1.511439605,1,1,0,0,0,1
1.823751745,0,0,0,0,0,0
2.483493633,0,1,0,1,1,0
1.615393035,0,0,1,1,2,1
2.563131679,1,1,1,1,0,0
2.538657971,1,1,0,1,0,0
2.451522211,0,1,1,0,2,1
2.681699866,1,0,0,0,1,0
1.930482919,1,1,0,0,1,1
2.435856053,1,1,1,0,1,1
2.336136633,0,0,0,0,0,0
3.398183018,0,1,1,0,1,0
1.741530511,0,0,0,1,0,0
1.904097474,0,0,0,0,0,0
2.760028842,1,0,0,1,0,0
1.830906375,0,0,0,0,0,0
3.218989319,0,1,1,1,2,0
2.628079134,1,1,1,1,1,1
1.56368964,1,1,1,0,2,1
2.452046974,1,1,1,0,1,1
1.987001824,0,1,1,1,1,1
2.0123996,0,1,1,0,2,1
2.035339475,0,0,1,1,0,0
2.354088547,1,1,0,1,0,0
3.624388976,0,1,0,0,0,0
2.645434554,1,1,1,1,2,1
2.298402965,1,1,0,0,0,0
2.171332757,0,0,0,1,1,0
1.95668541,0,0,0,0,0,0
2.954472257,1,0,0,1,0,0
1.918139254,0,0,0,1,0,0
3.267360054,0,0,0,1,0,0
2.739378267,1,1,1,0,2,1
1.929587368,1,1,1,0,1,1
3.274257798,1,1,1,1,2,0
1.895542383,1,0,1,0,1,1
2.703548949,1,1,0,1,0,0
2.622107316,0,1,1,0,1,0
2.101519701,1,1,1,1,1,1
2.155528997,0,0,1,1,0,0
2.173396533,0,0,0,0,0,0
2.90509212,1,0,0,1,0,0
2.783886128,1,1,1,1,2,0
1.736122545,1,1,0,0,1,1
2.290615404,0,0,1,1,2,0
2.453282637,1,1,1,1,1,1
2.868285552,1,1,0,1,2,0
2.382031755,0,1,1,1,2,1
2.279294851,0,0,0,0,1,0
3.287029061,0,1,1,1,1,0
2.433151639,1,1,1,0,2,1
3.81592941,0,1,1,1,0,0
1.898165448,0,1,0,0,1,1
2.634553214,1,1,1,1,1,1
2.771449949,0,0,0,0,1,0
1.566670156,1,1,1,1,0,1
2.461018422,0,0,0,0,0,0
2.034586192,1,1,1,1,1,1
1.840663491,1,1,1,1,2,1
1.936767002,1,1,1,0,0,1
2.332078817,1,1,1,1,2,1
1.545740477,0,1,0,0,2,1
2.088527568,1,1,1,1,2,1
2.559603433,0,1,1,1,1,0
1.618050231,1,1,0,1,1,1
3.728382489,0,0,0,1,0,0
2.412960155,0,0,1,0,0,0
1.686378098,1,1,1,1,2,1
1.688743587,0,0,0,1,1,1
2.204531553,1,1,1,0,2,1
1.931529882,0,1,0,1,2,1
1.899389981,1,1,1,0,1,1
2.875533492,1,1,1,1,0,0
2.566310522,0,0,1,1,0,0
1.680347166,1,1,1,0,0,1
3.096412275,1,1,0,0,0,0
2.491371819,1,0,1,0,1,0
2.193821782,1,1,0,1,0,0
1.519773134,1,1,0,0,2,1
2.292793719,0,0,0,1,0,0
2.704229182,1,1,1,0,1,1
2.251314932,0,1,1,0,2,1
2.155886491,0,1,1,1,1,1
2.231366301,1,1,1,0,1,1
1.824454052,1,0,1,0,0,1
1.652667078,0,0,0,0,0,0
1.566305718,1,0,1,1,1,1
1.467495242,0,1,0,1,1,1
2.65560772,1,1,1,0,1,0
2.583556441,1,1,1,0,2,0
3.856034006,1,0,0,0,2,0
2.95186993,1,0,0,1,2,0
2.370282278,1,1,1,1,0,0
1.833390438,1,1,1,0,1,1
2.427345892,0,0,0,1,0,0
2.382146815,1,1,1,0,2,1
1.773286358,0,0,1,0,2,1
2.356768757,0,1,0,1,1,0
1.854756526,1,1,1,0,2,1
2.353023038,0,0,0,0,0,0
2.208890503,1,1,1,1,2,1
2.509719688,1,0,0,1,2,0
2.164379286,0,0,1,0,2,0
2.004830689,1,0,0,0,0,0
1.85769554,1,0,1,1,2,1
1.872966381,0,0,1,1,2,1
2.131526625,1,1,1,0,2,1
1.876677008,1,1,1,0,0,1
2.161331723,1,0,1,0,1,1
1.934044659,0,0,0,0,0,0
1.900058823,0,1,1,1,2,1
2.942082252,0,0,0,1,2,0
2.569598264,0,0,0,0,0,0
2.787396604,0,0,0,1,0,0
3.872657277,1,0,0,1,2,0
3.156770643,1,0,1,0,2,0
2.720147528,1,1,1,0,0,0
2.532839315,1,1,1,0,0,0
2.395868708,0,0,0,1,0,0
2.184697809,0,0,0,0,1,0
2.081275184,1,1,1,1,2,1
1.695817107,0,0,1,0,1,1
2.339258687,0,0,0,0,0,0
1.837415575,1,1,0,0,1,1
2.224706487,0,0,0,1,0,0
2.167755398,1,1,1,1,2,1
1.471844376,1,1,0,0,1,1
1.529592732,1,1,1,1,1,1
1.76363154,1,1,1,0,2,1
2.477113124,0,0,0,1,0,0
