Aggregate,Internship,DegreeCompleted,Winter,Germanlevel,GRE,Admission
2.65688569,1,1,1,1,1,1
2.356358772,1,0,0,1,1,0
2.105824295,0,0,0,1,0,0
3.0470167,1,1,1,2,1,0
2.516428062,1,1,0,1,0,1
2.176454511,0,0,1,2,0,0
2.436539981,0,1,1,1,1,1
3.829693692,1,1,1,0,0,0
2.464001605,1,0,1,1,1,0
2.61844269,1,1,1,2,1,1
1.828388934,1,0,1,1,1,0
2.241957499,1,1,1,1,0,1
2.287372805,1,0,1,1,1,0
2.528912965,0,0,1,2,1,0
3.543682755,1,0,0,1,0,0
2.723336181,1,1,0,0,0,0
1.827757768,1,0,1,1,1,0
1.577737482,1,1,1,2,1,1
2.396587025,1,1,0,0,1,1
2.647880827,1,1,1,2,1,1
1.813168939,1,0,1,1,1,0
2.689865436,1,1,0,0,0,0
2.698254178,1,1,1,2,1,0
3.51772173,1,1,1,0,0,0
1.73055729,0,1,1,1,0,1
1.667681226,1,1,1,1,1,1
2.686258554,1,1,1,1,1,1
1.506330058,1,1,1,1,0,1
2.613097455,1,1,1,1,1,1
2.751818223,1,1,1,2,1,1
2.111678535,1,1,1,1,1,1
1.879986163,0,1,0,0,1,1
2.234229447,1,1,0,1,1,1
3.529318609,1,1,1,1,0,0
2.717934249,0,1,1,1,1,0
3.823612763,0,1,0,1,0,0
2.152270359,1,1,1,1,1,1
2.53090869,1,0,0,2,1,0
2.293477449,0,0,0,1,1,0
2.485503284,1,0,1,2,1,0
3.642975286,0,0,1,0,0,0
2.794043148,1,0,0,0,0,0
2.763367175,1,1,1,2,1,1
2.619905175,1,1,1,0,0,0
2.674910564,1,1,0,1,0,0
1.776539278,1,1,0,1,0,1
1.502811405,0,1,0,1,1,1
2.307461194,1,1,0,1,1,1
1.719345884,1,0,0,1,1,0
2.309587525,0,1,0,1,1,1
1.581321505,0,0,1,1,0,0
1.791742919,1,0,1,1,1,0
2.38704434,1,0,0,2,1,0
2.141006774,1,1,0,1,1,1
2.153969041,1,1,1,1,0,1
1.833464421,1,0,0,2,0,0
2.318194743,1,0,1,2,1,0
2.422869803,0,0,1,1,0,0
1.241029263,0,1,1,2,0,1
2.72498416,1,1,0,2,1,0
2.579905819,1,0,0,1,1,0
2.781218643,0,0,0,1,0,0
2.392625712,1,0,1,1,1,0
1.757203731,1,1,0,1,1,1
1.455602365,0,1,0,0,1,1
2.466707671,1,0,0,1,1,0
2.17140211,1,1,0,1,0,1
2.371417478,1,0,1,2,1,0
2.321445601,1,0,0,1,1,0
1.60336445,0,1,0,0,0,1
2.327635194,1,1,0,0,1,1
2.859819183,1,1,1,2,0,0
2.331530075,1,0,1,2,1,0
2.150024644,1,0,0,1,1,0
1.54997114,0,1,1,1,1,1
2.663505451,0,1,0,2,0,0
1.48016085,1,1,1,0,0,1
2.124068905,1,0,1,0,0,0
2.48702786,1,0,0,1,1,0
1.295318804,1,0,1,1,0,1
2.181394458,0,1,0,1,0,1
2.603674319,1,1,1,1,1,1
2.861621429,1,1,1,2,0,0
1.956986192,0,1,0,1,1,1
2.426722864,1,1,1,1,0,1
1.361911961,1,0,0,1,1,1
1.881078457,1,1,0,1,0,1
1.089997584,1,1,1,1,1,1
1.859344179,0,1,0,2,1,1
1.804482746,0,1,1,1,0,1
2.328996276,1,1,0,1,1,1
2.781155451,0,0,0,2,0,0
2.785328399,1,1,1,2,1,1
3.602112571,1,1,1,2,1,0
2.062984284,1,0,0,1,1,0
2.357676103,1,0,0,1,0,0
2.309801676,0,0,0,2,1,0
2.726113258,0,1,0,2,0,0
2.373834735,0,0,1,1,1,0
2.01456032,1,1,0,0,0,1
3.750939474,1,1,1,2,1,0
2.308598155,1,1,1,2,1,1
1.995027002,1,0,0,1,1,0
1.76535329,1,1,1,1,0,1
3.090314973,0,1,0,2,0,0
2.706620558,1,1,1,1,1,1
1.218422934,0,1,1,0,1,1
2.224840077,1,1,0,1,0,1
2.430052402,1,0,0,1,1,0
2.608426106,1,1,1,1,1,1
2.156306015,0,1,0,1,1,1
2.254977453,1,0,1,1,1,0
1.699360753,1,0,1,1,1,0
2.445777805,1,0,1,1,0,0
1.598143579,1,1,1,1,0,1
1.932253798,0,0,0,0,1,0
2.627879261,1,0,1,1,1,0
2.876389186,1,0,0,0,0,0
3.363133394,1,1,1,1,1,0
2.520189139,1,0,1,2,1,0
2.680523048,1,1,1,2,1,1
2.393071418,1,0,0,1,1,0
2.748821592,0,0,1,0,0,0
3.674742786,1,1,0,1,0,0
2.044193411,1,1,0,2,1,1
3.369688795,1,1,1,1,0,0
2.263052501,0,1,1,1,1,1
2.201043133,1,0,1,2,1,0
1.531659299,1,0,0,2,0,0
1.639099513,1,1,1,1,1,1
1.955419767,0,1,1,1,0,1
2.03376557,1,1,1,1,1,1
3.584501538,1,1,1,1,1,0
2.033550514,1,1,1,1,1,1
2.408552513,1,0,0,2,1,0
1.15390555,0,1,1,0,1,1
2.749192615,0,0,1,1,0,0
2.344176076,0,1,0,1,0,1
2.182026908,1,0,0,1,1,0
1.082786088,0,0,0,1,0,1
2.104941931,1,1,1,1,1,1
2.219551133,1,1,1,1,0,1
2.34766195,1,0,0,2,1,0
1.968619699,0,1,1,1,1,1
3.86681154,1,1,1,1,0,0
1.93721847,0,1,0,1,1,1
2.474386981,1,0,1,2,1,0
2.601558582,0,0,1,1,1,0
3.222938277,1,1,1,1,0,0
1.777752914,0,1,0,1,0,1
2.406040628,1,0,1,2,1,0
3.075162415,1,1,1,1,1,0
2.327803871,0,1,1,1,1,1
2.372844685,1,0,0,1,1,0
2.344434516,1,0,1,2,1,0
3.251560323,1,1,1,1,1,0
3.736274935,1,1,1,1,0,0
2.726557761,1,0,1,1,0,0
2.794426616,0,0,0,2,1,0
3.287835517,1,1,1,1,0,0
2.656631704,0,1,0,1,1,0
2.56881565,1,1,0,2,0,1
2.142454353,0,0,1,2,0,0
1.517271764,1,1,1,1,0,1
2.331143255,1,0,0,1,1,0
1.585414153,0,1,0,1,1,1
2.427795393,0,0,0,1,0,0
1.56872844,0,0,1,1,0,0
1.945593243,0,0,1,2,1,0
2.471959301,1,0,1,1,0,0
3.583866069,1,1,1,2,0,0
2.580605353,0,0,0,2,0,0
1.728979967,1,1,1,1,1,1
2.346635662,1,0,0,2,1,0
1.677279299,0,1,0,1,1,1
2.103930153,1,1,1,1,0,1
2.764333185,1,1,1,0,1,0
2.13665854,0,1,0,2,1,1
2.005358063,1,1,0,1,1,1
3.610825439,1,1,1,2,1,0
1.83500145,0,0,1,0,1,0
2.012914259,1,0,0,1,1,0
2.66784876,0,0,1,0,0,0
2.366774487,1,0,0,2,1,0
2.249049527,1,0,1,1,1,0
3.008734074,0,1,0,1,1,0
2.376840145,1,1,1,1,1,1
2.641815299,0,1,0,2,1,0
2.658387499,1,1,1,1,1,1
1.796158795,0,1,0,1,0,1
1.770383676,0,1,1,1,1,1
2.410738505,1,1,1,2,1,1
2.044306369,0,1,0,0,1,1
1.155822491,0,1,1,1,0,1
2.068580326,1,0,1,1,0,0
2.340685323,1,0,1,1,1,0
3.545148407,0,1,1,0,0,0
2.823984548,1,1,1,2,0,0
1.743965133,1,0,1,1,1,0
2.171475309,1,1,1,1,1,1
1.9959489,0,1,1,0,0,1
2.023198206,0,0,0,2,1,0
2.512701942,1,1,0,0,1,1
2.464406678,1,1,1,0,1,1
2.154570545,1,1,1,1,0,1
2.415296854,1,0,0,1,1,0
2.608786087,0,1,1,2,0,0
3.016280347,1,1,1,2,1,0
2.633515113,1,1,0,2,0,0
2.351440892,1,0,0,1,1,0
3.683535262,1,1,1,2,0,0
1.863129747,0,0,1,1,1,0
2.774958017,1,1,0,2,0,0
1.87963712,0,1,0,1,1,1
3.68322641,0,1,0,1,0,0
3.60562795,1,1,1,1,1,0
2.489151439,1,1,0,1,1,1
2.470671422,0,1,0,1,1,1
1.839307927,1,0,1,1,1,0
1.680058817,1,1,0,1,1,1
1.894489579,0,0,1,1,0,0
1.92993285,1,1,0,1,1,1
1.674636416,1,0,1,1,1,0
2.602429248,0,0,0,2,1,0
2.771951661,1,1,0,2,0,0
2.338350217,1,1,1,2,0,1
1.626831217,0,1,1,1,1,1
2.465117097,1,1,0,2,1,1
2.433057674,0,0,1,2,0,0
2.289433992,1,1,0,1,1,1
1.877575613,1,1,1,1,0,1
2.275013488,0,1,1,2,0,1
2.835075268,1,0,1,0,0,0
2.600738922,1,1,1,1,1,1
1.996532747,0,1,1,2,1,1
1.603754611,0,0,1,1,1,0
1.528916132,1,0,1,1,0,0
2.540120264,1,1,1,0,1,1
2.123464464,1,1,0,1,1,1
1.731989682,1,1,1,1,0,1
2.102747029,0,1,0,1,0,1
2.583191855,0,1,1,1,1,1
2.727344408,1,1,1,1,0,0
2.644119071,1,0,1,2,1,0
2.699580653,0,0,1,1,0,0
1.595666569,1,1,1,1,0,1
2.530788737,1,0,0,1,1,0
3.509369145,1,1,1,1,1,0
2.328169874,1,1,0,1,1,1
2.725524823,1,1,1,2,1,1
3.728921747,0,0,1,2,0,0
2.599706987,1,0,0,2,1,0
2.089811553,0,0,1,0,1,0
1.966980611,1,0,1,1,1,0
1.858662686,1,1,1,1,0,1
1.626523112,0,1,0,1,1,1
1.686835101,1,0,1,1,1,0
2.371457579,1,1,1,1,1,1
1.514136842,1,0,0,0,0,0
2.161332761,0,1,1,2,0,1
2.871879627,0,1,0,2,1,0
2.368837286,1,0,0,1,1,0
2.002861113,0,1,0,1,1,1
1.745474259,0,1,0,2,1,1
3.942160181,0,1,0,0,0,0
2.474191206,0,0,1,2,0,0
3.692806155,1,1,1,2,0,0
1.405329619,0,1,0,1,0,1
1.682446753,0,0,0,1,1,0
1.597420779,1,0,0,2,1,0
1.82310559,1,0,1,2,1,0
1.624924224,1,0,0,2,1,0
2.327687666,0,1,1,2,1,1
2.136169563,1,0,1,2,1,0
2.484702655,0,0,0,1,1,0
3.237680333,0,0,1,1,0,0
2.428019209,0,1,1,1,0,1
2.63937008,1,1,1,1,1,1
2.212780243,1,0,1,1,1,0
2.034042336,1,0,1,1,1,0
2.622097512,1,0,1,1,0,0
2.830682096,1,1,1,2,1,0
3.459789349,1,1,1,1,1,0
2.063171203,1,1,1,1,0,1
2.55148523,1,0,0,2,1,0
3.818478602,1,1,1,2,1,0
2.554895797,1,0,1,2,1,0
2.561586317,0,0,0,0,0,0
2.417170174,0,0,1,2,1,0
1.570299806,1,1,0,1,0,1
3.573968622,1,1,1,2,0,0
2.05032874,1,1,0,2,1,1
2.329756361,1,0,1,1,1,0
2.688305343,1,1,1,2,1,1
2.447255959,1,0,0,1,1,0
1.634162901,0,1,0,2,0,1
3.232856895,0,0,1,2,0,0
2.750934029,1,1,1,2,1,1
2.440094616,1,1,0,2,1,1
2.408619086,0,1,1,2,1,1
2.421642592,1,1,0,2,1,1
1.32946733,1,1,1,2,0,1
2.576388613,1,0,1,2,1,0
2.684351725,1,0,1,0,1,0
2.470426087,1,0,1,1,0,0
2.749847747,1,1,1,1,1,1
2.701845626,1,1,1,2,0,0
2.757593198,1,0,0,0,1,0
1.704305923,1,0,0,1,0,0
2.032618012,1,1,1,2,0,1
2.45729961,1,0,0,1,1,0
1.888635494,1,1,1,0,1,1
2.639637247,0,1,1,1,1,0
1.468074006,0,1,0,0,1,1
2.374562542,1,0,1,2,1,0
2.362414441,1,1,1,1,1,1
2.166024294,1,1,1,1,1,1
2.477841758,1,1,0,2,0,1
1.940703814,0,1,0,1,0,1
2.608846824,1,1,1,2,1,1
2.320622893,1,1,0,0,1,1
1.809637145,1,0,1,1,0,0
1.613611537,1,1,0,1,0,1
1.42755069,1,0,1,1,1,1
2.264651656,1,1,1,1,1,1
2.435583253,0,1,0,2,0,1
2.580192193,1,1,0,0,1,1
2.318971113,1,1,0,2,1,1
1.678932276,0,0,1,1,1,0
3.846169933,0,1,1,0,0,0
2.599127173,1,0,0,0,0,0
2.146005838,1,0,0,1,1,0
2.405460459,1,0,0,2,1,0
1.559827131,1,0,0,2,1,0
2.751833344,1,0,1,1,0,0
2.316409227,1,1,1,2,1,1
3.922711894,1,0,1,2,1,0
2.654096459,1,0,1,0,1,0
1.571481369,1,1,0,1,1,1
2.768703095,0,0,0,0,0,0
2.201504462,1,1,0,1,1,1
1.902480728,0,1,1,1,1,1
1.757766055,1,1,1,1,0,1
1.65304135,1,1,0,1,1,1
1.503974927,0,1,0,1,1,1
2.057780837,1,1,1,1,1,1
1.444958612,1,0,1,2,1,1
2.174925466,0,1,1,1,0,1
1.753242361,1,1,0,1,0,1
1.527789944,0,1,0,1,1,1
2.576305383,1,0,0,1,1,0
3.810026222,1,1,1,1,0,0
2.735667218,1,0,0,0,1,0
1.684937287,1,1,0,0,0,1
2.639237363,0,1,1,2,0,0
2.681002175,1,1,1,1,1,1
2.629028511,1,1,1,1,0,0
3.81828113,1,0,0,1,1,0
1.931519362,1,0,0,1,1,0
2.080721043,1,1,0,0,1,1
2.674299185,0,0,0,1,1,0
1.345029218,0,0,1,1,1,1
3.979178113,1,1,1,2,1,0
2.310574578,1,0,1,1,1,0
2.574487068,0,1,0,2,1,1
2.316042895,1,1,0,1,1,1
2.242913339,1,1,1,1,0,1
2.167035479,1,1,0,1,0,1
2.283262906,1,0,1,1,0,0
1.835971939,1,1,1,1,1,1
2.718684393,0,1,0,0,1,0
1.848669731,0,0,0,1,1,0
1.574095293,1,1,1,1,0,1
2.173755016,1,1,1,1,0,1
2.655435127,0,0,1,1,0,0
2.393934963,0,1,1,1,1,1
1.886682623,0,0,1,0,1,0
2.328977584,1,1,1,1,1,1
1.725687956,0,0,0,1,0,0
2.758920427,1,0,0,2,1,0
2.654758183,1,1,1,2,1,1
2.784205336,0,1,0,1,1,0
2.43547101,1,0,1,1,1,0
2.492377301,0,0,0,0,1,0
3.22929625,1,1,1,1,1,0
3.019555829,1,1,1,2,1,0
1.681328332,0,0,0,2,0,0
1.724560403,0,0,0,2,0,0
1.622827081,1,1,1,1,1,1
1.996928553,0,0,1,2,1,0
2.654997544,1,1,1,1,0,0
2.6415626,1,0,1,2,1,0
2.685131335,1,1,1,1,1,0
2.572117977,1,1,1,2,1,1
2.237311649,1,0,1,2,1,0
2.560745561,0,0,0,2,1,0
2.07359562,0,0,0,2,1,0
2.164537543,1,0,1,2,1,0
1.539269731,1,1,0,0,0,1
2.771234772,0,1,0,0,0,0
2.064561412,1,1,0,1,1,1
1.832342457,1,0,0,2,1,0
1.772600087,0,1,1,1,0,1
1.835596766,0,1,1,2,0,1
2.761297206,0,1,0,1,1,0
1.559982847,0,0,0,1,1,0
2.724342176,0,0,1,2,1,0
2.269235621,1,0,0,1,1,0
1.997243264,0,0,1,2,0,0
1.769228776,0,1,1,2,0,1
1.79936905,1,1,1,1,1,1
2.143737598,0,1,1,2,1,1
3.756637323,0,0,0,0,1,0
1.526830758,0,0,1,0,0,0
2.885317391,1,1,1,1,0,0
2.796671855,1,1,1,1,0,0
1.887285398,1,1,0,1,0,1
2.406822813,0,1,1,2,1,1
1.722979469,1,0,1,1,1,0
2.554589455,1,0,0,1,1,0
1.650971881,1,1,0,1,1,1
1.287463049,1,0,1,0,1,1
2.455839312,1,0,1,0,1,0
2.70968213,1,1,1,2,1,1
1.960060897,1,1,1,1,1,1
2.512773247,0,1,1,1,0,1
1.973559537,1,1,0,1,0,1
2.664068374,1,1,0,1,0,0
1.537431362,0,0,1,1,0,0
1.49131193,0,0,1,2,0,1
2.7516452,1,1,1,2,1,1
2.755517716,1,1,1,1,0,0
1.835334017,1,1,0,1,0,1
3.192380245,0,1,0,1,0,0
1.692763239,1,0,1,1,1,0
2.299666944,0,0,0,1,1,0
2.097607186,1,1,0,1,0,1
2.206894447,1,1,1,0,1,1
3.237196305,1,1,1,1,0,0
2.286686393,0,1,0,0,0,1
1.661878652,0,1,1,1,0,1
1.883253397,1,0,1,1,1,0
1.643987288,1,1,0,1,1,1
2.7704151,1,1,1,1,1,1
2.388409679,0,0,0,0,1,0
2.569577463,0,0,0,2,0,0
1.836268316,0,1,1,1,0,1
3.190885664,1,1,1,2,0,0
2.757557906,0,1,1,1,0,0
1.003319589,1,0,0,1,1,1
2.673438824,1,1,1,2,1,1
1.594949945,1,1,1,1,0,1
2.80051538,0,1,1,1,0,0
1.633213889,1,1,0,1,1,1
1.783984893,1,1,1,1,0,1
2.288534278,1,1,1,1,0,1
2.163129945,1,0,0,1,1,0
1.592425988,1,1,0,0,0,1
2.656832786,1,0,0,1,1,0
2.416654248,1,1,1,0,1,1
2.598111255,0,0,0,2,1,0
3.032526883,1,1,1,1,1,0
2.321629984,1,1,0,0,1,1
3.07391188,1,1,1,2,0,0
1.349195326,1,0,1,2,1,1
2.019294838,1,0,1,1,1,0
2.681510872,1,0,0,2,0,0
1.692971464,0,1,1,1,0,1
2.781474699,1,0,0,1,0,0
2.404680744,1,0,1,2,1,0
2.623536672,0,1,1,0,0,0
2.454630827,1,1,1,0,1,1
1.972898532,1,1,0,1,1,1
1.348583443,0,1,1,0,1,1
2.621462024,1,1,0,2,0,0
1.596823256,0,1,0,1,1,1
2.473775435,1,0,0,2,1,0
2.290110549,1,1,0,1,1,1
3.615742334,1,1,1,2,1,0
3.249571038,1,1,1,2,1,0
3.450002023,0,0,0,2,1,0
2.760028511,1,1,1,2,1,1
2.922789355,1,1,1,1,0,0
1.812828262,0,0,1,0,0,0
1.510599557,0,1,0,1,1,1
2.79304494,1,0,1,1,0,0
1.793887545,0,0,1,2,0,0
2.004727929,0,0,1,2,1,0
2.079845833,1,1,0,1,0,1
2.702998798,1,1,1,0,0,0
2.028894567,1,0,1,1,1,0
2.046586239,1,1,1,1,1,1
1.602173777,1,0,1,1,1,0
2.643143356,0,0,1,0,0,0
2.260101278,1,0,0,0,1,0
2.942633628,0,0,1,0,1,0
2.211124154,1,0,0,1,1,0
2.013036272,0,1,1,0,1,1
1.701229483,0,1,0,1,1,1
2.580844204,1,0,0,2,1,0
2.079024249,0,1,1,1,1,1
2.305635256,1,0,1,1,1,0
2.262074977,1,1,1,1,1,1
2.777936658,1,0,1,1,1,0
2.054775483,1,1,0,1,1,1
3.838616738,1,1,1,2,0,0
2.645207371,1,0,0,2,0,0
1.856352083,1,1,0,1,1,1
2.516596456,1,0,1,2,1,0
2.70885653,0,0,0,2,0,0
2.474112624,1,0,1,2,1,0
1.615063974,1,1,1,1,1,1
2.716618058,1,1,1,2,1,1
2.495048717,1,0,1,1,1,0
1.926208067,0,0,1,2,1,0
1.773134241,1,1,1,1,1,1
2.670181079,1,1,0,1,1,0
1.720458903,0,1,0,1,1,1
3.684191316,0,1,0,0,0,0
2.149051513,1,0,0,1,1,0
2.264407442,0,0,1,2,1,0
2.678490359,1,1,0,2,1,0
2.66306758,1,0,0,2,0,0
2.781399271,0,1,1,2,1,0
1.321796401,1,1,0,2,0,1
1.805209945,1,1,0,2,1,1
2.77911375,0,0,0,2,0,0
3.720550355,1,1,1,1,0,0
2.771440826,0,1,0,2,1,0
1.630469816,1,1,1,1,1,1
2.700963158,1,1,1,2,1,0
2.039567398,0,1,0,1,1,1
3.97156962,0,1,0,0,1,0
2.063300895,1,0,0,2,0,0
1.786888462,0,1,1,1,0,1
2.639026539,1,1,1,1,1,1
2.712636706,1,1,1,2,1,0
3.319230316,1,1,0,2,0,0
1.792145418,1,1,1,1,0,1
1.893597053,1,1,0,1,0,1
2.313504724,1,0,1,1,1,0
2.256552628,1,0,0,2,0,0
1.999446313,1,1,0,1,1,1
3.591229709,1,1,1,2,0,0
2.400688548,1,1,0,1,1,1
2.427526098,1,0,0,1,1,0
2.032940439,1,1,1,0,1,1
3.344428017,1,1,1,1,0,0
2.45134754,0,0,1,1,1,0
1.656455659,0,1,0,0,1,1
2.758659557,0,0,1,0,1,0
2.489378922,0,1,1,1,0,1
1.560305731,1,1,0,1,1,1
2.746770438,0,1,1,1,0,0
1.876789062,1,0,0,2,0,0
2.722910104,1,1,1,1,1,1
1.707722056,1,1,0,1,0,1
1.56032533,1,0,1,1,1,0
2.33817014,1,1,0,0,1,1
2.412271073,0,0,1,1,0,0
2.298188659,0,1,1,1,0,1
2.058666859,0,1,0,1,1,1
1.815039094,1,0,1,1,1,0
2.303399631,1,1,1,2,1,1
2.62746561,1,0,1,0,1,0
2.118955122,0,1,1,1,1,1
2.748152356,1,1,1,1,1,0
2.744848082,1,1,1,2,1,1
2.093764011,0,1,1,1,1,1
2.604172996,1,1,0,1,0,0
2.239482362,0,1,0,0,1,1
2.936314978,1,0,1,2,1,0
2.092135995,1,1,1,1,1,1
2.516486394,0,0,1,0,0,0
2.499573686,1,1,1,1,1,1
1.620259359,1,1,1,0,1,1
2.657204088,0,0,0,1,0,0
1.856219753,0,1,1,1,0,1
2.674690292,0,0,1,2,1,0
1.608253148,0,1,1,1,1,1
1.620245941,1,1,0,1,1,1
2.137528952,1,1,1,1,1,1
2.628440809,0,0,1,0,1,0
1.65897723,1,1,0,1,1,1
2.781799323,1,0,1,1,1,0
2.670074202,1,1,1,2,1,1
2.577807688,1,0,1,2,1,0
2.308703579,1,0,1,0,1,0
2.696098284,1,1,1,1,1,0
1.588725602,0,0,1,0,1,0
2.092839796,0,1,0,1,1,1
2.167478055,0,1,1,1,1,1
2.887588399,1,1,1,1,0,0
2.296273318,1,0,1,0,1,0
2.124762393,1,1,0,1,0,1
1.577040214,0,1,1,2,0,1
3.238082077,1,1,1,2,0,0
1.560997377,1,0,1,1,1,0
2.037253336,1,1,0,1,0,1
1.710460163,0,1,0,0,1,1
2.74087108,1,1,1,1,1,1
2.170458762,1,1,1,1,1,1
1.218436677,0,0,0,0,1,1
2.068034344,1,0,1,0,0,0
2.634558832,1,1,1,2,1,1
2.759848008,1,1,1,2,1,1
3.869640664,0,0,1,0,1,0
2.472205201,1,0,0,2,1,0
2.889611799,1,1,1,1,0,0
1.929641813,0,0,0,0,0,0
2.375973836,1,1,0,1,0,1
1.575946271,1,1,1,1,0,1
2.037415212,0,1,1,0,0,1
1.509560879,1,1,1,1,0,1
3.937250423,0,1,1,0,0,0
2.65839382,1,1,1,2,1,1
1.50901146,1,1,0,1,1,1
3.352746528,1,1,1,2,1,0
2.381673506,0,0,0,2,1,0
2.142699072,1,1,1,1,1,1
2.16954354,1,1,1,0,1,1
1.94551263,1,0,1,1,1,0
1.486700908,1,0,0,1,1,1
1.869722405,0,1,1,2,0,1
2.986960192,0,0,0,0,0,0
1.98593333,1,1,0,1,0,1
1.518762982,1,1,1,1,1,1
1.637627687,1,1,1,2,0,1
2.693572839,1,1,1,1,1,1
2.274356108,1,1,0,1,1,1
2.045057867,1,1,1,1,1,1
2.775042553,1,1,1,1,1,1
2.445556562,1,0,1,1,0,0
2.878470054,1,0,0,2,0,0
2.572605264,0,1,1,2,1,1
2.427832159,1,0,0,2,1,0
3.941225382,1,0,0,1,0,0
3.114879083,1,1,1,1,1,0
2.305301303,0,1,0,2,1,1
3.541821123,1,1,1,1,0,0
1.646215942,1,0,1,1,1,0
3.035552181,0,1,1,1,1,0
2.581326005,0,1,0,2,0,1
2.73910196,0,0,0,2,0,0
2.442005117,1,0,1,1,1,0
2.463873114,1,0,1,2,1,0
2.641243358,1,0,0,0,1,0
2.033055696,0,1,1,2,1,1
2.11698794,0,0,1,0,0,0
1.859913161,1,1,1,1,0,1
1.670993011,1,1,0,1,1,1
2.291102906,1,0,0,1,1,0
1.998309159,0,1,1,2,0,1
2.058954542,1,1,0,0,0,1
2.663853919,1,1,0,2,1,0
2.68484774,0,0,0,1,1,0
2.295834471,0,0,1,1,1,0
1.853754068,1,1,1,1,1,1
2.94809327,1,1,1,2,1,0
1.570344835,1,0,1,1,1,0
2.630254738,0,0,0,2,1,0
2.248028559,1,1,0,1,1,1
2.476309709,1,0,1,2,1,0
2.479575012,1,0,1,2,1,0
2.398588865,0,1,1,2,1,1
1.48998284,1,1,1,0,1,1
2.251240467,0,1,0,1,1,1
2.25087855,1,1,1,1,0,1
1.836394431,1,0,1,1,1,0
2.666717976,0,0,0,1,0,0
1.999467926,1,1,0,1,1,1
1.96071551,0,1,0,1,1,1
2.077022356,1,1,1,1,1,1
2.060984016,1,1,0,1,1,1
1.973887381,1,1,0,1,0,1
2.549730129,1,1,0,1,1,1
2.470935126,1,1,0,1,1,1
1.915667286,1,0,1,1,1,0
2.576056889,0,1,0,2,0,1
1.512816243,1,1,0,1,1,1
2.214406318,1,0,1,1,1,0
3.597150303,0,1,1,0,1,0
1.917799565,0,0,1,1,1,0
1.626401127,1,0,0,1,0,0
2.229252573,1,1,0,1,1,1
1.877654827,0,0,1,2,1,0
1.926466305,1,1,1,1,0,1
2.802666495,1,1,1,1,1,0
2.235349197,1,0,1,1,1,0
2.281930643,0,0,1,0,0,0
1.939990219,0,0,1,2,1,0
1.563611356,1,1,0,1,0,1
1.962088283,0,1,1,2,0,1
2.814071259,0,0,0,2,0,0
1.718970797,0,1,1,1,0,1
2.562032364,1,0,0,1,1,0
2.147646729,1,1,0,1,0,1
2.608501325,0,1,0,2,0,0
1.741445058,0,0,0,2,1,0
2.476266274,1,0,0,1,1,0
3.028931017,1,1,1,1,0,0
1.976816131,1,1,1,1,0,1
2.744236938,1,1,1,1,1,1
2.132128847,1,1,0,1,1,1
1.705475015,1,1,0,2,0,1
2.232519472,1,0,1,1,1,0
2.059463713,0,1,0,0,0,1
1.975353642,1,1,1,1,1,1
1.63868628,0,1,0,2,0,1
2.505698794,0,1,1,2,1,1
2.056921821,0,1,1,1,1,1
1.652008043,1,1,1,1,0,1
2.090931368,1,1,0,2,1,1
2.026601418,0,1,0,1,1,1
1.929819757,0,1,1,2,1,1
2.664093536,1,1,1,2,1,1
1.65614362,1,1,1,0,1,1
2.326509756,1,1,1,1,0,1
2.135097475,1,0,0,1,1,0
1.723952252,1,0,1,0,1,0
3.038912478,1,1,1,2,1,0
2.064979337,1,0,1,1,1,0
1.612711249,0,0,1,2,1,0
1.505728113,1,1,0,1,0,1
3.053279609,1,1,1,1,1,0
2.691724632,1,0,0,2,0,0
2.717164652,1,1,1,2,1,1
2.050449688,1,1,0,1,0,1
2.139100898,1,1,0,0,0,1
2.1051433,1,1,0,1,0,1
2.205016411,1,1,1,1,1,1
3.272780408,1,1,1,1,1,0
2.645298482,1,1,1,1,1,0
2.068783784,1,1,0,1,1,1
3.607718213,1,1,1,2,1,0
2.693443151,0,0,1,2,0,0
1.712803362,1,1,1,1,1,1
2.460944354,1,0,0,2,1,0
2.194378479,1,1,0,1,0,1
2.436352861,1,0,0,2,1,0
2.529233746,1,0,0,1,1,0
2.313487347,1,0,0,1,1,0
2.374583054,1,1,0,2,1,1
2.23663868,0,1,0,1,1,1
2.166025342,0,1,0,2,0,1
1.485585677,0,0,0,1,1,1
2.727456877,0,0,1,1,1,0
2.273440011,1,0,1,1,1,0
1.937172137,0,1,0,2,0,1
1.958299137,1,1,0,1,1,1
1.163698739,1,1,1,2,0,1
1.233307047,0,0,1,2,0,1
2.395169089,1,1,1,2,1,1
3.848821135,1,1,1,2,0,0
1.699866017,1,0,1,0,0,0
2.256328919,1,1,1,0,1,1
2.882176982,1,0,1,1,0,0
3.676003573,1,1,1,1,0,0
2.998890339,1,1,1,2,0,0
2.641140199,0,0,0,0,1,0
2.600221389,0,0,0,2,0,0
2.507335322,1,0,0,0,0,0
2.366807876,0,0,1,1,0,0
2.686160769,1,1,1,1,1,1
2.749600898,1,1,0,1,1,0
2.198491096,1,1,0,1,1,1
1.710630393,0,0,1,2,1,0
1.981193871,1,1,0,1,1,1
2.011796542,1,0,0,1,0,0
1.593216446,1,1,0,1,0,1
2.600408101,1,1,0,2,0,0
2.719503216,1,1,1,1,1,1
2.774623118,0,1,1,2,0,0
1.669911627,0,1,0,1,0,1
2.304455214,1,0,1,2,1,0
